language,english,vocabulary
lithuanian,deal,spręsti
lithuanian,dear,brangusis
lithuanian,death,mirtis
lithuanian,decide,nuspręsti
lithuanian,decimal,dešimtainis
lithuanian,deep,giliai
lithuanian,degree,laipsnis
lithuanian,depend,priklauso
lithuanian,describe,apibūdinti
lithuanian,desert,dykuma
lithuanian,design,dizainas
lithuanian,determine,nustatyti
lithuanian,develop,plėtoti
lithuanian,dictionary,žodynas
lithuanian,did,padarė
lithuanian,die,mirti
lithuanian,differ,skiriasi
lithuanian,difficult,sunkus
lithuanian,direct,tiesiogiai
lithuanian,discuss,aptarti
lithuanian,distant,tolimas
lithuanian,divide,takoskyra
lithuanian,division,skyrius
lithuanian,do,padaryti
lithuanian,doctor,gydytojas
lithuanian,does,daro
lithuanian,dog,šuo
lithuanian,dollar,doleris
lithuanian,done,padirbtas
lithuanian,don’t,nėra
lithuanian,door,durys
lithuanian,double,dvigubai
lithuanian,down,žemyn
lithuanian,draw,atkreipti
lithuanian,dream,svajonė
lithuanian,dress,suknelė
lithuanian,drink,gėrimas
lithuanian,drive,vairuoti
lithuanian,drop,lašas
lithuanian,dry,sausas
lithuanian,duck,antis
lithuanian,during,metu
lithuanian,each,kiekvienas
lithuanian,ear,ausis
lithuanian,early,anksti
lithuanian,earth,žemė
lithuanian,ease,palengvinti
lithuanian,east,į rytus
lithuanian,eat,valgyti
lithuanian,edge,kraštas
lithuanian,effect,poveikis
lithuanian,egg,kiaušinis
lithuanian,eight,aštuoni
lithuanian,either,arba
lithuanian,electric,elektros
lithuanian,element,elementas
lithuanian,else,kitas
lithuanian,end,pabaiga
lithuanian,enemy,priešas
lithuanian,energy,energija
lithuanian,engine,variklis
lithuanian,enough,pakankamai
lithuanian,enter,įeiti
lithuanian,equal,lygūs
lithuanian,equate,prilygti
lithuanian,especially,ypač
lithuanian,even,net
lithuanian,evening,vakaras
lithuanian,event,renginys
lithuanian,ever,kada nors
lithuanian,every,kiekvienas
lithuanian,exact,tikslus
lithuanian,example,pavyzdys
lithuanian,except,išskyrus
lithuanian,excite,sužadinti
lithuanian,exercise,pratimas
lithuanian,expect,tikėtis
lithuanian,experience,patirtis
lithuanian,experiment,eksperimentas
lithuanian,eye,akių
lithuanian,face,veido
lithuanian,fact,faktas
lithuanian,fair,sąžininga
lithuanian,fall,patenka
lithuanian,family,šeima
lithuanian,famous,garsus
lithuanian,far,toli
lithuanian,farm,ūkis
lithuanian,fast,greitai
lithuanian,fat,riebalų
lithuanian,father,tėvas
lithuanian,favor,pirmenybę
lithuanian,fear,baimė
lithuanian,feed,pašarai
lithuanian,feel,jausti
lithuanian,feet,pėdų
lithuanian,fell,sumažėjo
lithuanian,felt,jaučiamas
lithuanian,few,mažai
lithuanian,field,srityje
lithuanian,fig,pav
lithuanian,fight,kova
lithuanian,figure,figūra
lithuanian,fill,užpildyti
lithuanian,final,galutinis
lithuanian,find,rasti
lithuanian,fine,gerai
lithuanian,finger,pirštas
lithuanian,finish,apdaila
lithuanian,fire,gaisro
lithuanian,first,pirmas
lithuanian,fish,žuvis
lithuanian,fit,tinka
lithuanian,five,penki
lithuanian,flat,butas
lithuanian,floor,aukštas
lithuanian,flow,tekėti
lithuanian,flower,gėlė
lithuanian,fly,skristi
lithuanian,follow,sekti
lithuanian,food,maistas
lithuanian,foot,pėda
lithuanian,for,už
lithuanian,force,jėga
lithuanian,forest,miškas
lithuanian,form,forma
lithuanian,forward,pirmyn
lithuanian,found,rasti
lithuanian,four,keturi
lithuanian,fraction,frakcija
lithuanian,free,nemokamai
lithuanian,fresh,švieži
lithuanian,friend,draugas
lithuanian,from,nuo
lithuanian,front,priekinis
lithuanian,fruit,vaisiai
lithuanian,full,pilnas
lithuanian,fun,malonumas
lithuanian,game,žaidimas
lithuanian,garden,sodas
lithuanian,gas,dujos
lithuanian,gather,surinkti
lithuanian,gave,davė
lithuanian,general,bendras
lithuanian,gentle,švelnus
lithuanian,get,gauti
lithuanian,girl,mergina
lithuanian,give,duoti
lithuanian,glad,malonu
lithuanian,glass,stiklas
lithuanian,go,eiti
lithuanian,gold,aukso
lithuanian,gone,dingo
lithuanian,good,geras
lithuanian,got,turiu
lithuanian,govern,reglamentuoja
lithuanian,grand,didysis
lithuanian,grass,žolė
lithuanian,gray,pilka
lithuanian,great,puikus
lithuanian,green,žalia
lithuanian,grew,augo
lithuanian,ground,žemės
lithuanian,group,grupė
lithuanian,grow,augti
lithuanian,guess,atspėti
lithuanian,guide,vadovas
lithuanian,gun,pistoletas
lithuanian,had,buvo
lithuanian,hair,plaukai
lithuanian,half,pusė
lithuanian,hand,rankų
lithuanian,happen,atsitikti
lithuanian,happy,laimingas
lithuanian,hard,sunku
lithuanian,has,turi
lithuanian,hat,skrybėlė
lithuanian,have,turėti
lithuanian,he,jis
lithuanian,head,vadovas
lithuanian,hear,išgirsti
lithuanian,heard,girdėjau
lithuanian,heart,širdis
lithuanian,heat,šilumos
lithuanian,heavy,sunkus
lithuanian,held,rankinė
lithuanian,help,padėti
lithuanian,her,jos
lithuanian,here,čia
lithuanian,high,aukštas
lithuanian,hill,kalnas
lithuanian,him,jį
lithuanian,his,jo
lithuanian,history,istorija
lithuanian,hit,nukentėjo
lithuanian,hold,palaikykite
lithuanian,hole,skylė
lithuanian,home,namai
lithuanian,hope,tikiuosi
lithuanian,horse,arklys
lithuanian,hot,karštas
lithuanian,hour,valandos
lithuanian,house,namas
lithuanian,how,kaip
lithuanian,huge,didžiulis
lithuanian,human,žmogaus
lithuanian,hundred,šimtai
lithuanian,hunt,medžioklė
lithuanian,hurry,skubėti
lithuanian,i,aš
lithuanian,ice,ledas
lithuanian,idea,idėja
lithuanian,if,jei
lithuanian,imagine,įsivaizduoti
lithuanian,in,matyti
lithuanian,inch,colis
lithuanian,include,įtraukti
lithuanian,indicate,rodo
lithuanian,industry,pramonė
lithuanian,insect,vabzdžių
lithuanian,instant,momentinis
lithuanian,instrument,priemonė
lithuanian,interest,palūkanos
lithuanian,invent,sugalvoti
lithuanian,iron,geležies
lithuanian,is,yra
lithuanian,island,sala
lithuanian,it,ji
lithuanian,job,darbas
lithuanian,join,prisijungti
lithuanian,joy,džiaugsmas
lithuanian,jump,šuolis
lithuanian,just,tiesiog
lithuanian,keep,išlaikyti
lithuanian,kept,laikomi
lithuanian,key,raktas
lithuanian,kill,nužudyti
lithuanian,kind,natūra
lithuanian,king,karalius
lithuanian,knew,"žinojo,"
lithuanian,know,žinoti
lithuanian,lady,panele
lithuanian,lake,ežeras
lithuanian,land,žemės
lithuanian,language,kalba
lithuanian,large,didelis
lithuanian,last,paskutinis
lithuanian,late,vėlai
lithuanian,laugh,juokas
lithuanian,law,teisė
lithuanian,lay,padėti
lithuanian,lead,vadovauti
lithuanian,learn,sužinoti
lithuanian,least,mažiau
lithuanian,leave,palikti
lithuanian,led,lėmė
lithuanian,left,į kairę
lithuanian,leg,koja
lithuanian,length,ilgis
lithuanian,less,mažiau
lithuanian,let,tegul
lithuanian,letter,laiškas
lithuanian,level,lygis
lithuanian,lie,melas
lithuanian,life,gyvenimas
lithuanian,lift,keltuvas
lithuanian,light,šviesa
lithuanian,like,kaip
lithuanian,line,linija
lithuanian,liquid,skystis
lithuanian,list,sąrašas
lithuanian,listen,klausyti
lithuanian,little,mažai
lithuanian,live,gyventi
lithuanian,locate,rasti
lithuanian,log,prisijungti
lithuanian,lone,vienišas
lithuanian,long,ilgai
lithuanian,look,žiūrėti
lithuanian,lost,prarado
lithuanian,lot,daug
lithuanian,loud,garsiai
lithuanian,love,patinka
lithuanian,low,žemas
lithuanian,machine,mašina
lithuanian,made,padarė
lithuanian,magnet,magnetas
lithuanian,main,pagrindinis
lithuanian,major,pagrindinis
lithuanian,make,padaryti
lithuanian,man,vyras
lithuanian,many,daug
lithuanian,map,žemėlapis
lithuanian,mark,ženklas
lithuanian,market,rinka
lithuanian,mass,masė
lithuanian,master,meistras
lithuanian,match,rungtynės
lithuanian,material,medžiaga
lithuanian,matter,nesvarbu
lithuanian,may,gali
lithuanian,me,mane
lithuanian,mean,reiškia
lithuanian,meant,reiškia
lithuanian,measure,matuoti
lithuanian,meat,mėsa
lithuanian,meet,patenkinti
lithuanian,melody,melodija
lithuanian,men,vyrai
lithuanian,metal,metalo
lithuanian,method,metodas
lithuanian,middle,vidurys
lithuanian,might,might
lithuanian,mile,mylių
lithuanian,milk,pienas
lithuanian,million,milijonas
lithuanian,mind,protas
lithuanian,mine,mano
lithuanian,minute,minučių
lithuanian,miss,praleisti
lithuanian,mix,maišyti
lithuanian,modern,modernus
lithuanian,molecule,molekulė
lithuanian,moment,akimirka
lithuanian,money,pinigai
lithuanian,month,mėnesį
lithuanian,moon,mėnulis
lithuanian,more,daugiau
lithuanian,morning,rytas
lithuanian,most,dauguma
lithuanian,mother,motina
lithuanian,motion,pasiūlymas
lithuanian,mount,kalno
lithuanian,mountain,kalnas
lithuanian,mouth,burna
lithuanian,move,perkelti
lithuanian,much,daug
lithuanian,multiply,daugintis
lithuanian,music,muzika
lithuanian,must,turi
lithuanian,my,mano
lithuanian,name,pavadinimas
lithuanian,nation,tauta
lithuanian,natural,natūralus
lithuanian,nature,pobūdis
lithuanian,near,šalia
lithuanian,necessary,reikalingas
lithuanian,neck,kaklas
lithuanian,need,reikėti
lithuanian,neighbor,kaimynas
lithuanian,never,niekada
lithuanian,new,nauja
lithuanian,next,kitas
lithuanian,night,naktis
lithuanian,nine,devyni
lithuanian,no,ne
lithuanian,noise,triukšmas
lithuanian,noon,vidurdienis
lithuanian,nor,nei
lithuanian,north,į šiaurę
lithuanian,nose,nosis
lithuanian,note,pastaba
lithuanian,nothing,nieko
lithuanian,notice,pranešimas
lithuanian,noun,daiktavardis
lithuanian,now,dabar
lithuanian,number,skaičius
lithuanian,numeral,skaitvardis
lithuanian,object,objektas
lithuanian,observe,stebėti
lithuanian,occur,atsirasti
lithuanian,ocean,vandenynas
lithuanian,of,iš
lithuanian,off,nuo
lithuanian,offer,pasiūlymas
lithuanian,office,biuras
lithuanian,often,dažnai
lithuanian,oh,oh
lithuanian,oil,alyva
lithuanian,old,senas
lithuanian,on,nuo
lithuanian,once,kartą
lithuanian,one,vienas
lithuanian,only,tik
lithuanian,open,atvira
lithuanian,operate,veikia
lithuanian,opposite,priešais
lithuanian,or,arba
lithuanian,order,kad
lithuanian,organ,organas
lithuanian,original,originalus
lithuanian,other,kitas
lithuanian,our,mūsų
lithuanian,out,iš
lithuanian,over,per
lithuanian,own,savo
lithuanian,oxygen,deguonies
lithuanian,page,puslapis
lithuanian,paint,dažai
lithuanian,pair,pora
lithuanian,paper,popieriaus
lithuanian,paragraph,punktas
lithuanian,parent,tėvų
lithuanian,part,dalis
lithuanian,particular,pirma
lithuanian,party,šalis
lithuanian,pass,pereiti
lithuanian,past,praeitis
lithuanian,path,kelias
lithuanian,pattern,modelis
lithuanian,pay,mokėti
lithuanian,people,žmonės
lithuanian,perhaps,galbūt
lithuanian,period,laikotarpis
lithuanian,person,asmuo
lithuanian,phrase,frazė
lithuanian,pick,pasirinkti
lithuanian,picture,nuotrauka
lithuanian,piece,gabalas
lithuanian,pitch,pikis
lithuanian,place,vieta
lithuanian,plain,paprastas
lithuanian,plan,planas
lithuanian,plane,lėktuvas
lithuanian,planet,planeta
lithuanian,plant,augalų
lithuanian,play,žaisti
lithuanian,please,prašom
lithuanian,plural,daugiskaitos
lithuanian,poem,eilėraštis
lithuanian,point,taškas
lithuanian,poor,prastas
lithuanian,populate,užpildyti
lithuanian,port,uostas
lithuanian,pose,kelti
lithuanian,position,pozicija
lithuanian,possible,galimas
lithuanian,post,pranešimas
lithuanian,pound,svaras
lithuanian,power,galia
lithuanian,practice,praktika
lithuanian,prepare,parengti
lithuanian,present,metu
lithuanian,press,paspauskite
lithuanian,pretty,gana
lithuanian,print,spausdinti
lithuanian,probable,"tikėtina,"
lithuanian,problem,problema
lithuanian,process,procesas
lithuanian,produce,gaminti
lithuanian,product,produktas
lithuanian,proper,tinkamas
lithuanian,property,turtas
lithuanian,protect,apsaugoti
lithuanian,prove,įrodyti
lithuanian,provide,teikti
lithuanian,pull,traukti
lithuanian,push,stumti
lithuanian,put,sudėti
lithuanian,quart,kvorta
lithuanian,question,klausimas
lithuanian,quick,greitai
lithuanian,quiet,ramus
lithuanian,quite,gana
lithuanian,quotient,dalmuo
lithuanian,race,varžybos
lithuanian,radio,radijo
lithuanian,rail,geležinkelių
lithuanian,rain,lietus
lithuanian,raise,pakelti
lithuanian,ran,arklys
lithuanian,range,diapazonas
lithuanian,rather,gana
lithuanian,reach,pasiekti
lithuanian,read,skaityti
lithuanian,ready,pasiruošęs
lithuanian,real,tikras
lithuanian,reason,priežastis
lithuanian,receive,gauti
lithuanian,record,įrašas
lithuanian,red,raudonas
lithuanian,region,regionas
lithuanian,remember,prisiminti
lithuanian,repeat,pakartokite
lithuanian,reply,atsakinėti
lithuanian,represent,atstovauti
lithuanian,require,reikalauti
lithuanian,rest,poilsio
lithuanian,result,rezultatas
lithuanian,rich,turtingas
lithuanian,ride,važinėti
lithuanian,right,teisė
lithuanian,ring,žiedas
lithuanian,rise,padidės
lithuanian,river,upės
lithuanian,road,kelių
lithuanian,rock,rokas
lithuanian,roll,ritinys
lithuanian,room,kambario
lithuanian,root,šaknis
lithuanian,rope,virvės
lithuanian,rose,rožė
lithuanian,round,turas
lithuanian,row,eilė
lithuanian,rub,rublių
lithuanian,rule,taisyklė
lithuanian,run,paleisti
lithuanian,safe,saugus
lithuanian,said,sakė
lithuanian,sail,burė
lithuanian,salt,druska
lithuanian,same,tas pats
lithuanian,sand,smėlio
lithuanian,sat,sat
lithuanian,save,išsaugoti
lithuanian,saw,pjūklas
lithuanian,say,pasakyti
lithuanian,scale,skalė
lithuanian,school,mokykla
lithuanian,science,mokslas
lithuanian,score,rezultatas
lithuanian,sea,jūra
lithuanian,search,paieška
lithuanian,season,sezonas
lithuanian,seat,sėdynė
lithuanian,second,antra
lithuanian,section,skyrius
lithuanian,see,pamatyti
lithuanian,seed,sėklos
lithuanian,seem,atrodo
lithuanian,segment,segmentas
lithuanian,select,pasirinkti
lithuanian,self,savarankiškai
lithuanian,sell,parduoti
lithuanian,send,siųsti
lithuanian,sense,jausmas
lithuanian,sent,siunčiami
lithuanian,sentence,sakinys
lithuanian,separate,atskiras
lithuanian,serve,tarnauti
lithuanian,set,rinkinys
lithuanian,settle,atsiskaityti
lithuanian,seven,septyni
lithuanian,several,kelis
lithuanian,shall,turi
lithuanian,shape,forma
lithuanian,share,dalis
lithuanian,sharp,aštrus
lithuanian,she,ji
lithuanian,sheet,lapas
lithuanian,shell,apvalkalas
lithuanian,shine,valymo
lithuanian,ship,laivas
lithuanian,shoe,batų
lithuanian,shop,parduotuvė
lithuanian,shore,kranto
lithuanian,short,trumpas
lithuanian,should,turėtų
lithuanian,shoulder,petys
lithuanian,shout,šaukti
lithuanian,show,šou
lithuanian,side,pusė
lithuanian,sight,reginys
lithuanian,sign,ženklas
lithuanian,silent,tylus
lithuanian,silver,sidabras
lithuanian,similar,panašus
lithuanian,simple,paprastas
lithuanian,since,nuo
lithuanian,sing,dainuoti
lithuanian,single,vieno
lithuanian,sister,sesuo
lithuanian,sit,sėdėti
lithuanian,six,šešių
lithuanian,size,dydis
lithuanian,skill,įgūdžių
lithuanian,skin,oda
lithuanian,sky,dangus
lithuanian,slave,vergas
lithuanian,sleep,miegas
lithuanian,slip,slydimo
lithuanian,slow,lėtai
lithuanian,small,mažas
lithuanian,smell,kvapas
lithuanian,smile,šypsena
lithuanian,snow,sniego
lithuanian,so,taip
lithuanian,soft,minkštas
lithuanian,soil,dirvožemis
lithuanian,soldier,eilinis
lithuanian,solution,sprendimas
lithuanian,solve,išspręsti
lithuanian,some,kai
lithuanian,son,sūnus
lithuanian,song,daina
lithuanian,soon,greičiau
lithuanian,sound,garso
lithuanian,south,į pietus
lithuanian,space,vietos
lithuanian,speak,kalbėti
lithuanian,special,ypatingą
lithuanian,speech,kalbos
lithuanian,speed,greitis
lithuanian,spell,reikšti
lithuanian,spend,praleisti
lithuanian,spoke,kalbėjo
lithuanian,spot,vieta
lithuanian,spread,plitimas
lithuanian,spring,pavasaris
lithuanian,square,aikštė
lithuanian,stand,stovėti
lithuanian,star,žvaigždė
lithuanian,start,pradžia
lithuanian,state,valstybės
lithuanian,station,stotis
lithuanian,stay,likti
lithuanian,stead,sodyba
lithuanian,steam,garo
lithuanian,steel,plieno
lithuanian,step,žingsnis
lithuanian,stick,stick
lithuanian,still,dar
lithuanian,stone,akmuo
lithuanian,stood,stovėjo
lithuanian,stop,sustabdyti
lithuanian,store,parduotuvė
lithuanian,story,istorija
lithuanian,straight,tiesiai
lithuanian,strange,keista
lithuanian,stream,srautas
lithuanian,street,gatvės
lithuanian,stretch,ruožas
lithuanian,string,styga
lithuanian,strong,stiprus
lithuanian,student,studentas
lithuanian,study,tyrimas
lithuanian,subject,tema
lithuanian,substance,medžiaga
lithuanian,subtract,atimti
lithuanian,success,sėkmė
lithuanian,such,toks
lithuanian,sudden,staiga
lithuanian,suffix,priesaga
lithuanian,sugar,cukraus
lithuanian,suggest,pasiūlyti
lithuanian,suit,kostiumas
lithuanian,summer,vasara
lithuanian,sun,saulė
lithuanian,supply,tiekimas
lithuanian,support,parama
lithuanian,sure,tikrai
lithuanian,surface,paviršius
lithuanian,surprise,staigmena
lithuanian,swim,plaukti
lithuanian,syllable,skiemuo
lithuanian,symbol,simbolis
lithuanian,system,sistema
lithuanian,table,lentelė
lithuanian,tail,uodega
lithuanian,take,imti
lithuanian,talk,aptarimas
lithuanian,tall,aukštas
lithuanian,teach,mokyti
lithuanian,team,komanda
lithuanian,teeth,dantys
lithuanian,tell,pasakyti
lithuanian,temperature,temperatūra
lithuanian,ten,dešimt
lithuanian,term,terminas
lithuanian,test,testas
lithuanian,than,nei
lithuanian,thank,ačiū
lithuanian,that,kad
lithuanian,the,pamatyti
lithuanian,their,jų
lithuanian,them,jiems
lithuanian,then,tada
lithuanian,there,ten
lithuanian,these,tai
lithuanian,they,jie
lithuanian,thick,storas
lithuanian,thin,plonas
lithuanian,thing,dalykas
lithuanian,think,galvoti
lithuanian,third,trečia
lithuanian,this,tai
lithuanian,those,tie
lithuanian,though,nors
lithuanian,thought,mintis
lithuanian,thousand,tūkstančių
lithuanian,three,trijų
lithuanian,through,per
lithuanian,throw,mesti
lithuanian,thus,taip
lithuanian,tie,kaklaraištis
lithuanian,time,laikas
lithuanian,tiny,mažytis
lithuanian,tire,padanga
lithuanian,to,į
lithuanian,together,kartu
lithuanian,told,sakė
lithuanian,tone,tonas
lithuanian,too,taip pat
lithuanian,took,paėmė
lithuanian,tool,priemonė
lithuanian,top,viršus
lithuanian,total,visas
lithuanian,touch,paliesti
lithuanian,toward,link
lithuanian,town,miestas
lithuanian,track,takelis
lithuanian,trade,prekyba
lithuanian,train,traukinys
lithuanian,travel,kelionė
lithuanian,tree,medis
lithuanian,triangle,trikampis
lithuanian,trip,kelionės
lithuanian,trouble,bėda
lithuanian,truck,sunkvežimis
lithuanian,true,tiesa
lithuanian,try,pabandyti
lithuanian,tube,vamzdis
lithuanian,turn,posūkis
lithuanian,twenty,dvidešimt
lithuanian,two,du
lithuanian,type,tipas
lithuanian,under,pagal
lithuanian,unit,vienetas
lithuanian,until,iki
lithuanian,up,į viršų
lithuanian,us,mums
lithuanian,use,naudoti
lithuanian,usual,įprasta
lithuanian,valley,slėnis
lithuanian,value,vertė
lithuanian,vary,skirtis
lithuanian,verb,veiksmažodis
lithuanian,very,labai
lithuanian,view,vaizdas
lithuanian,village,kaimas
lithuanian,visit,apsilankymas
lithuanian,voice,balsas
lithuanian,vowel,balsis
lithuanian,wait,laukti
lithuanian,walk,vaikščioti
lithuanian,wall,sienos
lithuanian,want,noriu
lithuanian,war,karas
lithuanian,warm,šiltas
lithuanian,was,buvo
lithuanian,wash,skalbimas
lithuanian,watch,žiūrėti
lithuanian,water,vanduo
lithuanian,wave,banga
lithuanian,way,būdas
lithuanian,we,mes
lithuanian,wear,dėvėti
lithuanian,weather,oras
lithuanian,week,savaitę
lithuanian,weight,svoris
lithuanian,well,gerai
lithuanian,went,nuvyko
lithuanian,were,buvo
lithuanian,west,vakarų
lithuanian,what,ką
lithuanian,wheel,ratų
lithuanian,when,kai
lithuanian,where,kur
lithuanian,whether,ar
lithuanian,which,kurie
lithuanian,while,o
lithuanian,white,baltas
lithuanian,who,kas
lithuanian,whole,visas
lithuanian,whose,kurio
lithuanian,why,kodėl
lithuanian,wide,pločio
lithuanian,wife,žmona
lithuanian,wild,laukinis
lithuanian,will,bus
lithuanian,win,laimėti
lithuanian,wind,vėjas
lithuanian,window,langas
lithuanian,wing,sparnas
lithuanian,winter,žiema
lithuanian,wire,vielos
lithuanian,wish,norėti
lithuanian,with,su
lithuanian,woman,moteris
lithuanian,women,moterys
lithuanian,wonder,nenuostabu
lithuanian,won’t,nebus
lithuanian,wood,medienos
lithuanian,word,žodis
lithuanian,work,darbas
lithuanian,world,pasaulis
lithuanian,would,būtų
lithuanian,write,rašyti
lithuanian,written,parašyta
lithuanian,wrong,negerai
lithuanian,wrote,rašė
lithuanian,yard,kiemas
lithuanian,year,metai
lithuanian,yellow,geltonas
lithuanian,yes,taip
lithuanian,yet,dar
lithuanian,you,jūs
lithuanian,young,jauna
lithuanian,your,savo
