language,english,vocabulary
thai,example,ตัวอย่างเช่น
thai,except,ยกเว้น
thai,excite,ตื่นเต้น
thai,exercise,การออกกำลังกาย
thai,expect,คาดหวังว่า
thai,experience,ประสบการณ์
thai,experiment,การทดลอง
thai,eye,ตา
thai,face,ใบหน้า
thai,fact,ความเป็นจริง
thai,fair,ยุติธรรม
thai,fall,ตก
thai,family,ครอบครัว
thai,famous,ที่มีชื่อเสียง
thai,far,ห่างไกล
thai,farm,ฟาร์ม
thai,fast,อย่างรวดเร็ว
thai,fat,ไขมัน
thai,father,พ่อของ
thai,favor,ชอบ
thai,fear,ความกลัว
thai,feed,อาหารสัตว์
thai,feel,รู้สึก
thai,feet,ฟุต
thai,fell,ลดลง
thai,felt,รู้สึกว่า
thai,few,น้อย
thai,field,สนาม
thai,fig,มะเดื่อ
thai,fight,สู้
thai,figure,รูปที่
thai,fill,กรอก
thai,final,สุดท้าย
thai,find,หา
thai,fine,ปรับ
thai,finger,ลายนิ้วมือ
thai,finish,เสร็จ
thai,fire,ไฟไหม้
thai,first,เป็นครั้งแรก
thai,fish,ปลา
thai,fit,พอดี
thai,five,ห้า
thai,flat,แบน
thai,floor,ชั้น
thai,flow,ไหล
thai,flower,ดอกไม้
thai,fly,บิน
thai,follow,ทำตาม
thai,food,อาหาร
thai,foot,เท้า
thai,for,สำหรับ
thai,force,แรง
thai,forest,ป่า
thai,form,รูปแบบ
thai,forward,ข้างหน้า
thai,found,พบ
thai,four,สี่
thai,fraction,ส่วน
thai,free,ฟรี
thai,fresh,สด
thai,friend,เพื่อน
thai,from,จาก
thai,front,ด้านหน้า
thai,fruit,ผลไม้
thai,full,เต็ม
thai,fun,สนุก
thai,game,เกม
thai,garden,สวน
thai,gas,ก๊าซ
thai,gather,รวบรวม
thai,gave,ให้
thai,general,ทั่วไป
thai,gentle,อ่อนโยน
thai,get,ได้รับ
thai,girl,สาว
thai,give,ให้
thai,glad,ดีใจ
thai,glass,แก้ว
thai,go,ไป
thai,gold,ทอง
thai,gone,หายไป
thai,good,ดี
thai,got,ได้
thai,govern,ควบคุม
thai,grand,ยิ่งใหญ่
thai,grass,หญ้า
thai,gray,สีเทา
thai,great,ที่ดี
thai,green,สีเขียว
thai,grew,เพิ่มขึ้น
thai,ground,พื้นดิน
thai,group,กลุ่ม
thai,grow,เติบโต
thai,guess,เดา
thai,guide,แนะนำ
thai,gun,ปืน
thai,had,มี
thai,hair,ผม
thai,half,ครึ่ง
thai,hand,มือ
thai,happen,เกิดขึ้น
thai,happy,มีความสุข
thai,hard,อย่างหนัก
thai,has,มี
thai,hat,หมวก
thai,have,มี
thai,he,เขา
thai,head,หัว
thai,hear,ได้ยิน
thai,heard,ได้ยิน
thai,heart,การเต้นของหัวใจ
thai,heat,ความร้อน
thai,heavy,หนัก
thai,held,ชู
thai,help,ช่วย
thai,her,เธอ
thai,here,ที่นี่
thai,high,สูง
thai,hill,เนินเขา
thai,him,เขา
thai,his,ของเขา
thai,history,ประวัติศาสตร์
thai,hit,ตี
thai,hold,ถือ
thai,hole,หลุม
thai,home,บ้าน
thai,hope,หวังว่า
thai,horse,ม้า
thai,hot,ร้อน
thai,hour,ชั่วโมง
thai,house,บ้าน
thai,how,วิธี
thai,huge,ใหญ่
thai,human,มนุษย์
thai,hundred,ร้อย
thai,hunt,ล่า
thai,hurry,รีบ
thai,i,ฉัน
thai,ice,น้ำแข็ง
thai,idea,ความคิดที่
thai,if,ถ้า
thai,imagine,จินตนาการ
thai,in,ใน
thai,inch,นิ้ว
thai,include,ประกอบด้วย
thai,indicate,แสดง
thai,industry,อุตสาหกรรม
thai,insect,แมลง
thai,instant,ทันที
thai,instrument,เครื่องมือ
thai,interest,ที่น่าสนใจ
thai,invent,คิดค้น
thai,iron,เหล็ก
thai,is,เป็น
thai,island,เกาะ
thai,it,มัน
thai,job,งาน
thai,join,ร่วม
thai,joy,ความสุข
thai,jump,กระโดด
thai,just,เพียงแค่
thai,keep,เก็บ
thai,kept,เก็บไว้
thai,key,ที่สำคัญ
thai,kill,ฆ่า
thai,kind,ชนิด
thai,king,กษัตริย์
thai,knew,รู้
thai,know,ทราบ
thai,lady,สุภาพสตรี
thai,lake,ทะเลสาบ
thai,land,ที่ดิน
thai,language,ภาษา
thai,large,ที่มีขนาดใหญ่
thai,last,สุดท้าย
thai,late,ช่วงปลายเดือน
thai,laugh,หัวเราะ
thai,law,กฎหมาย
thai,lay,วาง
thai,lead,นำไปสู่
thai,learn,เรียน
thai,least,อย่างน้อย
thai,leave,ออกจาก
thai,led,นำ
thai,left,ด้านซ้าย
thai,leg,ขา
thai,length,ระยะเวลา
thai,less,น้อย
thai,let,ให้
thai,letter,จดหมาย
thai,level,ระดับ
thai,lie,โกหก
thai,life,ชีวิต
thai,lift,ลิฟท์
thai,light,แสง
thai,like,เช่น
thai,line,สาย
thai,liquid,ของเหลว
thai,list,รายการ
thai,listen,ฟัง
thai,little,เล็ก ๆ น้อย ๆ
thai,live,มีชีวิต
thai,locate,ค้นหา
thai,log,เข้าสู่ระบบ
thai,lone,คนเดียว
thai,long,ยาว
thai,look,ดู
thai,lost,หายไป
thai,lot,สลาก
thai,loud,เสียงดัง
thai,love,ความรัก
thai,low,ต่ำ
thai,machine,เครื่อง
thai,made,ทำ
thai,magnet,แม่เหล็ก
thai,main,หลัก
thai,major,สำคัญ
thai,make,ทำให้
thai,man,คน
thai,many,หลาย
thai,map,แผนที่
thai,mark,เครื่องหมาย
thai,market,ตลาด
thai,mass,มวล
thai,master,ปริญญาโท
thai,match,การแข่งขัน
thai,material,วัสดุ
thai,matter,เรื่อง
thai,may,อาจ
thai,me,ฉัน
thai,mean,หมายความ
thai,meant,หมายความว่า
thai,measure,วัด
thai,meat,เนื้อ
thai,meet,ตอบสนองความ
thai,melody,เมโลดี้
thai,men,ผู้ชาย
thai,metal,โลหะ
thai,method,วิธีการ
thai,middle,ตรงกลาง
thai,might,อาจ
thai,mile,ไมล์
thai,milk,นม
thai,million,ล้าน
thai,mind,จิตใจ
thai,mine,เหมือง
thai,minute,นาที
thai,miss,พลาด
thai,mix,ผสม
thai,modern,ที่ทันสมัย
thai,molecule,โมเลกุล
thai,moment,ขณะ
thai,money,เงิน
thai,month,เดือน
thai,moon,ดวงจันทร์
thai,more,ขึ้น
thai,morning,ตอนเช้า
thai,most,มากที่สุด
thai,mother,แม่
thai,motion,การเคลื่อนไหว
thai,mount,ภูเขา
thai,mountain,ภูเขา
thai,mouth,ปาก
thai,move,ย้าย
thai,much,มาก
thai,multiply,คูณ
thai,music,เพลง
thai,must,ต้อง
thai,my,ของฉัน
thai,name,ชื่อ
thai,nation,ประเทศชาติ
thai,natural,ธรรมชาติ
thai,nature,ธรรมชาติ
thai,near,อยู่ใกล้
thai,necessary,จำเป็น
thai,neck,คอ
thai,need,ต้อง
thai,neighbor,เพื่อนบ้าน
thai,never,ไม่เคย
thai,new,ใหม่
thai,next,ต่อไป
thai,night,คืน
thai,nine,เก้า
thai,no,ไม่มี
thai,noise,เสียงรบกวน
thai,noon,เที่ยง
thai,nor,หรือ
thai,north,เหนือ
thai,nose,จมูก
thai,note,บันทึก
thai,nothing,ไม่มีอะไร
thai,notice,แจ้งให้ทราบล่วงหน้า
thai,noun,คำนาม
thai,now,ตอนนี้
thai,number,จำนวน
thai,numeral,ตัวเลข
thai,object,วัตถุ
thai,observe,สังเกต
thai,occur,เกิดขึ้น
thai,ocean,มหาสมุทร
thai,of,ของ
thai,off,ออก
thai,offer,เสนอ
thai,office,สำนักงาน
thai,often,มักจะ
thai,oh,โอ้
thai,oil,น้ำมัน
thai,old,เก่า
thai,on,บน
thai,once,ครั้งเดียว
thai,one,หนึ่ง
thai,only,เท่านั้น
thai,open,เปิด
thai,operate,ดำเนินการ
thai,opposite,ตรงข้าม
thai,or,หรือ
thai,order,เพื่อ
thai,organ,อวัยวะ
thai,original,เดิม
thai,other,อื่น ๆ
thai,our,ของเรา
thai,out,ออก
thai,over,กว่า
thai,own,ของตัวเอง
thai,oxygen,ออกซิเจน
thai,page,หน้า
thai,paint,ทาสี
thai,pair,คู่
thai,paper,กระดาษ
thai,paragraph,วรรค
thai,parent,ผู้ปกครอง
thai,part,ส่วนหนึ่ง
thai,particular,โดยเฉพาะอย่างยิ่ง
thai,party,บุคคลที่
thai,pass,ผ่าน
thai,past,ที่ผ่านมา
thai,path,เส้นทาง
thai,pattern,ลวดลาย
thai,pay,จ่าย
thai,people,คน
thai,perhaps,บางทีอาจจะเป็น
thai,period,ระยะเวลา
thai,person,คน
thai,phrase,วลี
thai,pick,เลือก
thai,picture,ภาพ
thai,piece,ชิ้นส่วน
thai,pitch,สนาม
thai,place,สถานที่ที่
thai,plain,ธรรมดา
thai,plan,แผน
thai,plane,เครื่องบิน
thai,planet,ดาวเคราะห์
thai,plant,พืช
thai,play,เล่น
thai,please,กรุณา
thai,plural,พหูพจน์
thai,poem,บทกวี
thai,point,จุด
thai,poor,ที่น่าสงสาร
thai,populate,เติม
thai,port,พอร์ต
thai,pose,ท่าทาง
thai,position,ตำแหน่ง
thai,possible,เป็นไปได้
thai,post,เสา
thai,pound,ปอนด์
thai,power,อำนาจ
thai,practice,การปฏิบัติ
thai,prepare,การเตรียมความพร้อม
thai,present,ปัจจุบัน
thai,press,กด
thai,pretty,สวย
thai,print,พิมพ์
thai,probable,น่าจะเป็น
thai,problem,ปัญหา
thai,process,กระบวนการ
thai,produce,ผลิต
thai,product,ผลิตภัณฑ์
thai,proper,ที่เหมาะสม
thai,property,สถานที่ให้บริการ
thai,protect,ป้องกัน
thai,prove,พิสูจน์
thai,provide,ให้
thai,pull,ดึง
thai,push,การผลักดัน
thai,put,ใส่
thai,quart,ควอร์
thai,question,คำถาม
thai,quick,อย่างรวดเร็ว
thai,quiet,เงียบสงบ
thai,quite,ค่อนข้าง
thai,quotient,เชาวน์
thai,race,การแข่งขัน
thai,radio,วิทยุ
thai,rail,ทางรถไฟ
thai,rain,ฝน
thai,raise,ยก
thai,ran,วิ่ง
thai,range,ช่วง
thai,rather,ค่อนข้าง
thai,reach,เข้าถึง
thai,read,อ่าน
thai,ready,พร้อมแล้ว
thai,real,จริง
thai,reason,เหตุผลที่
thai,receive,ได้รับ
thai,record,บันทึก
thai,red,สีแดง
thai,region,ภูมิภาค
thai,remember,จำได้ว่า
thai,repeat,ทำซ้ำ
thai,reply,ตอบ
thai,represent,เป็นตัวแทนของ
thai,require,ต้องการ
thai,rest,ส่วนที่เหลือ
thai,result,ผล
thai,rich,อุดมไปด้วย
thai,ride,นั่ง
thai,right,ขวา
thai,ring,แหวน
thai,rise,ลุกขึ้น
thai,river,แม่น้ำ
thai,road,ถนน
thai,rock,หิน
thai,roll,ม้วน
thai,room,ห้อง
thai,root,ราก
thai,rope,เชือก
thai,rose,ดอกกุหลาบ
thai,round,รอบ
thai,row,แถว
thai,rub,ถู
thai,rule,กฎ
thai,run,การทำงาน
thai,safe,ความปลอดภัย
thai,said,กล่าวว่า
thai,sail,แล่นเรือ
thai,salt,เกลือ
thai,same,เดียวกัน
thai,sand,ทราย
thai,sat,นั่ง
thai,save,บันทึก
thai,saw,เลื่อย
thai,say,พูด
thai,scale,ขนาด
thai,school,โรงเรียน
thai,science,วิทยาศาสตร์
thai,score,คะแนน
thai,sea,ทะเล
thai,search,ค้นหา
thai,season,ฤดู
thai,seat,ที่นั่ง
thai,second,ที่สอง
thai,section,ส่วน
thai,see,เห็น
thai,seed,เมล็ดพันธุ์
thai,seem,ดูเหมือน
thai,segment,ส่วน
thai,select,เลือก
thai,self,ตนเอง
thai,sell,ขาย
thai,send,ส่ง
thai,sense,ความรู้สึก
thai,sent,ส่ง
thai,sentence,ประโยค
thai,separate,แยกต่างหาก
thai,serve,ให้บริการ
thai,set,ชุด
thai,settle,ชำระ
thai,seven,เจ็ด
thai,several,หลาย
thai,shall,จะต้อง
thai,shape,รูปร่าง
thai,share,ส่วนแบ่ง
thai,sharp,คมชัด
thai,she,เธอ
thai,sheet,แผ่น
thai,shell,เปลือก
thai,shine,เงางาม
thai,ship,เรือ
thai,shoe,รองเท้า
thai,shop,ร้านขายของ
thai,shore,ฝั่ง
thai,short,สั้น
thai,should,ควร
thai,shoulder,ไหล่
thai,shout,ตะโกน
thai,show,แสดง
thai,side,ด้าน
thai,sight,สายตา
thai,sign,เข้าสู่ระบบ
thai,silent,เงียบ
thai,silver,สีเงิน
thai,similar,คล้ายคลึงกัน
thai,simple,ง่าย
thai,since,ตั้งแต่
thai,sing,ร้องเพลง
thai,single,เดียว
thai,sister,น้องสาวของ
thai,sit,นั่ง
thai,six,หก
thai,size,ขนาด
thai,skill,ทักษะ
thai,skin,ผิว
thai,sky,ท้องฟ้า
thai,slave,ทาส
thai,sleep,การนอนหลับ
thai,slip,ลื่น
thai,slow,ช้า
thai,small,ขนาดเล็ก
thai,smell,กลิ่น
thai,smile,รอยยิ้ม
thai,snow,หิมะ
thai,so,ดังนั้น
thai,soft,อ่อน
thai,soil,ดิน
thai,soldier,ทหาร
thai,solution,การแก้ปัญหา
thai,solve,แก้
thai,some,บาง
thai,son,บุตรชาย
thai,song,เพลง
thai,soon,เร็ว ๆ นี้
thai,sound,เสียง
thai,south,ทางตอนใต้
thai,space,พื้นที่
thai,speak,พูด
thai,special,พิเศษ
thai,speech,คำพูด
thai,speed,ความเร็ว
thai,spell,สะกด
thai,spend,ใช้จ่าย
thai,spoke,พูด
thai,spot,จุด
thai,spread,การแพร่กระจาย
thai,spring,ฤดูใบไม้ผลิ
thai,square,ตาราง
thai,stand,ยืน
thai,star,ดาว
thai,start,เริ่มต้นที่
thai,state,รัฐ
thai,station,สถานี
thai,stay,พักอยู่
thai,stead,แทน
thai,steam,ไอน้ำ
thai,steel,เหล็ก
thai,step,ขั้นตอนที่
thai,stick,ติด
thai,still,ยังคง
thai,stone,หิน
thai,stood,ยืนอยู่
thai,stop,หยุด
thai,store,การจัดเก็บ
thai,story,เรื่องราว
thai,straight,ตรง
thai,strange,แปลก
thai,stream,กระแส
thai,street,ถนน
thai,stretch,ยืด
thai,string,สตริง
thai,strong,ที่แข็งแกร่ง
thai,student,นักเรียน
thai,study,การศึกษา
thai,subject,เรื่อง
thai,substance,สาร
thai,subtract,ลบ
thai,success,ประสบความสำเร็จ
thai,such,เช่น
thai,sudden,ฉับพลัน
thai,suffix,ต่อท้าย
thai,sugar,น้ำตาล
thai,suggest,ขอแนะนำให้
thai,suit,สูท
thai,summer,ฤดูร้อน
thai,sun,ดวงอาทิตย์
thai,supply,อุปทาน
thai,support,สนับสนุน
thai,sure,แน่ใจ
thai,surface,พื้นผิว
thai,surprise,แปลกใจ
thai,swim,การว่ายน้ำ
thai,syllable,พยางค์
thai,symbol,สัญลักษณ์
thai,system,ระบบ
thai,table,ตาราง
thai,tail,หาง
thai,take,ใช้เวลา
thai,talk,พูดคุย
thai,tall,สูง
thai,teach,สั่งสอน
thai,team,ทีมงาน
thai,teeth,ฟัน
thai,tell,บอก
thai,temperature,อุณหภูมิ
thai,ten,สิบ
thai,term,ระยะ
thai,test,การทดสอบ
thai,than,กว่า
thai,thank,ขอขอบคุณ
thai,that,ว่า
thai,the,ได้
thai,their,ของพวกเขา
thai,them,พวกเขา
thai,then,แล้วก็
thai,there,มี
thai,these,เหล่านี้
thai,they,พวกเขา
thai,thick,หนา
thai,thin,บาง
thai,thing,สิ่งที่
thai,think,คิดว่า
thai,third,ที่สาม
thai,this,นี้
thai,those,ผู้ที่
thai,though,แม้ว่า
thai,thought,คิดว่า
thai,thousand,พัน
thai,three,สาม
thai,through,ตลอด
thai,throw,โยน
thai,thus,ดังนั้น
thai,tie,ผูกเน็คไท
thai,time,เวลา
thai,tiny,จิ๋ว
thai,tire,ยาง
thai,to,ที่จะ
thai,together,เข้าด้วยกัน
thai,told,บอก
thai,tone,โทน
thai,too,เกินไป
thai,took,เอา
thai,tool,เครื่องมือ
thai,top,ด้านบน
thai,total,ทั้งหมด
thai,touch,แตะ
thai,toward,ต่อ
thai,town,เมือง
thai,track,ติดตาม
thai,trade,การค้า
thai,train,รถไฟ
thai,travel,การเดินทาง
thai,tree,ต้นไม้
thai,triangle,สามเหลี่ยม
thai,trip,การเดินทาง
thai,trouble,ปัญหา
thai,truck,รถบรรทุก
thai,true,ที่แท้จริง
thai,try,พยายาม
thai,tube,หลอด
thai,turn,เลี้ยว
thai,twenty,ยี่สิบ
thai,two,สอง
thai,type,ชนิด
thai,under,ภายใต้
thai,unit,หน่วย
thai,until,จนกระทั่ง
thai,up,ขึ้น
thai,us,เรา
thai,use,การใช้งาน
thai,usual,ปกติ
thai,valley,หุบเขา
thai,value,มูลค่า
thai,vary,แตกต่าง
thai,verb,คำกริยา
thai,very,มาก
thai,view,มุมมอง
thai,village,หมู่บ้าน
thai,visit,การเยี่ยมชม
thai,voice,เสียง
thai,vowel,สระ
thai,wait,รอสักครู่
thai,walk,เดิน
thai,wall,ผนัง
thai,want,ต้องการ
thai,war,สงคราม
thai,warm,อบอุ่น
thai,was,เป็น
thai,wash,ล้าง
thai,watch,ชม
thai,water,น้ำ
thai,wave,คลื่น
thai,way,ทาง
thai,we,เรา
thai,wear,สวมใส่
thai,weather,สภาพอากาศ
thai,week,สัปดาห์ที่
thai,weight,น้ำหนัก
thai,well,ดี
thai,went,ไป
thai,were,เป็น
thai,west,ทางทิศตะวันตก
thai,what,สิ่งที่
thai,wheel,ล้อ
thai,when,เมื่อ
thai,where,ที่
thai,whether,ไม่ว่าจะเป็น
thai,which,ซึ่ง
thai,while,ในขณะที่
thai,white,สีขาว
thai,who,ที่
thai,whole,ทั้ง
thai,whose,ใคร
thai,why,เหตุผลที่
thai,wide,กว้าง
thai,wife,ภรรยา
thai,wild,ป่า
thai,will,จะ
thai,win,ชนะ
thai,wind,ลม
thai,window,หน้าต่าง
thai,wing,ปีก
thai,winter,ฤดูหนาว
thai,wire,ลวด
thai,wish,หวังว่า
thai,with,ด้วย
thai,woman,หญิง
thai,women,ผู้หญิง
thai,wonder,ไม่น่าแปลกใจ
thai,won’t,จะไม่
thai,wood,เนื้อไม้
thai,word,คำ
thai,work,การทำงาน
thai,world,โลก
thai,would,จะ
thai,write,เขียน
thai,written,เขียน
thai,wrong,ผิด
thai,wrote,เขียน
thai,yard,ลาน
thai,year,ปี
thai,yellow,สีเหลือง
thai,yes,ใช่
thai,yet,ยัง
thai,you,คุณ
thai,young,หนุ่ม
thai,your,ของคุณ
