language,english,vocabulary
chinese,shoot,射
chinese,shop,馆
chinese,shop,店
chinese,should,应
chinese,should,應該
chinese,show,显
chinese,side,边
chinese,single,单
chinese,sit,坐
chinese,six,六
chinese,skin,皮
chinese,sleep,睡
chinese,small,小
chinese,so,這麼
chinese,so,這樣
chinese,so,所以
chinese,so,如此
chinese,solution,解
chinese,some,些
chinese,some,有些
chinese,some,有人
chinese,some,一些
chinese,song,歌
chinese,sorry,抱歉
chinese,sound,声
chinese,sound,音
chinese,speak,讲
chinese,special,特
chinese,speech,言
chinese,spirit,灵
chinese,square,方
chinese,sri lanka,斯
chinese,star,星
chinese,start,起
chinese,start,開始
chinese,state,州
chinese,station,站
chinese,stay,留下
chinese,stem,蒂
chinese,stick,棒
chinese,stone,石
chinese,stop,停
chinese,stopper,塞
chinese,story,故事
chinese,straight,直
chinese,strange,怪
chinese,strange,奇怪
chinese,strength,强
chinese,strict,严
chinese,strike,击
chinese,strive,努力
chinese,subtitle,字幕
chinese,success,成功
chinese,suitable,适
chinese,sure,肯定
chinese,surface,面
chinese,swiss,瑞
chinese,system,系
chinese,table,表
chinese,take,拿
chinese,take off,脱
chinese,talk,谈
chinese,teach,教
chinese,team,队
chinese,technique,术
chinese,tell,告訴
chinese,tell,告
chinese,ten thousand,万
chinese,test,试
chinese,test,考
chinese,test,验
chinese,thai,泰
chinese,thank,谢
chinese,thank you,謝謝
chinese,thank you,谢谢
chinese,that,那
chinese,that,那個
chinese,that,該
chinese,that,该
chinese,the,了
chinese,the,所
chinese,the,之
chinese,the,the
chinese,the best,最好
chinese,the line,行了
chinese,then,便
chinese,then,那麼
chinese,then,则
chinese,then,然后
chinese,then,然後
chinese,theory,论
chinese,these,這些
chinese,they,们
chinese,they,他們
chinese,they,們
chinese,thing,事情
chinese,thing,東西
chinese,thing,事
chinese,think,認為
chinese,think,思
chinese,think,想到
chinese,think i,想我
chinese,this,這
chinese,this,本
chinese,this,這個
chinese,this,这
chinese,this,此
chinese,those,那些
chinese,threaten,胁
chinese,three,三
chinese,through,通
chinese,tight,紧
chinese,tile,瓦
chinese,time,時
chinese,time,時間
chinese,time,时
chinese,title,题
chinese,to,向
chinese,to,给
chinese,to,到了
chinese,to,對
chinese,to,到
chinese,to,給
chinese,to,把
chinese,to,对
chinese,to be,待
chinese,to see,去看
chinese,today,今天
chinese,together,一起
chinese,tomorrow,明天
chinese,tonight,今晚
chinese,too,太
chinese,too,太多
chinese,total,总
chinese,touch,碰
chinese,tour,游
chinese,tower,塔
chinese,transport,运
chinese,treatment,医
chinese,triumphant,凯
chinese,tuan,褍
chinese,tube,管
chinese,tune,调
chinese,turn,转
chinese,two,二
chinese,u.s.,美
chinese,uh,呃
chinese,under,下
chinese,understand,了解
chinese,understand,懂
chinese,understand,明白
chinese,unique,唯一
chinese,until,直到
chinese,urgent,急
chinese,use,用
chinese,very,很
chinese,very,非常
chinese,wait,候
chinese,wait,等
chinese,want,想
chinese,want,想要
chinese,want to know,想知道
chinese,war,战
chinese,water,水
chinese,wave,波
chinese,we,我們
chinese,we,咱
chinese,weapon,武器
chinese,wear,穿
chinese,wear,戴
chinese,week,周
chinese,weight,重
chinese,welcome,迎
chinese,well,好了
chinese,well,好吧
chinese,well,嘛
chinese,well,很好
chinese,well,好啊
chinese,western,西
chinese,what,麽
chinese,what,何
chinese,what,啥
chinese,what,什麼
chinese,what,么
chinese,wheat,麦
chinese,when,的時候
chinese,when the,當
chinese,when the,当
chinese,where,在哪
chinese,whether,是否
chinese,which,哪
chinese,white,白
chinese,who,誰
chinese,who,谁
chinese,whole,全部
chinese,whole,整
chinese,whole,全
chinese,why,為什麼
chinese,wife,老婆
chinese,wife,妻子
chinese,wife,太太
chinese,will,将
chinese,will,將
chinese,will not,不會
chinese,willing,愿
chinese,win,赢
chinese,wind,风
chinese,wine,酒
chinese,wire,丝
chinese,wish,要
chinese,with,跟
chinese,with,着
chinese,with,著
chinese,with,以
chinese,with,有了
chinese,with,同
chinese,within,内
chinese,woman,女人
chinese,word,字
chinese,words,话
chinese,work,工作
chinese,work,工
chinese,world,世界
chinese,worship,拜
chinese,wow,哇
chinese,write,写
chinese,wrong,错
chinese,yeah,呀
chinese,yeah,耶
chinese,years,年
chinese,years,岁
chinese,yes,是的
chinese,yield,产
chinese,you,你
chinese,you,你們
chinese,you,妳
chinese,you,您
chinese,you,you
chinese,your,你的
chinese,yourself,你自己
chinese,yu,褕
chinese,zhang,张
chinese,zinc,锌
