language,english,vocabulary
persian,large,بزرگ
persian,last,آخرین
persian,late,اواخر
persian,laugh,خنده
persian,law,قانون
persian,lay,ذخیره کردن
persian,lead,شود
persian,learn,یادگیری
persian,least,کمترین
persian,leave,ترک
persian,led,رهبری
persian,left,سمت چپ
persian,leg,پا
persian,length,طول
persian,less,کمتر
persian,let,اجازه
persian,letter,نامه
persian,level,سطح
persian,lie,دروغ
persian,life,زندگی
persian,lift,آسانسور
persian,light,نور
persian,like,مانند
persian,line,خط
persian,liquid,مایع
persian,list,لیست
persian,listen,گوش دادن
persian,little,کمی
persian,live,زنده
persian,locate,قرار
persian,log,ورود به
persian,lone,تنها
persian,long,طولانی
persian,look,نگاه
persian,lost,از دست داده
persian,lot,زیادی
persian,loud,با صدا
persian,love,دوست دارم
persian,low,کم
persian,machine,ماشین
persian,made,ساخته شده
persian,magnet,مغناطیس
persian,main,اصلی
persian,major,اصلی
persian,make,را
persian,man,مرد
persian,many,بسیاری از
persian,map,نقشه
persian,mark,علامت
persian,market,بازار
persian,mass,جرم
persian,master,کارشناس
persian,match,مسابقه
persian,material,ماده
persian,matter,موضوع
persian,may,ممکن است
persian,me,به من
persian,mean,متوسط
persian,meant,به معنای
persian,measure,اندازه گیری
persian,meat,گوشت
persian,meet,ملاقات
persian,melody,ملودی
persian,men,مردها
persian,metal,فلز
persian,method,روش
persian,middle,متوسط
persian,might,زور
persian,mile,مایل
persian,milk,شیر
persian,million,میلیون
persian,mind,ذهن
persian,mine,معدن
persian,minute,دقیقه
persian,miss,دست
persian,mix,مخلوط
persian,modern,مدرن
persian,molecule,مولکول
persian,moment,لحظه ای
persian,money,پول
persian,month,ماه
persian,moon,ماه
persian,more,تر
persian,morning,صبح
persian,most,بیشترین
persian,mother,مادر
persian,motion,حرکت
persian,mount,کوه
persian,mountain,کوه
persian,mouth,دهان
persian,move,حرکت
persian,much,بسیار
persian,multiply,ضرب
persian,music,موسیقی
persian,must,باید
persian,my,من
persian,name,نامونام
persian,nation,کشور
persian,natural,طبیعی
persian,nature,طبیعت
persian,near,در نزدیکی
persian,necessary,لازم
persian,neck,گردن
persian,need,نیاز
persian,neighbor,همسایه
persian,never,هرگز
persian,new,جدید
persian,next,بعدی
persian,night,شب
persian,nine,نه
persian,no,هیچ
persian,noise,سر و صدا
persian,noon,ظهر
persian,nor,و نه
persian,north,شمال
persian,nose,بینی
persian,note,یادداشت
persian,nothing,هیچ
persian,notice,اطلاع
persian,noun,اسم
persian,now,ساعت
persian,number,تعداد
persian,numeral,بر اساس اعداد
persian,object,شی
persian,observe,مشاهده
persian,occur,رخ می دهد
persian,ocean,اقیانوس
persian,of,از
persian,off,خاموش
persian,offer,پیشنهاد
persian,office,دفتر
persian,often,غالبا
persian,oh,آه
persian,oil,نفت
persian,old,قدیمی
persian,on,در
persian,once,یک بار
persian,one,یک
persian,only,تنها
persian,open,باز
persian,operate,کار
persian,opposite,در مقابل
persian,or,و یا
persian,order,منظور
persian,organ,عضو
persian,original,اصلی
persian,other,دیگر
persian,our,ما
persian,out,از
persian,over,روی
persian,own,خود
persian,oxygen,اکسیژن
persian,page,صفحه
persian,paint,رنگ
persian,pair,جفت
persian,paper,مقاله
persian,paragraph,بند
persian,parent,پدر و مادر
persian,part,بخش
persian,particular,خاص
persian,party,حزب
persian,pass,عبور
persian,past,گذشته
persian,path,راه
persian,pattern,الگوی
persian,pay,پرداخت
persian,people,مردم
persian,perhaps,شاید
persian,period,دوره
persian,person,فرد
persian,phrase,عبارت
persian,pick,انتخاب کنید
persian,picture,تصویر
persian,piece,قطعه
persian,pitch,زمین
persian,place,محل
persian,plain,ساده
persian,plan,برنامه
persian,plane,هواپیما
persian,planet,سیاره
persian,plant,کارخانه
persian,play,بازی
persian,please,لطفا
persian,plural,جمع
persian,poem,شعر
persian,point,نقطه
persian,poor,ضعیف
persian,populate,جمعیت
persian,port,بندر
persian,pose,مطرح
persian,position,موقعیت
persian,possible,ممکن
persian,post,پست
persian,pound,پوند
persian,power,قدرت
persian,practice,عمل
persian,prepare,آماده
persian,present,حاضر
persian,press,مطبوعات
persian,pretty,خوب
persian,print,چاپ
persian,probable,احتمالی
persian,problem,مشکل
persian,process,روند
persian,produce,محصول
persian,product,محصول
persian,proper,مناسب
persian,property,خاصیت
persian,protect,محافظت
persian,prove,ثابت
persian,provide,ارائه
persian,pull,کشیدن
persian,push,فشار
persian,put,قرار دادن
persian,quart,کوارت
persian,question,سوال
persian,quick,سریع
persian,quiet,آرام
persian,quite,کاملا
persian,quotient,خارج قسمت
persian,race,مسابقه
persian,radio,رادیو
persian,rail,نرده
persian,rain,باران
persian,raise,بالا بردن
persian,ran,فرار
persian,range,دامنه
persian,rather,نه
persian,reach,رسیدن به
persian,read,بهعنوان
persian,ready,اماده
persian,real,واقعی
persian,reason,دلیل
persian,receive,دریافت
persian,record,رکورد
persian,red,قرمز
persian,region,منطقه
persian,remember,به یاد داش
persian,repeat,تکرار
persian,reply,پاسخ
persian,represent,نمایندگی
persian,require,نیاز
persian,rest,بقیه
persian,result,نتیجه
persian,rich,غنی
persian,ride,سوار
persian,right,راست
persian,ring,حلقه
persian,rise,افزایش
persian,river,رودخانه
persian,road,جاده
persian,rock,سنگ
persian,roll,رول
persian,room,اتاق
persian,root,ریشه
persian,rope,طناب
persian,rose,افزایش
persian,round,دور
persian,row,ردیف
persian,rub,مالیدن
persian,rule,قانون
persian,run,اجرا
persian,safe,امن
persian,said,گفت:
persian,sail,بادبان
persian,salt,نمک
persian,same,همان
persian,sand,شن
persian,sat,شنبه
persian,save,ذخیره
persian,saw,اره
persian,say,می گویند
persian,scale,مقیاس
persian,school,مدرسه
persian,science,علم
persian,score,نمره
persian,sea,دریا
persian,search,جستجو
persian,season,فصل
persian,seat,صندلی
persian,second,دوم
persian,section,بخش
persian,see,ببینید
persian,seed,دانه
persian,seem,به نظر می رسد
persian,segment,بخش
persian,select,ب کنید
persian,self,خود
persian,sell,فروش
persian,send,ارسال
persian,sense,احساس
persian,sent,ارسال
persian,sentence,حکم
persian,separate,جداگانه
persian,serve,خدمت
persian,set,مجموعه
persian,settle,حل و فصل
persian,seven,هفت
persian,several,چند
persian,shall,باید
persian,shape,شکل
persian,share,سهم
persian,sharp,تیز
persian,she,او
persian,sheet,ورق
persian,shell,پوسته
persian,shine,درخشش
persian,ship,کشتی
persian,shoe,کفش
persian,shop,فروشگاه
persian,shore,ساحل
persian,short,کوتاه
persian,should,باید
persian,shoulder,شانه
persian,shout,فریاد
persian,show,نمایش
persian,side,سمت
persian,sight,نظر
persian,sign,علامت
persian,silent,خاموش
persian,silver,نقره ای
persian,similar,مشابه
persian,simple,ساده
persian,since,از سال
persian,sing,آواز خواندن
persian,single,تک
persian,sister,خواهر
persian,sit,نشستن
persian,six,شش
persian,size,اندازه
persian,skill,مهارت
persian,skin,پوست
persian,sky,آسمان
persian,slave,برده
persian,sleep,خواب
persian,slip,لغزش
persian,slow,کند
persian,small,کوچک
persian,smell,بوی
persian,smile,لبخند
persian,snow,برف
persian,so,تا
persian,soft,نرم
persian,soil,خاک
persian,soldier,سرباز
persian,solution,راه حل
persian,solve,حل
persian,some,برخی از
persian,son,پسر
persian,song,آهنگ
persian,soon,بزودی
persian,sound,صدا
persian,south,جنوب
persian,space,فضا
persian,speak,کنند
persian,special,ویژه
persian,speech,سخنرانی
persian,speed,سرعت
persian,spell,طلسم
persian,spend,خرج کردن
persian,spoke,صحبت
persian,spot,نقطه
persian,spread,گسترش
persian,spring,بهار
persian,square,مربع
persian,stand,ایستادن
persian,star,ستاره
persian,start,شروع
persian,state,دولت
persian,station,ایستگاه
persian,stay,اقامت
persian,stead,جا
persian,steam,بخار
persian,steel,فولاد
persian,step,گام
persian,stick,چوب
persian,still,هنوز
persian,stone,سنگ
persian,stood,ایستاده بود
persian,stop,توقف
persian,store,فروشگاه
persian,story,داستان
persian,straight,مستقیم
persian,strange,عجیب و غر
persian,stream,جریان
persian,street,خیابان
persian,stretch,کشش
persian,string,رشته
persian,strong,قوی
persian,student,دانش آموز
persian,study,مطالعه
persian,subject,موضوع
persian,substance,ماده
persian,subtract,تفریق
persian,success,موفقیت
persian,such,از جمله
persian,sudden,ناگهانی
persian,suffix,پسوند
persian,sugar,قند
persian,suggest,نشان می دهد
persian,suit,کت و ش
persian,summer,تابستان
persian,sun,آفتاب
persian,supply,عرضه
persian,support,پشتیبانی
persian,sure,مطمئن
persian,surface,سطح
persian,surprise,تعجب
persian,swim,شنا
persian,syllable,هجا
persian,symbol,نماد
persian,system,سیستم
persian,table,جدول
persian,tail,دم
persian,take,را
persian,talk,بحث
persian,tall,بلند
persian,teach,آموزش
persian,team,تیم
persian,teeth,دندانها
persian,tell,بگو
persian,temperature,درجه حرارت
persian,ten,ده
persian,term,مدت
persian,test,آزمون
persian,than,نسبت به
persian,thank,تشکر
persian,that,که
persian,the,تر
persian,their,شان
persian,them,آنها را
persian,then,پس از آن
persian,there,وجود دارد
persian,these,اینها
persian,they,آنها
persian,thick,ضخامت
persian,thin,نازک
persian,thing,چیزی که
persian,think,فکر کردن
persian,third,سوم
persian,this,این
persian,those,آن
persian,though,هر چند
persian,thought,فکر
persian,thousand,هزار
persian,three,سه
persian,through,از طریق
persian,throw,پرتاب
persian,thus,بنابر این
persian,tie,کراوات
persian,time,زمان
persian,tiny,کوچک
persian,tire,لاستیک
persian,to,به
persian,together,با هم
persian,told,گفت
persian,tone,تن
persian,too,هم
persian,took,در زمان
persian,tool,ابزار
persian,top,بالا
persian,total,کل
persian,touch,دستزدن
persian,toward,به سمت
persian,town,شهر
persian,track,آهنگ
persian,trade,تجارت
persian,train,قطار
persian,travel,سفر
persian,tree,درخت
persian,triangle,مثلث
persian,trip,سفر
persian,trouble,مشکل
persian,truck,کامیون
persian,true,درست است
persian,try,سعی کنید
persian,tube,لوله
persian,turn,به نوبه خود
persian,twenty,بیست
persian,two,دو
persian,type,نوع
persian,under,در
persian,unit,واحد
persian,until,تا زمانی که
persian,up,بالا
persian,us,ما
persian,use,استفاده
persian,usual,معمول
persian,valley,دره
persian,value,ارزش
persian,vary,متفاوت ا
persian,verb,فعل
persian,very,بسیار
persian,view,نظر
persian,village,روستای
persian,visit,بازدید
persian,voice,صدای
persian,vowel,واکه
persian,wait,صبر
persian,walk,راه رفتن
persian,wall,دیوار
persian,want,می خواهم
persian,war,جنگ
persian,warm,گرم
persian,was,بود
persian,wash,شستشو
persian,watch,تماشای
persian,water,اب
persian,wave,موج
persian,way,راه
persian,we,ما
persian,wear,لباس
persian,weather,آب و هوا
persian,week,هفته
persian,weight,وزن
persian,well,به خوبی
persian,went,رفت
persian,were,بود
persian,west,غرب
persian,what,چه
persian,wheel,چرخ
persian,when,وقتی که
persian,where,که در آن
persian,whether,چه
persian,which,که
persian,while,در حالی که
persian,white,سفید
persian,who,که
persian,whole,تمام
persian,whose,که
persian,why,به همین دلیل
persian,wide,گسترده
persian,wife,همسر
persian,wild,وحشی
persian,will,خواهد شد
persian,win,برنده
persian,wind,باد
persian,window,پنجره
persian,wing,بال
persian,winter,زمستان
persian,wire,سیم
persian,wish,آرزو
persian,with,با
persian,woman,زن
persian,women,زنان
persian,wonder,جای تعجب
persian,won’t,نه
persian,wood,چوب
persian,word,کلمه
persian,work,کار
persian,world,جهان
persian,would,را
persian,write,نوشتن
persian,written,نوشته شده
persian,wrong,اشتباه
persian,wrote,نوشت
persian,yard,حیاط
persian,year,سال
persian,yellow,زرد
persian,yes,بله
persian,yet,هنوز
persian,you,شما
persian,young,جوان
persian,your,خود را
