language,english,vocabulary
galician,duck,pato
galician,during,durante
galician,each,cada
galician,ear,oído
galician,early,cedo
galician,earth,terra
galician,ease,facilidade
galician,east,leste
galician,eat,comer
galician,edge,borde
galician,effect,efecto
galician,egg,ovo
galician,eight,oito
galician,either,ou
galician,electric,eléctrica
galician,element,elemento
galician,else,máis
galician,end,fin
galician,enemy,inimigo
galician,energy,enerxía
galician,engine,motor
galician,enough,suficiente
galician,enter,introducir
galician,equal,igual
galician,equate,equiparar
galician,especially,especialmente
galician,even,mesmo
galician,evening,noite
galician,event,evento
galician,ever,sempre
galician,every,cada
galician,exact,exacta
galician,example,exemplo
galician,except,excepto
galician,excite,excitar
galician,exercise,exercicio
galician,expect,esperar
galician,experience,experiencia
galician,experiment,experiencia
galician,eye,ollo
galician,face,cara
galician,fact,feito
galician,fair,feira
galician,fall,caer
galician,family,familia
galician,famous,famoso
galician,far,lonxe
galician,farm,facenda
galician,fast,rápido
galician,fat,graxa
galician,father,pai
galician,favor,favorecer
galician,fear,medo
galician,feed,alimentación
galician,feel,sentir
galician,feet,pés
galician,fell,caeu
galician,felt,sentiu
galician,few,poucos
galician,field,campo
galician,fig,figo
galician,fight,loita
galician,figure,figura
galician,fill,cubrir
galician,final,finais
galician,find,atopar
galician,fine,multa
galician,finger,dedo
galician,finish,acabado
galician,fire,lume
galician,first,primeiro
galician,fish,peixe
galician,fit,caber
galician,five,cinco
galician,flat,plana
galician,floor,chan
galician,flow,fluír
galician,flower,flor
galician,fly,voar
galician,follow,siga
galician,food,alimentos
galician,foot,pé
galician,for,para
galician,force,forza
galician,forest,bosque
galician,form,forma
galician,forward,para adiante
galician,found,atopou
galician,four,catro
galician,fraction,fracción
galician,free,libre
galician,fresh,fresco
galician,friend,amigo
galician,from,desde
galician,front,fronte
galician,fruit,froitas
galician,full,completo
galician,fun,diversión
galician,game,xogo
galician,garden,xardín
galician,gas,gas
galician,gather,recoller
galician,gave,deu
galician,general,xeral
galician,gentle,suave
galician,get,obter
galician,girl,nena
galician,give,dar
galician,glad,feliz
galician,glass,vidro
galician,go,ir
galician,gold,ouro
galician,gone,gone
galician,good,bo
galician,got,ten
galician,govern,gobernar
galician,grand,gran
galician,grass,herba
galician,gray,gris
galician,great,gran
galician,green,verde
galician,grew,creceu
galician,ground,solo
galician,group,grupo
galician,grow,crecer
galician,guess,creo que
galician,guide,orientar
galician,gun,arma
galician,had,tivo
galician,hair,pelo
galician,half,metade
galician,hand,man
galician,happen,pasar
galician,happy,feliz
galician,hard,difícil
galician,has,ten
galician,hat,sombreiro
galician,have,ten
galician,he,el
galician,head,cabeza
galician,hear,escoitar
galician,heard,oído
galician,heart,corazón
galician,heat,calor
galician,heavy,pesado
galician,held,held
galician,help,axuda
galician,her,ela
galician,here,aquí
galician,high,alta
galician,hill,hill
galician,him,el
galician,his,súa
galician,history,historia
galician,hit,bater
galician,hold,soster
galician,hole,burato
galician,home,casa
galician,hope,esperanza
galician,horse,cabalo
galician,hot,quente
galician,hour,horas
galician,house,casa
galician,how,como
galician,huge,enorme
galician,human,humano
galician,hundred,cen
galician,hunt,caza
galician,hurry,acelerar
galician,i,i
galician,ice,xeo
galician,idea,idea
galician,if,se
galician,imagine,imaxinar
galician,in,en
galician,inch,polgada
galician,include,incluír
galician,indicate,indican
galician,industry,industria
galician,insect,insectos
galician,instant,instantánea
galician,instrument,instrumento
galician,interest,interese
galician,invent,inventar
galician,iron,ferro
galician,is,é
galician,island,illa
galician,it,el
galician,job,traballo
galician,join,xuntar-se
galician,joy,alegría
galician,jump,ir
galician,just,só
galician,keep,manter
galician,kept,mantido
galician,key,clave
galician,kill,matar
galician,kind,tipo
galician,king,rei
galician,knew,sabía
galician,know,saber
galician,lady,señora
galician,lake,lago
galician,land,terra
galician,language,linguaxe
galician,large,gran
galician,last,última
galician,late,tarde
galician,laugh,risada
galician,law,dereito
galician,lay,lay
galician,lead,conducir
galician,learn,aprender
galician,least,menos
galician,leave,deixar
galician,led,led
galician,left,esquerda
galician,leg,perna
galician,length,lonxitude
galician,less,menos
galician,let,deixe
galician,letter,carta
galician,level,nivel
galician,lie,mentira
galician,life,vida
galician,lift,ascensor
galician,light,luz
galician,like,como
galician,line,liña
galician,liquid,líquido
galician,list,lista
galician,listen,escoite
galician,little,pouco
galician,live,vivir
galician,locate,atopar
galician,log,rexistro
galician,lone,solitario
galician,long,longo
galician,look,ollar
galician,lost,perdido
galician,lot,moi
galician,loud,alto
galician,love,amo
galician,low,baixo
galician,machine,máquina
galician,made,feito
galician,magnet,imán
galician,main,principal
galician,major,major
galician,make,facer
galician,man,home
galician,many,moitos
galician,map,mapa
galician,mark,marca
galician,market,mercado
galician,mass,masa
galician,master,mestre
galician,match,xogo
galician,material,material de
galician,matter,asunto
galician,may,pode
galician,me,me
galician,mean,significa
galician,meant,significaba
galician,measure,medir
galician,meat,carne
galician,meet,meet
galician,melody,melodía
galician,men,homes
galician,metal,metálicos
galician,method,método
galician,middle,medio
galician,might,pode
galician,mile,milla
galician,milk,leite
galician,million,millóns
galician,mind,mente
galician,mine,mina
galician,minute,minuto
galician,miss,señorita
galician,mix,mesturar
galician,modern,moderno
galician,molecule,molécula
galician,moment,momento
galician,money,diñeiro
galician,month,mes
galician,moon,lúa
galician,more,máis
galician,morning,mañá
galician,most,máis
galician,mother,nai
galician,motion,movemento
galician,mount,mount
galician,mountain,montaña
galician,mouth,boca
galician,move,movemento
galician,much,moi
galician,multiply,multiplicar
galician,music,música
galician,must,debe
galician,my,meu
galician,name,nome
galician,nation,nación
galician,natural,naturais
galician,nature,natureza
galician,near,preto
galician,necessary,necesario
galician,neck,pescozo
galician,need,ten
galician,neighbor,veciño
galician,never,nunca
galician,new,novo
galician,next,preto
galician,night,noite
galician,nine,nove
galician,no,non
galician,noise,ruído
galician,noon,mediodía
galician,nor,nin
galician,north,norte
galician,nose,nariz
galician,note,nota
galician,nothing,nada
galician,notice,aviso
galician,noun,substantivo
galician,now,agora
galician,number,número
galician,numeral,numeral
galician,object,obxecto
galician,observe,observar
galician,occur,ocorrer
galician,ocean,océano
galician,of,de
galician,off,off
galician,offer,oferta
galician,office,oficina
galician,often,miúdo
galician,oh,oh
galician,oil,aceite
galician,old,vello
galician,on,en
galician,once,xa
galician,one,un
galician,only,só
galician,open,aberto
galician,operate,operar
galician,opposite,contrario
galician,or,ou
galician,order,orde
galician,organ,órgano
galician,original,orixinais
galician,other,outro
galician,our,nosa
galician,out,fóra
galician,over,sobre
galician,own,propio
galician,oxygen,osíxeno
galician,page,páxina
galician,paint,pintar
galician,pair,par
galician,paper,papel
galician,paragraph,parágrafo
galician,parent,pai
galician,part,parte
galician,particular,especial
galician,party,festa
galician,pass,pasar
galician,past,pasado
galician,path,camiño
galician,pattern,estándar
galician,pay,pagar
galician,people,persoas
galician,perhaps,quizais
galician,period,período
galician,person,persoa
galician,phrase,frase
galician,pick,escoller
galician,picture,imaxe
galician,piece,peza
galician,pitch,campo
galician,place,lugar
galician,plain,plain
galician,plan,plan
galician,plane,avión
galician,planet,planeta
galician,plant,planta
galician,play,xogar
galician,please,por favor
galician,plural,plural
galician,poem,poema
galician,point,punto
galician,poor,pobre
galician,populate,cubrir
galician,port,port
galician,pose,representar
galician,position,posición
galician,possible,posible
galician,post,pos
galician,pound,libra
galician,power,poder
galician,practice,práctica
galician,prepare,preparar
galician,present,presente
galician,press,prensa
galician,pretty,pretty
galician,print,impresión
galician,probable,probable
galician,problem,problema
galician,process,proceso
galician,produce,producir
galician,product,produto
galician,proper,axeitada
galician,property,propiedade
galician,protect,protexer
galician,prove,probar
galician,provide,proporcionar
galician,pull,puxe
galician,push,empuxe
galician,put,poñer
galician,quart,cuarto
galician,question,pregunta
galician,quick,rápida
galician,quiet,calma
galician,quite,moi
galician,quotient,cociente
galician,race,carreira
galician,radio,radio
galician,rail,ferroviaria
galician,rain,choiva
galician,raise,levantar
galician,ran,correu
galician,range,gama
galician,rather,vez
galician,reach,alcanzar
galician,read,ler
galician,ready,preparado
galician,real,reais
galician,reason,razón
galician,receive,recibir
galician,record,rexistro
galician,red,vermello
galician,region,rexión
galician,remember,teña en conta que
galician,repeat,repeat
galician,reply,responder
galician,represent,representar
galician,require,requiren
galician,rest,resto
galician,result,resultado
galician,rich,rico
galician,ride,paseo
galician,right,dereito
galician,ring,anel
galician,rise,subir
galician,river,río
galician,road,estrada
galician,rock,rocha
galician,roll,rolo
galician,room,cuarto
galician,root,raíz
galician,rope,corda
galician,rose,aumentou
galician,round,rolda
galician,row,liña
galician,rub,fregar
galician,rule,regra
galician,run,run
galician,safe,seguro
galician,said,dixo
galician,sail,vela
galician,salt,sal
galician,same,mesmo
galician,sand,area
galician,sat,sat
galician,save,gardar
galician,saw,serra
galician,say,dicir
galician,scale,escala
galician,school,escola
galician,science,ciencia
galician,score,puntuación
galician,sea,mar
galician,search,busca
galician,season,tempada
galician,seat,asento
galician,second,segunda
galician,section,sección
galician,see,vexa
galician,seed,semente
galician,seem,parecen
galician,segment,segmento
galician,select,seleccione
galician,self,auto
galician,sell,vender
galician,send,enviar
galician,sense,sentido
galician,sent,enviado
galician,sentence,sentenza
galician,separate,separado
galician,serve,servir
galician,set,conxunto
galician,settle,resolver
galician,seven,sete
galician,several,varios
galician,shall,debe
galician,shape,forma
galician,share,share
galician,sharp,sharp
galician,she,ela
galician,sheet,folla
galician,shell,shell
galician,shine,brillo
galician,ship,barco
galician,shoe,zapatos
galician,shop,tenda
galician,shore,costa
galician,short,curta
galician,should,debería
galician,shoulder,ombreiro
galician,shout,berro
galician,show,amosar
galician,side,banda
galician,sight,vista
galician,sign,sinal
galician,silent,silenciosa
galician,silver,prata
galician,similar,semellante
galician,simple,simple
galician,since,desde
galician,sing,cantar
galician,single,único
galician,sister,irmá
galician,sit,sentir-se
galician,six,seis
galician,size,tamaño
galician,skill,habilidade
galician,skin,pel
galician,sky,ceo
galician,slave,escravo
galician,sleep,soño
galician,slip,deslizamento
galician,slow,lento
galician,small,pequeno
galician,smell,cheiro
galician,smile,sorriso
galician,snow,neve
galician,so,así
galician,soft,suave
galician,soil,solo
galician,soldier,soldado
galician,solution,solución
galician,solve,resolver
galician,some,algúns
galician,son,fillo
galician,song,canción
galician,soon,pronto
galician,sound,son
galician,south,sur
galician,space,espazo
galician,speak,falar
galician,special,especial
galician,speech,discurso
galician,speed,velocidade
galician,spell,deletrear
galician,spend,pasar
galician,spoke,falou
galician,spot,local
galician,spread,propagación
galician,spring,primavera
galician,square,cadrado
galician,stand,estar
galician,star,estrela
galician,start,inicio
galician,state,estado
galician,station,estación
galician,stay,estar
galician,stead,lugar
galician,steam,vapor
galician,steel,aceiro
galician,step,paso
galician,stick,vara
galician,still,aínda
galician,stone,pedra
galician,stood,se
galician,stop,pare
galician,store,tenda
galician,story,historia
galician,straight,recta
galician,strange,estraño
galician,stream,córrego
galician,street,rúa
galician,stretch,stretch
galician,string,cadea
galician,strong,forte
galician,student,estudante
galician,study,estudo
galician,subject,asunto
galician,substance,substancia
galician,subtract,restar
galician,success,éxito
galician,such,tales
galician,sudden,súbita
galician,suffix,sufixo
galician,sugar,azucre
galician,suggest,suxiren
galician,suit,traxe
galician,summer,verán
galician,sun,sol
galician,supply,subministración
galician,support,apoio
galician,sure,comprobe se
galician,surface,superficie
galician,surprise,sorpresa
galician,swim,mergullo
galician,syllable,sílaba
galician,symbol,símbolo
galician,system,sistema
galician,table,mesa
galician,tail,cola
galician,take,tomar
galician,talk,discusión
galician,tall,de altura
galician,teach,ensinar
galician,team,equipo
galician,teeth,dentes
galician,tell,dicir
galician,temperature,temperatura
galician,ten,dez
galician,term,prazo
galician,test,proba
galician,than,que
galician,thank,grazas
galician,that,que
galician,the,o
galician,their,súa
galician,them,eles
galician,then,logo
galician,there,non
galician,these,estes
galician,they,eles
galician,thick,groso
galician,thin,fina
galician,thing,cousa
galician,think,creo que
galician,third,terceiro
galician,this,este
galician,those,aqueles
galician,though,aínda
galician,thought,pensaba
galician,thousand,mil
galician,three,tres
galician,through,mediante
galician,throw,xogar
galician,thus,así
galician,tie,gravata
galician,time,tempo
galician,tiny,minúsculo
galician,tire,pneumático
galician,to,a
galician,together,xuntos
galician,told,dixo
galician,tone,ton
galician,too,tamén
galician,took,tomou
galician,tool,ferramenta
galician,top,arriba
galician,total,total de
galician,touch,tocar
galician,toward,dirección
galician,town,cidade
galician,track,mapa
galician,trade,comercio
galician,train,tren
galician,travel,viaxes
galician,tree,árbore
galician,triangle,triángulo
galician,trip,viaxe
galician,trouble,problemas
galician,truck,camión
galician,true,verdade
galician,try,tentar
galician,tube,tubo
galician,turn,"á súa vez,"
galician,twenty,vinte
galician,two,dous
galician,type,tipo
galician,under,baixo
galician,unit,unidade
galician,until,ata
galician,up,up
galician,us,nós
galician,use,uso
galician,usual,habitual
galician,valley,vale
galician,value,valor
galician,vary,variar
galician,verb,verbo
galician,very,moi
galician,view,vista
galician,village,aldea
galician,visit,visita
galician,voice,voz
galician,vowel,vocal
galician,wait,esperar
galician,walk,andar
galician,wall,parede
galician,want,quere
galician,war,guerra
galician,warm,quente
galician,was,foi
galician,wash,lavado
galician,watch,asista
galician,water,auga
galician,wave,onda
galician,way,forma
galician,we,nós
galician,wear,desgaste
galician,weather,tempo
galician,week,semana
galician,weight,peso
galician,well,ben
galician,went,fun
galician,were,foron
galician,west,oeste
galician,what,o que
galician,wheel,roda
galician,when,cando
galician,where,onde
galician,whether,se
galician,which,que
galician,while,mentres
galician,white,branco
galician,who,que
galician,whole,todo
galician,whose,cuxa
galician,why,por que
galician,wide,ampla
galician,wife,esposa
galician,wild,salvaxe
galician,will,vontade
galician,win,vitoria
galician,wind,vento
galician,window,fiestra
galician,wing,asa
galician,winter,inverno
galician,wire,fíos
galician,wish,desexo
galician,with,con
galician,woman,muller
galician,women,mulleres
galician,wonder,pregunto
galician,won’t,non vai
galician,wood,madeira
galician,word,palabra
galician,work,traballo
galician,world,mundo
galician,would,faría
galician,write,escribir
galician,written,escrito
galician,wrong,mal
galician,wrote,escribiu
galician,yard,curro
galician,year,ano
galician,yellow,amarelo
galician,yes,si
galician,yet,aínda
galician,you,ti
galician,young,nova
galician,your,seu
