language,english,vocabulary
arabic,know,تعرف
arabic,lady,سيدة
arabic,lake,بحيرة
arabic,land,الأرض
arabic,language,اللغة
arabic,large,كبير
arabic,last,آخر
arabic,late,متأخر
arabic,laugh,الضحك
arabic,law,القانون
arabic,lay,وضع
arabic,lead,قيادة
arabic,learn,تعلم
arabic,least,الأقل
arabic,leave,ترك
arabic,led,أدى
arabic,left,غادر
arabic,leg,الساق
arabic,length,طول
arabic,less,أقل
arabic,let,سمح
arabic,letter,الرسالة
arabic,level,مستوى
arabic,lie,كذبة
arabic,life,حياة
arabic,lift,رفع
arabic,light,ضوء
arabic,like,مثل
arabic,line,خط
arabic,liquid,السائل
arabic,list,قائمة
arabic,listen,استمع
arabic,little,القليل
arabic,live,حي
arabic,locate,حدد
arabic,log,تسجيل
arabic,lone,وحيد
arabic,long,طويل
arabic,look,بحث
arabic,lost,فقدت
arabic,lot,الكثير
arabic,loud,بصوت عال
arabic,love,الحب
arabic,low,منخفض
arabic,machine,آلة
arabic,made,مصنوع
arabic,magnet,مغناطيس
arabic,main,رئيسي
arabic,major,الرئيسية
arabic,make,جعل
arabic,man,رجل
arabic,many,كثير
arabic,map,خريطة
arabic,mark,علامة
arabic,market,سوق
arabic,mass,كتلة
arabic,master,سيد
arabic,match,مباراة
arabic,material,مادة
arabic,matter,مسألة
arabic,may,قد
arabic,me,أنا
arabic,mean,متوسط
arabic,meant,مقصود
arabic,measure,قياس
arabic,meat,اللحوم
arabic,meet,تلبية
arabic,melody,لحن
arabic,men,الرجال
arabic,metal,المعادن
arabic,method,طريقة
arabic,middle,وسط
arabic,might,قد
arabic,mile,ميل
arabic,milk,حليب
arabic,million,مليون
arabic,mind,عقل
arabic,mine,منجم
arabic,minute,دقيقة
arabic,miss,ملكة جمال
arabic,mix,مزيج
arabic,modern,الحديث
arabic,molecule,جزيء
arabic,moment,لحظة
arabic,money,المال
arabic,month,شهر
arabic,moon,ضوء القمر
arabic,more,أكثر
arabic,morning,الصباح
arabic,most,أكثر
arabic,mother,أم
arabic,motion,الحركة
arabic,mount,جبل
arabic,mountain,الجبل
arabic,mouth,فم
arabic,move,خطوة
arabic,much,كثيرا
arabic,multiply,مضاعفة
arabic,music,الموسيقى
arabic,must,يجب
arabic,my,لي
arabic,name,اسم
arabic,nation,الأمة
arabic,natural,طبيعي
arabic,nature,الطبيعة
arabic,near,قرب
arabic,necessary,الضرورة
arabic,neck,الرقبة
arabic,need,تحتاج
arabic,neighbor,الجيران
arabic,never,أبدا
arabic,new,جديدة
arabic,next,المقبل
arabic,night,الليل
arabic,nine,تسعة
arabic,no,لا
arabic,noise,الضوضاء
arabic,noon,ظهرا
arabic,nor,ولا
arabic,north,شمال
arabic,nose,الأنف
arabic,note,مذكرة
arabic,nothing,لا شيء
arabic,notice,إشعار
arabic,noun,إسم
arabic,now,الآن
arabic,number,عدد
arabic,numeral,الأرقام
arabic,object,موضوع
arabic,observe,رصد
arabic,occur,تحدث
arabic,ocean,المحيط
arabic,of,من
arabic,off,بعيدا
arabic,offer,العرض
arabic,office,مكتب
arabic,often,غالبا
arabic,oh,يا
arabic,oil,زيت
arabic,old,قديم
arabic,on,في
arabic,once,مرة واحدة
arabic,one,واحد
arabic,only,فقط
arabic,open,مفتوحة
arabic,operate,العمل
arabic,opposite,العكس
arabic,or,أو
arabic,order,النظام
arabic,organ,عضو
arabic,original,الأصلي
arabic,other,البعض
arabic,our,لدينا
arabic,out,خارج
arabic,over,على
arabic,own,الخاصة
arabic,oxygen,الأكسجين
arabic,page,الصفحة
arabic,paint,الطلاء
arabic,pair,زوج
arabic,paper,ورق
arabic,paragraph,فقرة
arabic,parent,الأم
arabic,part,جزء
arabic,particular,خاصة
arabic,party,حزب
arabic,pass,تمر
arabic,past,الماضي
arabic,path,مسار
arabic,pattern,نمط
arabic,pay,دفع
arabic,people,الناس
arabic,perhaps,ربما
arabic,period,فترة
arabic,person,شخص
arabic,phrase,العبارة
arabic,pick,اختيار
arabic,picture,صور
arabic,piece,قطعة
arabic,pitch,رمية
arabic,place,مكان
arabic,plain,سهل
arabic,plan,خطة
arabic,plane,طائرة
arabic,planet,كوكب
arabic,plant,مصنع
arabic,play,لعب
arabic,please,الرجاء
arabic,plural,الجمع
arabic,poem,قصيدة
arabic,point,نقطة
arabic,poor,فقير
arabic,populate,أهل
arabic,port,ميناء
arabic,pose,أربك
arabic,position,موقف
arabic,possible,ممكن
arabic,post,آخر
arabic,pound,الجنيه
arabic,power,قوة
arabic,practice,ممارسة
arabic,prepare,إعداد
arabic,present,الحاضر
arabic,press,الصحافة
arabic,pretty,جميل
arabic,print,طباعة
arabic,probable,محتمل
arabic,problem,مشكلة
arabic,process,عملية
arabic,produce,إنتاج
arabic,product,نتاج
arabic,proper,السليم
arabic,property,الملكية
arabic,protect,حماية
arabic,prove,إثبات
arabic,provide,توفير
arabic,pull,سحب
arabic,push,دفع
arabic,put,وضع
arabic,quart,رابعا
arabic,question,السؤال
arabic,quick,سريع
arabic,quiet,هادئ
arabic,quite,تماما
arabic,quotient,حاصل
arabic,race,سباق
arabic,radio,راديو
arabic,rail,سكة حديدية
arabic,rain,مطر
arabic,raise,رفع
arabic,ran,ركض
arabic,range,مجموعة
arabic,rather,بالأحرى
arabic,reach,الوصول
arabic,read,قرأ
arabic,ready,جاهزة
arabic,real,حقيقية
arabic,reason,سبب
arabic,receive,تلقي
arabic,record,سجل
arabic,red,أحمر
arabic,region,منطقة
arabic,remember,تذكر
arabic,repeat,كرر
arabic,reply,الرد
arabic,represent,تمثيل
arabic,require,تتطلب
arabic,rest,بقية
arabic,result,نتيجة
arabic,rich,غني
arabic,ride,ركوب
arabic,right,الحق
arabic,ring,عصابة
arabic,rise,الارتفاع
arabic,river,النهر
arabic,road,طريق
arabic,rock,صخرة
arabic,roll,لفة
arabic,room,غرفة
arabic,root,الجذر
arabic,rope,حبل
arabic,rose,ارتفع
arabic,round,جولة
arabic,row,الصف
arabic,rub,فرك
arabic,rule,حكم
arabic,run,تشغيل
arabic,safe,آمنة
arabic,said,قال
arabic,sail,الشراع
arabic,salt,ملح
arabic,same,نفسه
arabic,sand,رمل
arabic,sat,السبت
arabic,save,حفظ
arabic,saw,منشار
arabic,say,قول
arabic,scale,على نطاق و
arabic,school,المدرسة
arabic,science,علم
arabic,score,النتيجة
arabic,sea,بحر
arabic,search,البحث
arabic,season,الموسم
arabic,seat,مقعد
arabic,second,ثان
arabic,section,القسم
arabic,see,شاهد
arabic,seed,بذرة
arabic,seem,يبدو
arabic,segment,قطاع
arabic,select,اختر
arabic,self,النفس
arabic,sell,بيع
arabic,send,إرسال
arabic,sense,المعنى
arabic,sent,أرسلت
arabic,sentence,عقوبة
arabic,separate,منفصلة
arabic,serve,خدمة
arabic,set,مجموعة
arabic,settle,حل
arabic,seven,سبعة
arabic,several,عدة
arabic,shall,يجب
arabic,shape,شكل
arabic,share,حصة
arabic,sharp,حاد
arabic,she,هي
arabic,sheet,ورقة
arabic,shell,قذيفة
arabic,shine,تألق
arabic,ship,سفينة
arabic,shoe,حذاء
arabic,shop,متجر
arabic,shore,الشاطئ
arabic,short,قصير
arabic,should,ينبغي
arabic,shoulder,الكتف
arabic,shout,صيحة
arabic,show,المعرض
arabic,side,الجانب
arabic,sight,مشهد
arabic,sign,علامة
arabic,silent,الصمت
arabic,silver,فضة
arabic,similar,مماثل
arabic,simple,بسيطة
arabic,since,منذ
arabic,sing,الغناء
arabic,single,احد
arabic,sister,شقيقة
arabic,sit,الجلوس
arabic,six,ستة
arabic,size,حجم
arabic,skill,مهارة
arabic,skin,الجلد
arabic,sky,سماء
arabic,slave,الرقيق
arabic,sleep,نوم
arabic,slip,انزلاق
arabic,slow,بطيئة
arabic,small,صغير
arabic,smell,رائحة
arabic,smile,الابتسامة
arabic,snow,ثلج
arabic,so,هكذا
arabic,soft,لينة
arabic,soil,التربة
arabic,soldier,جندي
arabic,solution,حل
arabic,solve,حل
arabic,some,بعض
arabic,son,ابن
arabic,song,أغنية
arabic,soon,قريبا
arabic,sound,صوت
arabic,south,الجنوب
arabic,space,الفضاء
arabic,speak,الكلام
arabic,special,خاص
arabic,speech,خطاب
arabic,speed,السرعة
arabic,spell,تهجى
arabic,spend,أنفق
arabic,spoke,وتحدث
arabic,spot,بقعة
arabic,spread,انتشار
arabic,spring,الربيع
arabic,square,مربع
arabic,stand,الوقوف
arabic,star,نجمة
arabic,start,بداية
arabic,state,دولة
arabic,station,محطة
arabic,stay,إقامة
arabic,stead,بدلا
arabic,steam,البخار
arabic,steel,الصلب
arabic,step,خطوة
arabic,stick,عصا
arabic,still,لا يزال
arabic,stone,حجر
arabic,stood,وقفت
arabic,stop,توقف
arabic,store,متجر
arabic,story,قصة
arabic,straight,مباشرة
arabic,strange,غريب
arabic,stream,تيار
arabic,street,شارع
arabic,stretch,امتداد
arabic,string,سلسلة
arabic,strong,قوي
arabic,student,طالب
arabic,study,دراسة
arabic,subject,الموضوع
arabic,substance,مادة
arabic,subtract,طرح
arabic,success,نجاح
arabic,such,مثل
arabic,sudden,مفاجئ
arabic,suffix,لاحقة
arabic,sugar,السكر
arabic,suggest,اقترح
arabic,suit,دعوى
arabic,summer,الصيف
arabic,sun,شمس
arabic,supply,تزويد
arabic,support,دعم
arabic,sure,بالتأكيد
arabic,surface,سطح
arabic,surprise,مفاجأة
arabic,swim,السباحة
arabic,syllable,مقطع لفظي
arabic,symbol,رمز
arabic,system,نظام
arabic,table,الجدول
arabic,tail,ذيل
arabic,take,أخذ
arabic,talk,الحديث
arabic,tall,طويل
arabic,teach,تعليم
arabic,team,فريق
arabic,teeth,أسنان
arabic,tell,أقول
arabic,temperature,درجة الحرارة
arabic,ten,عشرة
arabic,term,مصطلح
arabic,test,اختبار
arabic,than,من
arabic,thank,شكرا
arabic,that,أن
arabic,the,و
arabic,their,من
arabic,them,هم
arabic,then,ثم
arabic,there,هناك
arabic,these,هؤلاء
arabic,they,هم
arabic,thick,سميك
arabic,thin,رقيق
arabic,thing,شيء
arabic,think,اعتقد
arabic,third,الثالث
arabic,this,هذا
arabic,those,تلك
arabic,though,على الرغم من
arabic,thought,يعتقد
arabic,thousand,ألف
arabic,three,ثلاثة
arabic,through,من خلال
arabic,throw,رمي
arabic,thus,وبالتالي
arabic,tie,ربطة عنق
arabic,time,الوقت
arabic,tiny,صغير
arabic,tire,إطار العجلة
arabic,to,إلى
arabic,together,معا
arabic,told,قال
arabic,tone,نغمة
arabic,too,أيضا
arabic,took,استغرق
arabic,tool,أداة
arabic,top,أعلى
arabic,total,الكل
arabic,touch,لمس
arabic,toward,نحو
arabic,town,مدينة
arabic,track,المسار
arabic,trade,تجارة
arabic,train,قطار
arabic,travel,السفر
arabic,tree,شجرة
arabic,triangle,مثلث
arabic,trip,رحلة
arabic,trouble,مشكلة
arabic,truck,شاحنة
arabic,true,صحيح
arabic,try,محاولة
arabic,tube,أنبوب
arabic,turn,منعطف
arabic,twenty,عشرون
arabic,two,اثنين
arabic,type,نوع
arabic,under,تحت
arabic,unit,وحدة
arabic,until,حتى
arabic,up,فوق
arabic,us,لنا
arabic,use,استخدام
arabic,usual,معتاد
arabic,valley,الوادي
arabic,value,قيمة
arabic,vary,تختلف
arabic,verb,الفعل
arabic,very,جدا
arabic,view,رأي
arabic,village,قرية
arabic,visit,زيارة
arabic,voice,صوت
arabic,vowel,حرف لين
arabic,wait,انتظر
arabic,walk,سير
arabic,wall,جدار
arabic,want,تريد
arabic,war,حرب
arabic,warm,الحارة
arabic,was,كان
arabic,wash,غسل
arabic,watch,راقب
arabic,water,ماء
arabic,wave,موجة
arabic,way,طريق
arabic,we,نحن
arabic,wear,ارتداء
arabic,weather,الطقس
arabic,week,أسبوع
arabic,weight,الوزن
arabic,well,جيد
arabic,went,ذهب
arabic,were,و
arabic,west,غرب
arabic,what,ما
arabic,wheel,عجلة
arabic,when,عندما
arabic,where,حيث
arabic,whether,سواء
arabic,which,التي
arabic,while,في حين
arabic,white,أبيض
arabic,who,الذي
arabic,whole,ككل
arabic,whose,الذي
arabic,why,لماذا
arabic,wide,واسع
arabic,wife,زوجة
arabic,wild,بري
arabic,will,سوف
arabic,win,الفوز
arabic,wind,الرياح
arabic,window,نافذة
arabic,wing,جناح
arabic,winter,شتاء
arabic,wire,سلك
arabic,wish,رغب
arabic,with,مع
arabic,woman,امرأة
arabic,women,النساء
arabic,wonder,عجب
arabic,won’t,سوف لا
arabic,wood,الخشب
arabic,word,كلمة
arabic,work,العمل
arabic,world,العالم
arabic,would,أراد
arabic,write,إرسال
arabic,written,مكتوبة
arabic,wrong,خاطئ
arabic,wrote,كتب
arabic,yard,ساحة
arabic,year,عام
arabic,yellow,الأصفر
arabic,yes,نعم
arabic,yet,بعد
arabic,you,أنت
arabic,young,الشباب
arabic,your,ك
