language,english,vocabulary
hebrew,fell,נפלתי
hebrew,felt,הרגיש
hebrew,few,כמה
hebrew,field,שדה
hebrew,fig,תאנה
hebrew,fight,מאבק
hebrew,figure,דמות
hebrew,fill,למלא
hebrew,final,סופי
hebrew,find,למצוא
hebrew,fine,קנס
hebrew,finger,אצבע
hebrew,finish,גימור
hebrew,fire,אש
hebrew,first,ראשון
hebrew,fish,דגים
hebrew,fit,להתאים
hebrew,five,חמש
hebrew,flat,דירה
hebrew,floor,רצפה
hebrew,flow,לזרום
hebrew,flower,פרח
hebrew,fly,לעוף
hebrew,follow,מעקב
hebrew,food,מזון
hebrew,foot,רגל
hebrew,for,עבור
hebrew,force,כוח
hebrew,forest,יער
hebrew,form,טופס
hebrew,forward,קדימה
hebrew,found,מצאתי
hebrew,four,ארבעה
hebrew,fraction,חלק
hebrew,free,חופשי
hebrew,fresh,טרי
hebrew,friend,חבר
hebrew,from,מ
hebrew,front,מול
hebrew,fruit,פירות
hebrew,full,מלא
hebrew,fun,כיף
hebrew,game,משחק
hebrew,garden,גן
hebrew,gas,גז
hebrew,gather,לאסוף
hebrew,gave,נתתי
hebrew,general,כללי
hebrew,gentle,עדין
hebrew,get,לקבל
hebrew,girl,ילדה
hebrew,give,לתת
hebrew,glad,שמח
hebrew,glass,זכוכית
hebrew,go,ללכת
hebrew,gold,זהב
hebrew,gone,נעלם
hebrew,good,טוב
hebrew,got,לי
hebrew,govern,למשול
hebrew,grand,גדול
hebrew,grass,דשא
hebrew,gray,אפור
hebrew,great,גדול
hebrew,green,ירוק
hebrew,grew,גדלתי
hebrew,ground,קרקע
hebrew,group,קבוצה
hebrew,grow,לגדול
hebrew,guess,מניח
hebrew,guide,להנחות את
hebrew,gun,אקדח
hebrew,had,היה לי
hebrew,hair,שיער
hebrew,half,מחצית
hebrew,hand,יד
hebrew,happen,לקרות
hebrew,happy,שמח
hebrew,hard,קשה
hebrew,has,יש
hebrew,hat,כובע
hebrew,have,יש לי
hebrew,he,הוא
hebrew,head,ראש
hebrew,hear,לשמוע
hebrew,heard,שמע
hebrew,heart,לב
hebrew,heat,חום
hebrew,heavy,כבד
hebrew,held,מוחזק
hebrew,help,לעזור
hebrew,her,שלה
hebrew,here,כאן
hebrew,high,גבוה
hebrew,hill,גבעה
hebrew,him,שלו
hebrew,his,שלו
hebrew,history,היסטוריה
hebrew,hit,פגע
hebrew,hold,להחזיק
hebrew,hole,חור
hebrew,home,בית
hebrew,hope,מקווה
hebrew,horse,סוס
hebrew,hot,חם
hebrew,hour,שעה
hebrew,house,בית
hebrew,how,איך
hebrew,huge,ענק
hebrew,human,אדם
hebrew,hundred,מאה
hebrew,hunt,ציד
hebrew,hurry,למהר
hebrew,i,אני
hebrew,ice,קרח
hebrew,idea,רעיון
hebrew,if,אם
hebrew,imagine,להניח
hebrew,in,ב
hebrew,inch,אינץ
hebrew,include,כולל
hebrew,indicate,מצביע על
hebrew,industry,תעשייה
hebrew,insect,חרקים
hebrew,instant,מיידי
hebrew,instrument,מכשיר
hebrew,interest,עניין
hebrew,invent,להמציא
hebrew,iron,ברזל
hebrew,is,הוא
hebrew,island,אי
hebrew,it,זה
hebrew,job,עבודה
hebrew,join,להצטרף
hebrew,joy,שמחה
hebrew,jump,לקפוץ
hebrew,just,רק
hebrew,keep,לשמור
hebrew,kept,שמר
hebrew,key,מפתח
hebrew,kill,להרוג
hebrew,kind,סוג
hebrew,king,מלך
hebrew,knew,ידעתי
hebrew,know,יודע
hebrew,lady,גברת
hebrew,lake,אגם
hebrew,land,ארץ
hebrew,language,שפה
hebrew,large,גדול
hebrew,last,אחרון
hebrew,late,מאוחר
hebrew,laugh,צחוק
hebrew,law,החוק
hebrew,lay,שכבתי
hebrew,lead,להוביל
hebrew,learn,ללמוד
hebrew,least,לפחות
hebrew,leave,לעזוב
hebrew,led,הוביל
hebrew,left,עזב
hebrew,leg,רגל
hebrew,length,משך
hebrew,less,פחות
hebrew,let,בואו
hebrew,letter,מכתב
hebrew,level,רמה
hebrew,lie,שקר
hebrew,life,חיים
hebrew,lift,מעלית
hebrew,light,אור
hebrew,like,כמו
hebrew,line,שורה
hebrew,liquid,נוזל
hebrew,list,רשימה
hebrew,listen,להקשיב
hebrew,little,קטן
hebrew,live,לחיות
hebrew,locate,אתר
hebrew,log,להיכנס
hebrew,lone,בודד
hebrew,long,ארוך
hebrew,look,להסתכל
hebrew,lost,איבדתי
hebrew,lot,מגרש
hebrew,loud,רם
hebrew,love,אהבה
hebrew,low,נמוך
hebrew,machine,מכונה
hebrew,made,עשיתי
hebrew,magnet,מגנט
hebrew,main,עיקרי
hebrew,major,גדול
hebrew,make,לעשות
hebrew,man,גבר
hebrew,many,רבים
hebrew,map,המפה
hebrew,mark,סימן
hebrew,market,שוק
hebrew,mass,מסה
hebrew,master,אדון
hebrew,match,משחק
hebrew,material,חומר
hebrew,matter,עניין
hebrew,may,רשאי
hebrew,me,לי
hebrew,mean,אומר
hebrew,meant,התכוון
hebrew,measure,למדוד
hebrew,meat,בשר
hebrew,meet,נפגש
hebrew,melody,מנגינה
hebrew,men,אנשים
hebrew,metal,מתכת
hebrew,method,שיטה
hebrew,middle,אמצע
hebrew,might,אולי
hebrew,mile,מייל
hebrew,milk,חלב
hebrew,million,מיליון
hebrew,mind,דעה
hebrew,mine,שלי
hebrew,minute,דקות
hebrew,miss,מתגעגע
hebrew,mix,לערבב
hebrew,modern,מודרני
hebrew,molecule,מולקולה
hebrew,moment,רגע
hebrew,money,כסף
hebrew,month,חודש
hebrew,moon,ירח
hebrew,more,יותר
hebrew,morning,בוקר
hebrew,most,ביותר
hebrew,mother,אמא
hebrew,motion,תנועה
hebrew,mount,הר
hebrew,mountain,הר
hebrew,mouth,פה
hebrew,move,מהלך
hebrew,much,הרבה
hebrew,multiply,להכפיל
hebrew,music,מוסיקה
hebrew,must,חייב
hebrew,my,שלי
hebrew,name,שם
hebrew,nation,אומה
hebrew,natural,טבעי
hebrew,nature,טבע
hebrew,near,ליד
hebrew,necessary,הכרחי
hebrew,neck,צוואר
hebrew,need,צריך
hebrew,neighbor,השכן
hebrew,never,אף פעם לא
hebrew,new,חדש
hebrew,next,הבא
hebrew,night,לילה
hebrew,nine,תשע
hebrew,no,לא
hebrew,noise,רעש
hebrew,noon,הצהריים
hebrew,nor,ולא
hebrew,north,צפון
hebrew,nose,האף
hebrew,note,הערה
hebrew,nothing,שום דבר
hebrew,notice,הודעה
hebrew,noun,שם עצם
hebrew,now,עכשיו
hebrew,number,מספר
hebrew,numeral,ספרה
hebrew,object,אובייקט
hebrew,observe,להתבונן
hebrew,occur,להתרחש
hebrew,ocean,אוקיינוס
hebrew,of,של
hebrew,off,את
hebrew,offer,הצעה
hebrew,office,משרד
hebrew,often,לעתים קרובות
hebrew,oh,הו
hebrew,oil,שמן
hebrew,old,ישן
hebrew,on,על
hebrew,once,פעם אחת
hebrew,one,אחד
hebrew,only,רק
hebrew,open,פתוח
hebrew,operate,פועל
hebrew,opposite,ההפך
hebrew,or,או
hebrew,order,כדי
hebrew,organ,איבר
hebrew,original,מקורי
hebrew,other,אחר
hebrew,our,שלנו
hebrew,out,את
hebrew,over,על
hebrew,own,של
hebrew,oxygen,חמצן
hebrew,page,דף
hebrew,paint,לצייר
hebrew,pair,זוג
hebrew,paper,נייר
hebrew,paragraph,סעיף
hebrew,parent,הורה
hebrew,part,חלק
hebrew,particular,בפרט
hebrew,party,מפלגה
hebrew,pass,עובר
hebrew,past,האחרון
hebrew,path,נתיב
hebrew,pattern,דפוס
hebrew,pay,לשלם
hebrew,people,אנשים
hebrew,perhaps,אולי
hebrew,period,התקופה
hebrew,person,אדם
hebrew,phrase,ביטוי
hebrew,pick,לבחור
hebrew,picture,תמונה
hebrew,piece,חתיכה
hebrew,pitch,המגרש
hebrew,place,מקום
hebrew,plain,מישור
hebrew,plan,תכנית
hebrew,plane,מטוס
hebrew,planet,כדור הארץ
hebrew,plant,צמח
hebrew,play,לשחק
hebrew,please,בבקשה
hebrew,plural,לשון רבים
hebrew,poem,שיר
hebrew,point,נקודה
hebrew,poor,עני
hebrew,populate,לאכלס
hebrew,port,נמל
hebrew,pose,פוזה
hebrew,position,עמדה
hebrew,possible,אפשרי
hebrew,post,שלאחר
hebrew,pound,קילו
hebrew,power,כוח
hebrew,practice,בפועל
hebrew,prepare,להכין
hebrew,present,נוכחי
hebrew,press,עיתונות
hebrew,pretty,די
hebrew,print,הדפסה
hebrew,probable,סביר
hebrew,problem,בעיה
hebrew,process,תהליך
hebrew,produce,לייצר
hebrew,product,מוצר
hebrew,proper,ראוי
hebrew,property,רכוש
hebrew,protect,להגן על
hebrew,prove,להוכיח
hebrew,provide,לספק
hebrew,pull,למשוך
hebrew,push,דחיפה
hebrew,put,לשים
hebrew,quart,ליטר
hebrew,question,שאלה
hebrew,quick,מהיר
hebrew,quiet,שקט
hebrew,quite,די
hebrew,quotient,מנה
hebrew,race,מירוץ
hebrew,radio,רדיו
hebrew,rail,רכבת
hebrew,rain,גשם
hebrew,raise,להעלות
hebrew,ran,רצתי
hebrew,range,טווח
hebrew,rather,ולא
hebrew,reach,להגיע
hebrew,read,לקרוא
hebrew,ready,מוכן
hebrew,real,אמיתי
hebrew,reason,סיבה
hebrew,receive,לקבל
hebrew,record,שיא
hebrew,red,אדום
hebrew,region,אזור
hebrew,remember,לזכור
hebrew,repeat,חוזר
hebrew,reply,להגיב
hebrew,represent,מייצג
hebrew,require,דורש
hebrew,rest,שאר
hebrew,result,תוצאה
hebrew,rich,עשיר
hebrew,ride,נסיעה
hebrew,right,נכון
hebrew,ring,טבעת
hebrew,rise,לעלות
hebrew,river,נהר
hebrew,road,כביש
hebrew,rock,רוק
hebrew,roll,גליל
hebrew,room,חדר
hebrew,root,שורש
hebrew,rope,חבל
hebrew,rose,עלה
hebrew,round,עגול
hebrew,row,שורה
hebrew,rub,לשפשף
hebrew,rule,שלטון
hebrew,run,לרוץ
hebrew,safe,בטוח
hebrew,said,אמר
hebrew,sail,מפרש
hebrew,salt,מלח
hebrew,same,אותו
hebrew,sand,חול
hebrew,sat,ישבתי
hebrew,save,להציל
hebrew,saw,מסור
hebrew,say,אומר
hebrew,scale,בקנה מידה
hebrew,school,בית ספר
hebrew,science,מדע
hebrew,score,ציון
hebrew,sea,ים
hebrew,search,חיפוש
hebrew,season,עונה
hebrew,seat,מושב
hebrew,second,שני
hebrew,section,סעיף
hebrew,see,לראות
hebrew,seed,זרע
hebrew,seem,נראה
hebrew,segment,קטע
hebrew,select,בחר
hebrew,self,עצמי
hebrew,sell,למכור
hebrew,send,לשלוח
hebrew,sense,תחושה
hebrew,sent,שלחתי
hebrew,sentence,משפט
hebrew,separate,נפרד
hebrew,serve,לשרת
hebrew,set,סט
hebrew,settle,להתיישב
hebrew,seven,שבע
hebrew,several,כמה
hebrew,shall,תהא
hebrew,shape,צורה
hebrew,share,מניה
hebrew,sharp,חד
hebrew,she,היא
hebrew,sheet,גיליון
hebrew,shell,פגז
hebrew,shine,ברק
hebrew,ship,ספינה
hebrew,shoe,נעל
hebrew,shop,חנות
hebrew,shore,החוף
hebrew,short,קצר
hebrew,should,צריך
hebrew,shoulder,כתף
hebrew,shout,צעקה
hebrew,show,מופע
hebrew,side,צד
hebrew,sight,מראה
hebrew,sign,סימן
hebrew,silent,שקט
hebrew,silver,כסף
hebrew,similar,דומה
hebrew,simple,פשוט
hebrew,since,מאז
hebrew,sing,לשיר
hebrew,single,אחת
hebrew,sister,אחות
hebrew,sit,לשבת
hebrew,six,שש
hebrew,size,גודל
hebrew,skill,מיומנות
hebrew,skin,עור
hebrew,sky,שמים
hebrew,slave,עבדים
hebrew,sleep,לישון
hebrew,slip,תלוש
hebrew,slow,איטי
hebrew,small,קטן
hebrew,smell,ריח
hebrew,smile,חיוך
hebrew,snow,שלג
hebrew,so,כך
hebrew,soft,רך
hebrew,soil,אדמה
hebrew,soldier,חיל
hebrew,solution,פתרון
hebrew,solve,לפתור
hebrew,some,כמה
hebrew,son,בן
hebrew,song,שיר
hebrew,soon,בקרוב
hebrew,sound,נשמע
hebrew,south,דרום
hebrew,space,חלל
hebrew,speak,לדבר
hebrew,special,מיוחד
hebrew,speech,נאום
hebrew,speed,מהירות
hebrew,spell,לאיית
hebrew,spend,לבלות
hebrew,spoke,דיברתי
hebrew,spot,מקום
hebrew,spread,התפשטות
hebrew,spring,האביב
hebrew,square,רבוע
hebrew,stand,לעמוד
hebrew,star,כוכב
hebrew,start,התחלה
hebrew,state,מדינה
hebrew,station,תחנה
hebrew,stay,להישאר
hebrew,stead,במקום
hebrew,steam,קיטור
hebrew,steel,פלדה
hebrew,step,צעד
hebrew,stick,מקל
hebrew,still,עוד
hebrew,stone,אבן
hebrew,stood,עמד
hebrew,stop,להפסיק
hebrew,store,חנות
hebrew,story,סיפור
hebrew,straight,ישר
hebrew,strange,מוזר
hebrew,stream,זרם
hebrew,street,רחוב
hebrew,stretch,מתיחה
hebrew,string,מחרוזת
hebrew,strong,חזק
hebrew,student,סטודנט
hebrew,study,מחקר
hebrew,subject,נושא
hebrew,substance,חומר
hebrew,subtract,להחסיר
hebrew,success,הצלחה
hebrew,such,כזה
hebrew,sudden,פתאומי
hebrew,suffix,סיומת
hebrew,sugar,סוכר
hebrew,suggest,מציע
hebrew,suit,חליפה
hebrew,summer,הקיץ
hebrew,sun,שמש
hebrew,supply,אספקה
hebrew,support,תמיכה
hebrew,sure,בטוח
hebrew,surface,פני השטח
hebrew,surprise,הפתעה
hebrew,swim,לשחות
hebrew,syllable,הברה
hebrew,symbol,סמל
hebrew,system,מערכת
hebrew,table,שולחן
hebrew,tail,זנב
hebrew,take,לקחת
hebrew,talk,דיבורים
hebrew,tall,גבוה
hebrew,teach,ללמד
hebrew,team,צוות
hebrew,teeth,שיניים
hebrew,tell,לספר
hebrew,temperature,טמפרטורה
hebrew,ten,עשר
hebrew,term,טווח
hebrew,test,מבחן
hebrew,than,מאשר
hebrew,thank,תודה
hebrew,that,ש
hebrew,the,עבור
hebrew,their,שלהם
hebrew,them,שלהם
hebrew,then,אז
hebrew,there,שם
hebrew,these,אלה
hebrew,they,הם
hebrew,thick,עבה
hebrew,thin,דק
hebrew,thing,דבר
hebrew,think,חושב
hebrew,third,שלישי
hebrew,this,זה
hebrew,those,אלה
hebrew,though,למרות ש
hebrew,thought,חשבתי
hebrew,thousand,אלף
hebrew,three,שלוש
hebrew,through,דרך
hebrew,throw,לזרוק
hebrew,thus,כך
hebrew,tie,עניבה
hebrew,time,זמן
hebrew,tiny,זעיר
hebrew,tire,צמיג
hebrew,to,אל
hebrew,together,יחד
hebrew,told,אמר לי
hebrew,tone,טון
hebrew,too,גם
hebrew,took,לקחתי
hebrew,tool,כלי
hebrew,top,עליון
hebrew,total,סך הכל
hebrew,touch,לגעת
hebrew,toward,לקראת
hebrew,town,העיר
hebrew,track,מסלול
hebrew,trade,מסחר
hebrew,train,רכבת
hebrew,travel,נסיעה
hebrew,tree,עץ
hebrew,triangle,משולש
hebrew,trip,טיול
hebrew,trouble,צרות
hebrew,truck,משאית
hebrew,true,נכון
hebrew,try,לנסות
hebrew,tube,צינור
hebrew,turn,תור
hebrew,twenty,עשרים
hebrew,two,שנים
hebrew,type,סוג
hebrew,under,תחת
hebrew,unit,יחידה
hebrew,until,עד
hebrew,up,למעלה
hebrew,us,שלנו
hebrew,use,שימוש
hebrew,usual,כרגיל
hebrew,valley,עמק
hebrew,value,ערך
hebrew,vary,להשתנות
hebrew,verb,פועל
hebrew,very,מאוד
hebrew,view,תצוגה
hebrew,village,כפר
hebrew,visit,ביקור
hebrew,voice,קול
hebrew,vowel,תנועה
hebrew,wait,לחכות
hebrew,walk,ללכת
hebrew,wall,קיר
hebrew,want,רוצה
hebrew,war,מלחמה
hebrew,warm,חם
hebrew,was,היה
hebrew,wash,לשטוף
hebrew,watch,לצפות
hebrew,water,מים
hebrew,wave,גל
hebrew,way,דרך
hebrew,we,אנחנו
hebrew,wear,ללבוש
hebrew,weather,מזג אוויר
hebrew,week,שבוע
hebrew,weight,משקל
hebrew,well,גם
hebrew,went,הלכתי
hebrew,were,היו
hebrew,west,מערב
hebrew,what,מה
hebrew,wheel,גלגל
hebrew,when,כאשר
hebrew,where,איפה
hebrew,whether,אם
hebrew,which,ש
hebrew,while,תוך
hebrew,white,לבן
hebrew,who,מי
hebrew,whole,כל
hebrew,whose,של מי
hebrew,why,מדוע
hebrew,wide,רחב
hebrew,wife,אישה
hebrew,wild,פראי
hebrew,will,יהיה
hebrew,win,לנצח
hebrew,wind,רוח
hebrew,window,חלון
hebrew,wing,כנף
hebrew,winter,חורף
hebrew,wire,חוט
hebrew,wish,מאחל לי
hebrew,with,עם
hebrew,woman,אישה
hebrew,women,נשים
hebrew,wonder,פלא
hebrew,won’t,לא יהיה
hebrew,wood,עץ
hebrew,word,מילה
hebrew,work,עבודה
hebrew,world,עולם
hebrew,would,היית
hebrew,write,לכתוב
hebrew,written,נכתב
hebrew,wrong,לא נכון
hebrew,wrote,כתבתי
hebrew,yard,חצר
hebrew,year,שנה
hebrew,yellow,צהוב
hebrew,yes,כן
hebrew,yet,בכל זאת
hebrew,you,אתה
hebrew,young,צעיר
hebrew,your,שלך
