language,english,vocabulary
lao,chick,ທັງຫລາຍ chick
lao,chief,ຫົວຫນ້າ
lao,child,ເດັກ
lao,children,ເດັກນ້ອຍ
lao,choose,ເລືອກ
lao,chord,ການ
lao,circle,ແຜ່ນປ້າຍວົງກົມ
lao,city,ນະຄອນ
lao,claim,ການຮ້ອງຂໍ
lao,class,ຫ້ອງຮຽນ
lao,clean,ສະອາດ
lao,clear,ຈະແຈ້ງ
lao,climb,ຮູ້ສຶກເມື່ອຍ
lao,clock,ໂມງ
lao,close,ໃກ້ຊິດ
lao,clothe,ເຄື່ອງນຸ່ງຫົ່ມ
lao,cloud,ຟັງ
lao,coast,ແຄມຝັ່ງທະເລ
lao,coat,ເປືອກຫຸ້ມນອກ
lao,cold,ເຢັນ
lao,collect,ເກັບກໍາຂໍ້
lao,colony,ກວ້າງ
lao,color,ສີ
lao,column,ຖັນ
lao,come,ມາ
lao,common,ທົ່ວໄປ
lao,company,ບໍລິສັດ
lao,compare,ສົມທຽບ
lao,complete,ສໍາເລັດສົມບູນ
lao,condition,ສະພາບການ
lao,connect,ເຊື່ອມຕໍ່
lao,consider,ພິຈາລະນາ
lao,consonant,ພະຍັນຊະນະ
lao,contain,ບັນຈຸ
lao,continent,ທະວີບ
lao,continue,ສືບຕໍ່
lao,control,ການຄວບຄຸມ
lao,cook,ການຄົວກິນ
lao,cool,ເຢັນ
lao,copy,ສໍາເນົາ
lao,corn,ສາລີ
lao,corner,ແຈ
lao,correct,ໄປ
lao,cost,ຄ່າໃຊ້ຈ່າຍ
lao,cotton,ຝ້າຍ
lao,could,ສາມາດເຮັດໄດ້
lao,count,ນັບ
lao,country,ປະເທດ
lao,course,ແນ່ນອນ
lao,cover,ການປົກຫຸ້ມຂອງ
lao,cow,ງົວ
lao,crease,ເພີ່ມທະວີຂຶ້ນ
lao,create,ສ້າງ
lao,crop,ການປູກພືດ
lao,cross,ກາ
lao,crowd,ທີ່ແອອັດ
lao,cry,ໄຫ້
lao,current,ໃນປະຈຸບັນ
lao,cut,ການຕັດ
lao,dad,ພໍ່
lao,dance,ການເຕັ້ນ
lao,danger,ອັນຕະລາຍ
lao,dark,ຊ້ໍາ
lao,day,ມື້
lao,dead,ການຕາຍ
lao,deal,deal
lao,dear,ຮັກແພງ
lao,death,ການເສຍຊີວິດ
lao,decide,ຕັດສິນໃຈ
lao,decimal,ອັດຕານິຍົມ
lao,deep,ເລິກ
lao,degree,ລະດັບ
lao,depend,ຂຶ້ນ
lao,describe,ອະທິບາຍ
lao,desert,ທະເລຊາຍ
lao,design,ການອອກແບບ
lao,determine,ການກໍານົດ
lao,develop,ການພັດທະນາ
lao,dictionary,ການຄົ້ນຫາ
lao,did,ໄດ້
lao,die,ເສຍຊີວິດ
lao,differ,ຄວາມແຕກຕ່າງກັນ
lao,difficult,ມີຄວາມຫຍຸ້ງຍາກ
lao,direct,ໂດຍກົງ
lao,discuss,ປຶກສາຫາລື
lao,distant,ຫ່າງໄກ
lao,divide,ແບ່ງ
lao,division,ພະແນກ
lao,do,ເຮັດແນວໃດ
lao,doctor,ທ່ານຫມໍ
lao,does,ບໍ່
lao,dog,ຫມາ
lao,dollar,ເງິນໂດລາ
lao,done,ເຮັດ
lao,don’t,ເຮັດບໍ່ໄດ້
lao,door,ປະຕູ
lao,double,ສອງ
lao,down,ລົງ
lao,draw,ແຕ້ມ
lao,dream,ຝັນ
lao,dress,ລາຍລະອຽດ
lao,drink,ເຄື່ອງດື່ມ
lao,drive,ຂັບ
lao,drop,ລົງ
lao,dry,ແຫ້ງແລ້ງ
lao,duck,ເປັດ
lao,during,ໃນລະຫວ່າງການ
lao,each,ແຕ່ລະຄົນ
lao,ear,ຫູ
lao,early,ຕົ້ນ
lao,earth,ແຜ່ນດິນໂລກ
lao,ease,ຄວາມງ່າຍຂອງ
lao,east,ພາກຕາເວັນອອກ
lao,eat,ກິນອາຫານ
lao,edge,ແຂບ
lao,effect,ຜົນກະທົບ
lao,egg,ໄຂ່
lao,eight,ແປດ
lao,either,ບໍ່ວ່າຈະ
lao,electric,ໄຟຟ້າ
lao,element,ອົງປະກອບຂອງ
lao,else,ອື່ນ
lao,end,ໃນຕອນທ້າຍ
lao,enemy,ສັດຕູ
lao,energy,ພະລັງງານ
lao,engine,ເຄື່ອງຈັກ
lao,enough,ພຽງພໍ
lao,enter,ເຂົ້າ
lao,equal,ເທົ່າທຽມກັນ
lao,equate,ເວັນອອກ
lao,especially,ໂດຍສະເພາະແມ່ນ
lao,even,ເຖິງແມ່ນວ່າ
lao,evening,ຕອນແລງ
lao,event,ກໍລະນີທີ່
lao,ever,ເຄີຍ
lao,every,ທຸກ
lao,exact,ຄືກັນອ້ອຍຕ້ອຍ
lao,example,ການຍົກຕົວຢ່າງ
lao,except,ຍົກເວັ້ນ
lao,excite,ຕື່ນເຕັ້ນ
lao,exercise,ອອກກໍາລັງກາຍ
lao,expect,ຄາດຫວັງວ່າການ
lao,experience,ປະສົບການ
lao,experiment,ການທົດລອງ
lao,eye,ຕາ
lao,face,ໃບຫນ້າ
lao,fact,ຄວາມຈິງ
lao,fair,ຄວາມຍຸຕິທໍາ
lao,fall,ຕົກລົງ
lao,family,ຄອບຄົວ
lao,famous,ມີຊື່ສຽງ
lao,far,ໄກ
lao,farm,ການກະສິກໍາ
lao,fast,ໄວ
lao,fat,ໄຂມັນ
lao,father,ພໍ່
lao,favor,ເອື້ອອໍານວຍ
lao,fear,ຄວາມຢ້ານກົວ
lao,feed,ອາຫານ
lao,feel,ຄວາມຮູ້ສຶກ
lao,feet,ຕີນ
lao,fell,ໄດ້ຫຼຸດລົງ
lao,felt,ຮູ້ສຶກວ່າ
lao,few,ບໍ່ຫຼາຍປານໃດ
lao,field,ພາກສະຫນາມ
lao,fig,ຊາວ
lao,fight,ການຕໍ່ສູ້
lao,figure,ຮູບ
lao,fill,ຕື່ມຂໍ້ມູນໃສ່
lao,final,ສຸດທ້າຍ
lao,find,ຊອກຫາ
lao,fine,ອັນດີງາມ
lao,finger,ນິ້ວມືຂອງ
lao,finish,ສໍາເລັດຮູບ
lao,fire,ໄຟ
lao,first,ຄັ້ງທໍາອິດ
lao,fish,ປາ
lao,fit,ເຫມາະ
lao,five,ຫ້າ
lao,flat,ຮາບພຽງຢູ່
lao,floor,ຊັ້ນ
lao,flow,ໄຫຼ
lao,flower,ດອກ
lao,fly,ບິນ
lao,follow,ປະຕິບັດຕາມ
lao,food,ອາຫານ
lao,foot,ຕີນ
lao,for,ສໍາລັບການ
lao,force,ຜົນບັງຄັບໃຊ້
lao,forest,ປ່າໄມ້
lao,form,ຮູບແບບ
lao,forward,ຕໍ່
lao,found,ພົບ
lao,four,ສີ່
lao,fraction,"ແຕ່ສ່ວນຫນຶ່ງ,"
lao,free,ອອນໄລນ
lao,fresh,ສົດ
lao,friend,ຫມູ່ເພື່ອນ
lao,from,ຈາກ
lao,front,ຫນ້າ
lao,fruit,ຫມາກໄມ້
lao,full,ຢ່າງເຕັມທີ່
lao,fun,ມ່ວນ
lao,game,ເກມ
lao,garden,ການເຮັດສວນ
lao,gas,ອາຍແກັສ
lao,gather,ເກັບ
lao,gave,ໃຫ້
lao,general,ໂດຍທົ່ວໄປ
lao,gentle,ອ່ອນນ້ອມ
lao,get,ໄດ້ຮັບ
lao,girl,ສາວ
lao,give,ໃຫ້
lao,glad,ດີໃຈ
lao,glass,ແກ້ວ
lao,go,ໄປ
lao,gold,ຄໍາ
lao,gone,ຫມົດ
lao,good,ດີ
lao,got,ໄດ້ຮັບ
lao,govern,ລັດຖະບານ
lao,grand,ຂອງປູ່
lao,grass,ຫຍ້າ
lao,gray,ສີຂີ້ເຖົ່າ
lao,great,ທີ່ຍິ່ງໃຫຍ່
lao,green,ສີຂຽວ
lao,grew,ເພີ່ມຂຶ້ນ
lao,ground,ດິນ
lao,group,ກຸ່ມ
lao,grow,ການຂະຫຍາຍຕົວ
lao,guess,ຮີດ
lao,guide,ນໍາ
lao,gun,ປືນ
lao,had,ໄດ້
lao,hair,ຜົມ
lao,half,ເຄິ່ງຫນຶ່ງ
lao,hand,ມື
lao,happen,ມີຫຍັງເກີດຂຶ້ນ
lao,happy,ມີຄວາມສຸກ
lao,hard,ຍາກ
lao,has,ມີ
lao,hat,ຫລີກ
lao,have,ມີ
lao,he,ລາວ
lao,head,ຫົວ
lao,hear,ຍິນ
lao,heard,ໄດ້ຍິນ
lao,heart,ຫົວໃຈ
lao,heat,ຄວາມຮ້ອນ
lao,heavy,ຢ່າງຮຸນແຮງ
lao,held,ຈັດຂຶ້ນໃນວັນ
lao,help,ຊ່ວຍເຫຼືອ
lao,her,ນາງ
lao,here,ທີ່ນີ້
lao,high,ສູງ
lao,hill,ພູ
lao,him,ພຣະອົງ
lao,his,ລາວ
lao,history,ປະຫວັດສາດ
lao,hit,ມົນຕີ
lao,hold,ຖື
lao,hole,ຂຸມ
lao,home,ເຮືອນ
lao,hope,ຫວັງວ່າ
lao,horse,ມ້າ
lao,hot,ຮ້ອນ
lao,hour,ຊົ່ວໂມງ
lao,house,ເຮືອນ
lao,how,ວິທີການ
lao,huge,ເປັ
lao,human,ມະນຸດ
lao,hundred,ຮ້ອຍ
lao,hunt,ການລ່າສັດ
lao,hurry,ໄດ້
lao,i,ຂ້າພະເຈົ້າ
lao,ice,ກ້ອນ
lao,idea,ແນວຄວາມຄິດ
lao,if,ຖ້າຫາກວ່າ
lao,imagine,ຈິນຕະນາການ
lao,in,ໃນ
lao,inch,ນິ້ວ
lao,include,ປະກອບມີ
lao,indicate,ຊີ້ບອກ
lao,industry,ອຸດສາຫະກໍາ
lao,insect,ແມງໄມ້
lao,instant,ຕົວ
lao,instrument,ເຄື່ອງມື
lao,interest,ມີຄວາມສົນໃຈ
lao,invent,ໄດ້ປັ້ນ
lao,iron,ທາດເຫຼັກ
lao,is,ແມ່ນ
lao,island,ເກາະ
lao,it,ມັນ
lao,job,ວຽກເຮັດງານທໍາ
lao,join,ເຂົ້າຮ່ວມ
lao,joy,ຄວາມສຸກ
lao,jump,ເຕັ້ນໄປຫາ
lao,just,ພຽງແຕ່
lao,keep,ຮັກສາ
lao,kept,ເກັບຮັກສາໄວ້
lao,key,ທີ່ສໍາຄັນ
lao,kill,ຂ້າ
lao,kind,ປະເພດ
lao,king,ຄົນ
lao,knew,ຮູ້
lao,know,ຮູ້
lao,lady,ເປັນ
lao,lake,lake
lao,land,ທີ່ດິນ
lao,language,ພາສາ
lao,large,ຂະຫນາດໃຫຍ່
lao,last,ສຸດທ້າຍ
lao,late,ທ້າຍ
lao,laugh,ຫົວຫລິ້ນ
lao,law,ກົດຫມາຍ
lao,lay,ການຈັດວາງ
lao,lead,ນໍາໄປສູ່ການ
lao,learn,ຮຽນຮູ້
lao,least,ຢ່າງຫນ້ອຍ
lao,leave,ອອກຈາກ
lao,led,ການນໍາພາ
lao,left,ໄວ້
lao,leg,ຂາ
lao,length,ຄວາມຍາວ
lao,less,ຫນ້ອຍ
lao,let,ໃຫ້
lao,letter,ຈົດຫມາຍສະບັບ
lao,level,ລະດັບ
lao,lie,ນອນ
lao,life,ຊີວິດ
lao,lift,ຍົກ
lao,light,ແສງສະຫວ່າງ
lao,like,ເຊັ່ນ:
lao,line,ເສັ້ນ
lao,liquid,ຂອງແຫຼວ
lao,list,ບັນຊີລາຍຊື່
lao,listen,ຮັບຟັງ
lao,little,ພຽງເລັກນ້ອຍ
lao,live,ດໍາລົງຊີວິດ
lao,locate,ສະຖານທີ່
lao,log,ເຂົ້າ
lao,lone,ການ
lao,long,ຍາວ
lao,look,ເບິ່ງ
lao,lost,ການສູນເສຍ
lao,lot,ຫຼາຍ
lao,loud,ດັງ
lao,love,ຄວາມຮັກ
lao,low,ຕ່ໍາ
lao,machine,ເຄື່ອງ
lao,made,ໄດ້
lao,magnet,ການສະກົດຈິດ
lao,main,ຕົ້ນຕໍ
lao,major,ທີ່ສໍາຄັນ
lao,make,ເຮັດໃຫ້
lao,man,ຜູ້ຊາຍ
lao,many,ຈໍານວນຫຼາຍ
lao,map,ແຜນທີ່
lao,mark,ເຄື່ອງຫມາຍ
lao,market,ການຕະຫຼາດ
lao,mass,ຕັ້ງມະຫາຊົນ
lao,master,ແມ່ບົດ
lao,match,ຄໍາວ່າ
lao,material,ອຸປະກອນການ
lao,matter,ເລື່ອງ
lao,may,ອາດຈະ
lao,me,ຂ້າພະເຈົ້າ
lao,mean,ຫມາຍຄວາມວ່າ
lao,meant,ຫມາຍຄວາມວ່າ
lao,measure,ການວັດແທກ
lao,meat,ຊີ້ນ
lao,meet,ກອງປະຊຸມ
lao,melody,ໄວ້ເພື່ອ
lao,men,ຜູ້ຊາຍ
lao,metal,ໂລຫະ
lao,method,ວິທີການ
lao,middle,ກາງ
lao,might,ອາດຈະ
lao,mile,ໄມ
lao,milk,້ໍານົມ
lao,million,ລ້ານ
lao,mind,ໃຈ
lao,mine,ຂຸດຄົ້ນບໍ່ແຮ່
lao,minute,ນາທີ
lao,miss,ພາດ
lao,mix,ປະສົມ
lao,modern,ທີ່ທັນສະໄຫມ
lao,molecule,ການ molecule
lao,moment,ປັດຈຸບັນ
lao,money,ເງິນ
lao,month,ເດືອນ
lao,moon,ວົງເດືອນ
lao,more,ຫຼາຍ
lao,morning,ໃນຕອນເຊົ້າ
lao,most,ຫຼາຍທີ່ສຸດ
lao,mother,ແມ່
lao,motion,ການ
lao,mount,ຍັງພູ
lao,mountain,ພູ
lao,mouth,ປາກ
lao,move,ການເຄື່ອນໄຫວ
lao,much,ຫຼາຍ
lao,multiply,ວີຜົນປະໂຫຍດ
lao,music,ດົນຕີ
lao,must,ຕ້ອງ
lao,my,ຂອງຂ້າພະເຈົ້າ
lao,name,ຊື່
lao,nation,ປະເທດຊາດ
lao,natural,ທໍາມະຊາດ
lao,nature,ລັກສະນະ
lao,near,ຢູ່ໃກ້
lao,necessary,ມີຄວາມຈໍາເປັນ
lao,neck,ຄໍ
lao,need,ຈໍາເປັນຕ້ອງໄດ້
lao,neighbor,ບ້ານໃກ້ເຮືອນຄຽງ
lao,never,ບໍ່ເຄີຍ
lao,new,ໃຫມ່
lao,next,ຕໍ່ໄປ
lao,night,ໃນຕອນກາງຄືນ
lao,nine,ເກົ້າ
lao,no,ບໍ່ມີ
lao,noise,ສິ່ງລົບກວນ
lao,noon,ຕອນທ່ຽງ
lao,nor,ຫຼື
lao,north,ພາກເຫນືອ
lao,nose,ດັງ
lao,note,ຫມາຍເຫດ
lao,nothing,ບໍ່ມີຫຍັງ
lao,notice,ແຈ້ງການ
lao,noun,ພາສາ
lao,now,ໃນປັດຈຸບັນ
lao,number,ຈໍານວນ
lao,numeral,ຈໍານວນຫລາຍ
lao,object,ຈຸດປະສົງ
lao,observe,ສັງເກດເບິ່ງການ
lao,occur,ເກີດຂຶ້ນ
lao,ocean,ມະຫາສະຫມຸດ
lao,of,ຂອງ
lao,off,ໄປ
lao,offer,ການສະເຫນີ
lao,office,ຫ້ອງການ
lao,often,ມັກ
lao,oh,ໂອ້ຍ
lao,oil,ນ້ໍາ
lao,old,ອາຍຸ
lao,on,ສຸດ
lao,once,ຄັ້ງ
lao,one,ຫນຶ່ງ
lao,only,ພຽງແຕ່
lao,open,ເປີດ
lao,operate,ປະຕິບັດງານ
lao,opposite,ກົງກັນຂ້າມ
lao,or,ຫຼື
lao,order,ຄໍາສັ່ງ
lao,organ,ອະໄວຍະວະ
lao,original,ຕົ້ນສະບັບ
lao,other,ອື່ນໆ
lao,our,ຂອງພວກເຮົາ
lao,out,ອອກ
lao,over,ໃນໄລຍະ
lao,own,ຂອງຕົນເອງ
lao,oxygen,ອົກຊີເຈນທີ່
lao,page,ຫນ້າ
lao,paint,ທາສີ
lao,pair,ຄູ່
lao,paper,ເຈ້ຍ
lao,paragraph,ວັກ
lao,parent,ພໍ່ແມ່
lao,part,ສ່ວນ
lao,particular,ໂດຍສະເພາະ
lao,party,ພັກ
lao,pass,ຜ່ານ
lao,past,ໄລຍະຜ່ານມາ
lao,path,ເສັ້ນທາງ
lao,pattern,ຮູບແບບ
lao,pay,ຈ່າຍ
lao,people,ປະຊາຊົນ
lao,perhaps,ບາງທີອາດມີ
lao,period,ໄລຍະເວລາ
lao,person,ບຸກຄົນ
lao,phrase,ປະໂຫຍກ
lao,pick,ເອົາ
lao,picture,ຮູບ
lao,piece,ສິ້ນ
lao,pitch,pitch
lao,place,ສະຖານທີ່
lao,plain,ທົ່ງພຽງ
lao,plan,ແຜນການ
lao,plane,ຍົນ
lao,planet,ດາວ
lao,plant,ພືດ
lao,play,ຫຼິ້ນ
lao,please,ກະລຸນາ
lao,plural,ສຽງ
lao,poem,ເດີ້
lao,point,ຈຸດ
lao,poor,ທຸກຍາກ
lao,populate,າລະນາ
lao,port,ທີ່
lao,pose,ສ້າງ
lao,position,ຕໍາແຫນ່ງ
lao,possible,ເປັນໄປໄດ້
lao,post,ຕອບ
lao,pound,ປອນກັບ
lao,power,ພະລັງງານ
lao,practice,ການປະຕິບັດ
lao,prepare,ການກະກຽມ
lao,present,ປະຈຸບັນ
lao,press,ຫນັງສືພິມ
lao,pretty,ະເພາະແມ່ນ
lao,print,ການພິມ
lao,probable,ອາດຈະ
lao,problem,ບັນຫາ
lao,process,ຂະບວນການ
lao,produce,ຜະລິດຕະພັນ
lao,product,ຜະລິດຕະພັນ
lao,proper,ທີ່ເຫມາະສົມ
lao,property,ຊັບສົມບັດ
lao,protect,ປົກປັກຮັກສາ
lao,prove,ພິສູດ
lao,provide,ສະຫນອງການ
lao,pull,ດຶງ
lao,push,ການຊຸກຍູ້
lao,put,ເອົາໃຈໃສ່
lao,quart,ຂອງ
lao,question,ຄໍາຖາມ
lao,quick,ໄວ
lao,quiet,ງຽບ
lao,quite,ທີ່ຂ້ອນຂ້າງ
lao,quotient,ປັດໄຈ
lao,race,ເຊື້ອຊາດ
lao,radio,ວິທະຍຸ
lao,rail,ລາງລົດໄຟ
lao,rain,ຝົນຕົກຫນັກ
lao,raise,ຍົກສູງບົດບາດ
lao,ran,ໄດ້ແລ່ນ
lao,range,ລະດັບ
lao,rather,ແທນທີ່ຈະ
lao,reach,ສາມາດບັນລຸ
lao,read,ອ່ານ
lao,ready,ພ້ອມ
lao,real,ແທ້ຈິງ
lao,reason,ເຫດຜົນ
lao,receive,ໄດ້ຮັບ
lao,record,ການບັນທຶກ
lao,red,ສີແດງ
lao,region,ພາກພື້ນ
lao,remember,ຈື່
lao,repeat,ເຮັດເລື້ມຄືນ
lao,reply,ຕອບ
lao,represent,ເປັນຕົວແທນຂອງ
lao,require,ຮຽກຮ້ອງໃຫ້ມີ
lao,rest,ສ່ວນທີ່ເຫຼືອ
lao,result,ຜົນໄດ້ຮັບ
lao,rich,ອຸດົມສົມບູນ
lao,ride,ຂັບເຄື່ອນ
lao,right,ສິດ
lao,ring,ວົງ
lao,rise,ເພີ່ມຂຶ້ນ
lao,river,ນ້ໍາ
lao,road,ຖະຫນົນຫົນທາງ
lao,rock,ຫີນ
lao,roll,ມ້ວນ
lao,room,ຫ້ອງການ
lao,root,ຮາກ
lao,rope,ເຊືອກ
lao,rose,ເພີ່ມຂຶ້ນ
lao,round,ໄດ້ຕະຫຼອດ
lao,row,ການຕິດຕໍ່ກັນ
lao,rub,ຖູ
lao,rule,ກົດລະບຽບ
lao,run,ການດໍາເນີນງານ
lao,safe,ຄວາມປອດໄພ
lao,said,ກ່າວວ່າ
lao,sail,ປ່ອຍ
lao,salt,ເກືອ
lao,same,ດຽວກັນ
lao,sand,ຊາຍ
lao,sat,ແລ້ງ
lao,save,ຊ່ວຍປະຢັດ
lao,saw,ເຫັນ
lao,say,ເວົ້າ
lao,scale,ຂະຫນາດ
lao,school,ໂຮງຮຽນ
lao,science,ວິທະຍາສາດ
lao,score,ຄະແນນ
lao,sea,ທະເລ
lao,search,ການຄົ້ນຫາ
lao,season,ລະດູການ
lao,seat,ບ່ອນນັ່ງ
lao,second,ຄັ້ງທີສອງ
lao,section,ພາກ
lao,see,ເບິ່ງ
lao,seed,ເມັດພັນ
lao,seem,ເບິ່ງຄືວ່າ
lao,segment,ຕອນ
lao,select,ເລືອກ
lao,self,ຕົນເອງ
lao,sell,ຂາຍ
lao,send,ສົ່ງ
lao,sense,ຄວາມຮູ້ສຶກ
lao,sent,ສົ່ງ
lao,sentence,ປະໂຫຍກ
lao,separate,ແຍກຕ່າງຫາກ
lao,serve,ບໍລິການ
lao,set,ທີ່ກໍານົດໄວ້
lao,settle,ແກ້ໄຂ
lao,seven,ເຈັດ
lao,several,ຫຼາຍ
lao,shall,ຈະ
lao,shape,ຮູບຮ່າງ
lao,share,ຮຸ້ນ
lao,sharp,ແຫຼມ
lao,she,ນາງ
lao,sheet,ເອກະສານ
lao,shell,ຫອຍ
lao,shine,ຂອງ
lao,ship,ການຂົນສົ່ງ
lao,shoe,ນາມ
lao,shop,ບໍລິການຜ່ານ
lao,shore,ແຄມຝັ່ງ
lao,short,ສັ້ນ
lao,should,ຄວນ
lao,shoulder,ບ່າ
lao,shout,ສຽງໂຮ່ຮ້ອງ
lao,show,ສະແດງໃຫ້ເຫັນ
lao,side,ຂ້າງ
lao,sight,ສາຍຕາ
lao,sign,ອາການ
lao,silent,ງຽບ
lao,silver,ເງິນ
lao,similar,ທີ່ຄ້າຍຄືກັນ
lao,simple,ງ່າຍດາຍ
lao,since,ນັບຕັ້ງແຕ່
lao,sing,ຮ້ອງ
lao,single,ດຽວ
lao,sister,ເອື້ອຍ
lao,sit,ນັ່ງ
lao,six,ຫົກ
lao,size,ຂະຫນາດ
lao,skill,ສີມືແຮງງານ
lao,skin,ຜິວຫນັງ
lao,sky,ເຄົ້າ
lao,slave,ລອງ
lao,sleep,ນອນ
lao,slip,ຄວາມຜິດພາດພຽງ
lao,slow,ຊ້າ
lao,small,ຂະຫນາດນ້ອຍ
lao,smell,ການມີກິ່ນຫອມ
lao,smile,ຍິ້ມ
lao,snow,ຫິມະ
lao,so,ສະນັ້ນ
lao,soft,ອ່ອນຂອງປາ
lao,soil,ດິນ
lao,soldier,ສປປລ
lao,solution,ການແກ້ໄຂ
lao,solve,ການແກ້ໄຂ
lao,some,ບາງ
lao,son,ລູກຊາຍ
lao,song,ເພງ
lao,soon,ໄວເທົ່າທີ່ຈະ
lao,sound,ສຽງ
lao,south,ເຂດພາກໃຕ້
lao,space,ຊ່ອງ
lao,speak,ເວົ້າ
lao,special,ພິເສດ
lao,speech,"ປາກເວົ້າ, ຂີດ"
lao,speed,ຄວາມໄວ
lao,spell,ການສະກົດຄໍາ
lao,spend,ໃຊ້ເວລາ
lao,spoke,ໄດ້ເວົ້າເຖິງ
lao,spot,ຈຸດ
lao,spread,ການແຜ່ກະຈາຍ
lao,spring,ພາກຮຽນ
lao,square,ມົນທົນ
lao,stand,ຢືນ
lao,star,ດາວ
lao,start,ການເລີ່ມຕົ້ນ
lao,state,ລັດ
lao,station,ສະຖານີ
lao,stay,ຢູ່
lao,stead,ສິ່ງທີ່ສາມາດນໍາກັບມາ
lao,steam,ຄອມ
lao,steel,ເຫຼັກ
lao,step,ຂັ້ນຕອນ
lao,stick,ໄມ້
lao,still,ຍັງ
lao,stone,ກ້ອນຫີນ
lao,stood,ໄດ້ຢືນຢູ່
lao,stop,ຢຸດເຊົາການ
lao,store,ຮ້ານ
lao,story,ເລື່ອງ
lao,straight,ຊື່
lao,strange,ເປັ
lao,stream,ນ້ໍາ
lao,street,ຖະຫນົນຫົນທາງ
