language,english,vocabulary
albanian,fat,yndyrë
albanian,father,baba
albanian,favor,favor
albanian,fear,frikë
albanian,feed,ushqim
albanian,feel,të ndjehen të
albanian,feet,këmbët
albanian,fell,ra
albanian,felt,ndjerë
albanian,few,pak
albanian,field,fushë
albanian,fig,fiku
albanian,fight,lufta
albanian,figure,shifër
albanian,fill,mbushur
albanian,final,përfundimtar
albanian,find,gjeni
albanian,fine,gjobë
albanian,finger,gisht
albanian,finish,finish
albanian,fire,zjarri
albanian,first,parë
albanian,fish,peshk
albanian,fit,përshtaten
albanian,five,pesë
albanian,flat,banesë
albanian,floor,kati
albanian,flow,rrjedhë
albanian,flower,lule
albanian,fly,fluturojnë
albanian,follow,ndjek
albanian,food,ushqim
albanian,foot,këmbë
albanian,for,për
albanian,force,forca
albanian,forest,pyjeve
albanian,form,formë
albanian,forward,përpara
albanian,found,gjetur
albanian,four,katër
albanian,fraction,fraksion
albanian,free,pa pagesë
albanian,fresh,freskët
albanian,friend,mik
albanian,from,nga
albanian,front,para
albanian,fruit,fruta
albanian,full,plotë
albanian,fun,argëtim
albanian,game,lojë
albanian,garden,kopsht
albanian,gas,gazit
albanian,gather,mblidhen
albanian,gave,dha
albanian,general,përgjithshme
albanian,gentle,i butë
albanian,get,marrë
albanian,girl,vajzë
albanian,give,jap
albanian,glad,kënaqur
albanian,glass,qelqi
albanian,go,shkoj
albanian,gold,ari
albanian,gone,shkuar
albanian,good,mirë
albanian,got,mori
albanian,govern,qeverisur
albanian,grand,i madh
albanian,grass,bari
albanian,gray,gri
albanian,great,i madh
albanian,green,e gjelbër
albanian,grew,u rrit
albanian,ground,terren
albanian,group,grup
albanian,grow,rritet
albanian,guess,guess
albanian,guide,udhëzojë
albanian,gun,armë
albanian,had,kishte
albanian,hair,flokët
albanian,half,gjysmë
albanian,hand,dorë
albanian,happen,ndodhë
albanian,happy,të lumtur
albanian,hard,vështirë
albanian,has,ka
albanian,hat,hat
albanian,have,kam
albanian,he,ai
albanian,head,kreu
albanian,hear,dëgjojë
albanian,heard,dëgjuar
albanian,heart,zemra
albanian,heat,ngrohjes
albanian,heavy,rëndë
albanian,held,mbajtur
albanian,help,të ndihmojë
albanian,her,e saj
albanian,here,këtu
albanian,high,i lartë
albanian,hill,kodër
albanian,him,atë
albanian,his,e tij
albanian,history,historia
albanian,hit,hit
albanian,hold,mbajë
albanian,hole,vrimë
albanian,home,shtëpi
albanian,hope,shpresoj
albanian,horse,kalë
albanian,hot,hot
albanian,hour,orë
albanian,house,shtëpi
albanian,how,si
albanian,huge,i madh
albanian,human,njerëzore
albanian,hundred,njëqind
albanian,hunt,gjueti
albanian,hurry,nxitim
albanian,i,i
albanian,ice,akull
albanian,idea,ideja
albanian,if,nëse
albanian,imagine,imagjinoni
albanian,in,në
albanian,inch,inç
albanian,include,përfshijnë
albanian,indicate,tregojnë
albanian,industry,industri
albanian,insect,insekteve
albanian,instant,i menjëhershëm
albanian,instrument,instrument
albanian,interest,interesi
albanian,invent,trillime
albanian,iron,hekuri
albanian,is,është
albanian,island,ishull
albanian,it,ajo
albanian,job,punë
albanian,join,bashkohen
albanian,joy,lumturi
albanian,jump,kërcejnë
albanian,just,vetëm
albanian,keep,mbaj
albanian,kept,mbajtur
albanian,key,kyç
albanian,kill,vrasin
albanian,kind,lloj
albanian,king,mbreti
albanian,knew,dinte
albanian,know,di
albanian,lady,lady
albanian,lake,liqeni
albanian,land,tokë
albanian,language,gjuha
albanian,large,i madh
albanian,last,fundit
albanian,late,vonë
albanian,laugh,qesh
albanian,law,ligji
albanian,lay,vë
albanian,lead,të çojë
albanian,learn,mësoj
albanian,least,më pak
albanian,leave,largohen
albanian,led,udhëhequr
albanian,left,la
albanian,leg,këmbë
albanian,length,gjatësia
albanian,less,më pak
albanian,let,le të
albanian,letter,letër
albanian,level,nivel
albanian,lie,gënjeshtër
albanian,life,jetë
albanian,lift,ashensor
albanian,light,dritë
albanian,like,si
albanian,line,linjë
albanian,liquid,lëngshme
albanian,list,lista
albanian,listen,dëgjoni
albanian,little,pak
albanian,live,jetojnë
albanian,locate,gjetur
albanian,log,log
albanian,lone,i vetëm
albanian,long,gjatë
albanian,look,shikoni
albanian,lost,humbur
albanian,lot,shumë
albanian,loud,me zë të lartë
albanian,love,dashuri
albanian,low,ulët
albanian,machine,makinë
albanian,made,bërë
albanian,magnet,magnet
albanian,main,kryesore
albanian,major,i madh
albanian,make,bëj
albanian,man,njeri
albanian,many,shumë
albanian,map,harta
albanian,mark,mark
albanian,market,tregu
albanian,mass,në masë
albanian,master,mjeshtër
albanian,match,ndeshje
albanian,material,material
albanian,matter,çështje
albanian,may,mund
albanian,me,mua
albanian,mean,mesatare
albanian,meant,do të thoshte
albanian,measure,të matur
albanian,meat,mish
albanian,meet,takohen
albanian,melody,melodi
albanian,men,burra
albanian,metal,metalike
albanian,method,metoda
albanian,middle,mesme
albanian,might,mund
albanian,mile,milje
albanian,milk,qumësht
albanian,million,milion
albanian,mind,mendja
albanian,mine,minave
albanian,minute,minutë
albanian,miss,miss
albanian,mix,përzierje
albanian,modern,moderne
albanian,molecule,molekulë
albanian,moment,moment
albanian,money,paratë
albanian,month,muaj
albanian,moon,moon
albanian,more,më shumë
albanian,morning,mëngjes
albanian,most,më
albanian,mother,nënë
albanian,motion,lëvizje
albanian,mount,mali
albanian,mountain,mal
albanian,mouth,gojë
albanian,move,veprim
albanian,much,shumë
albanian,multiply,shumohen
albanian,music,muzikë
albanian,must,duhet
albanian,my,tim
albanian,name,emri
albanian,nation,komb
albanian,natural,natyrore
albanian,nature,natyra
albanian,near,afër
albanian,necessary,nevojshme
albanian,neck,qafë
albanian,need,duhet
albanian,neighbor,fqinji
albanian,never,kurrë
albanian,new,të reja
albanian,next,tjetër
albanian,night,natën
albanian,nine,nëntë
albanian,no,asnjë
albanian,noise,zhurmë
albanian,noon,mesditë
albanian,nor,as
albanian,north,veri
albanian,nose,hundë
albanian,note,shënim
albanian,nothing,asgjë
albanian,notice,njoftim
albanian,noun,emër
albanian,now,tani
albanian,number,numri
albanian,numeral,numëror
albanian,object,objekt
albanian,observe,vëzhguar
albanian,occur,ndodhin
albanian,ocean,oqean
albanian,of,i
albanian,off,nga
albanian,offer,oferta
albanian,office,zyrë
albanian,often,shpesh
albanian,oh,oh
albanian,oil,naftës
albanian,old,vjetër
albanian,on,në
albanian,once,dikur
albanian,one,një
albanian,only,vetëm
albanian,open,hapur
albanian,operate,operoj
albanian,opposite,kundërta
albanian,or,ose
albanian,order,mënyrë
albanian,organ,organ
albanian,original,origjinal
albanian,other,tjetër
albanian,our,tonë
albanian,out,jashtë
albanian,over,mbi
albanian,own,vet
albanian,oxygen,oksigjen
albanian,page,faqe
albanian,paint,bojë
albanian,pair,palë
albanian,paper,letër
albanian,paragraph,paragraf
albanian,parent,prind
albanian,part,pjesë
albanian,particular,i veçantë
albanian,party,parti
albanian,pass,kaloj
albanian,past,e kaluara
albanian,path,rrugë
albanian,pattern,model
albanian,pay,paguajnë
albanian,people,njerëz
albanian,perhaps,ndoshta
albanian,period,periudha
albanian,person,person
albanian,phrase,fraza
albanian,pick,marr
albanian,picture,foto
albanian,piece,pjesë
albanian,pitch,katran
albanian,place,vendi
albanian,plain,plain
albanian,plan,plani
albanian,plane,aeroplan
albanian,planet,planet
albanian,plant,bimë
albanian,play,luajnë
albanian,please,ju lutem
albanian,plural,shumës
albanian,poem,poemë
albanian,point,pikë
albanian,poor,varfër
albanian,populate,populloj
albanian,port,port
albanian,pose,paraqesin
albanian,position,pozita
albanian,possible,të jetë e mundur
albanian,post,pas
albanian,pound,kile
albanian,power,fuqia
albanian,practice,praktikë
albanian,prepare,përgatisë
albanian,present,pranishëm
albanian,press,shtypi
albanian,pretty,mjaft
albanian,print,print
albanian,probable,mundshme
albanian,problem,problemi
albanian,process,procesi
albanian,produce,prodhojnë
albanian,product,produkt
albanian,proper,i duhur
albanian,property,pronë
albanian,protect,mbrojtur
albanian,prove,provoj
albanian,provide,sigurojë
albanian,pull,tërheq
albanian,push,shtytje
albanian,put,vendos
albanian,quart,kuart
albanian,question,pyetje
albanian,quick,shpejtë
albanian,quiet,i qetë
albanian,quite,mjaft
albanian,quotient,herës
albanian,race,garë
albanian,radio,radio
albanian,rail,hekurudhor
albanian,rain,shi
albanian,raise,të rritur
albanian,ran,vrapoi
albanian,range,varg
albanian,rather,më tepër
albanian,reach,arrijnë
albanian,read,lexoj
albanian,ready,gati
albanian,real,real
albanian,reason,arsyeja
albanian,receive,marrë
albanian,record,rekord
albanian,red,i kuq
albanian,region,rajoni
albanian,remember,kujtoj
albanian,repeat,përsëritje
albanian,reply,përgjigjen
albanian,represent,përfaqësojnë
albanian,require,kërkojnë
albanian,rest,tjetër
albanian,result,rezultati
albanian,rich,i pasur
albanian,ride,udhëtim
albanian,right,drejtë
albanian,ring,unazë
albanian,rise,ngrihem
albanian,river,lumi
albanian,road,rrugë
albanian,rock,shkëmb
albanian,roll,roll
albanian,room,dhomë
albanian,root,rrënjë
albanian,rope,litar
albanian,rose,u rrit
albanian,round,rreth
albanian,row,rresht
albanian,rub,fshij
albanian,rule,rregull
albanian,run,drejtuar
albanian,safe,i sigurt
albanian,said,tha
albanian,sail,lundrojnë
albanian,salt,kripë
albanian,same,i njëjtë
albanian,sand,rërë
albanian,sat,sat
albanian,save,ruani
albanian,saw,pa
albanian,say,thonë
albanian,scale,shkallë
albanian,school,shkollë
albanian,science,shkenca
albanian,score,pikë
albanian,sea,deti
albanian,search,kërko
albanian,season,sezon
albanian,seat,vend
albanian,second,i dytë
albanian,section,seksion
albanian,see,shih
albanian,seed,farë
albanian,seem,duket
albanian,segment,segment
albanian,select,zgjidhni
albanian,self,vetë
albanian,sell,shes
albanian,send,dërgoni
albanian,sense,kuptim
albanian,sent,dërguar
albanian,sentence,fjali
albanian,separate,të ndara
albanian,serve,shërbejnë
albanian,set,i vendosur
albanian,settle,vendosen
albanian,seven,shtatë
albanian,several,disa
albanian,shall,duhet
albanian,shape,formë
albanian,share,pjesa
albanian,sharp,mprehtë
albanian,she,ajo
albanian,sheet,fletë
albanian,shell,shell
albanian,shine,shndrit
albanian,ship,anije
albanian,shoe,këpucëve
albanian,shop,dyqan
albanian,shore,breg
albanian,short,i shkurtër
albanian,should,duhet
albanian,shoulder,shpatull
albanian,shout,bërtas
albanian,show,show
albanian,side,anë
albanian,sight,pamje
albanian,sign,shenjë
albanian,silent,heshtur
albanian,silver,argjendi
albanian,similar,ngjashme
albanian,simple,thjeshtë
albanian,since,që prej
albanian,sing,këndoj
albanian,single,i vetëm
albanian,sister,motra
albanian,sit,rri
albanian,six,gjashtë
albanian,size,madhësia
albanian,skill,aftësi
albanian,skin,lëkurës
albanian,sky,qiell
albanian,slave,rob
albanian,sleep,gjumë
albanian,slip,shqip
albanian,slow,i ngadalshëm
albanian,small,vogël
albanian,smell,erë
albanian,smile,buzëqeshje
albanian,snow,borë
albanian,so,kështu
albanian,soft,e butë
albanian,soil,tokës
albanian,soldier,ushtar
albanian,solution,zgjidhje
albanian,solve,zgjidhur
albanian,some,disa
albanian,son,djali
albanian,song,song
albanian,soon,shpejt
albanian,sound,zë
albanian,south,jug
albanian,space,hapësirë
albanian,speak,flasin
albanian,special,të veçantë
albanian,speech,fjalim
albanian,speed,shpejtësi
albanian,spell,magji
albanian,spend,shpenzojnë
albanian,spoke,foli
albanian,spot,vend
albanian,spread,përhap
albanian,spring,pranverë
albanian,square,katrore
albanian,stand,qëndrim
albanian,star,yll
albanian,start,fillimi
albanian,state,shtet
albanian,station,stacion
albanian,stay,qëndrojnë
albanian,stead,në vend
albanian,steam,avull
albanian,steel,çeliku
albanian,step,hapi
albanian,stick,shkop
albanian,still,ende
albanian,stone,guri
albanian,stood,qëndroi
albanian,stop,stop
albanian,store,dyqan
albanian,story,histori
albanian,straight,drejt
albanian,strange,çuditshme
albanian,stream,lumë
albanian,street,rrugë
albanian,stretch,shtrirje
albanian,string,string
albanian,strong,fortë
albanian,student,studenti
albanian,study,studimi
albanian,subject,subjekt
albanian,substance,substancë
albanian,subtract,zbres
albanian,success,suksesi
albanian,such,i tillë
albanian,sudden,papritur
albanian,suffix,prapashtesë
albanian,sugar,sheqer
albanian,suggest,sugjerojnë
albanian,suit,kostum
albanian,summer,verë
albanian,sun,dielli
albanian,supply,furnizim
albanian,support,mbështetje
albanian,sure,i sigurt
albanian,surface,sipërfaqe
albanian,surprise,surprizë
albanian,swim,notoj
albanian,syllable,rrokje
albanian,symbol,simbol
albanian,system,sistemi
albanian,table,tabela
albanian,tail,bisht
albanian,take,marrë
albanian,talk,flasim
albanian,tall,i gjatë
albanian,teach,mësojnë
albanian,team,ekipi
albanian,teeth,dhëmbët
albanian,tell,them
albanian,temperature,temperatura
albanian,ten,dhjetë
albanian,term,term
albanian,test,provë
albanian,than,se
albanian,thank,thank
albanian,that,që
albanian,the,thonë
albanian,their,tyre
albanian,them,ata
albanian,then,pastaj
albanian,there,atje
albanian,these,këto
albanian,they,ata
albanian,thick,i trashë
albanian,thin,i hollë
albanian,thing,gjë
albanian,think,mendoj
albanian,third,tretë
albanian,this,kjo
albanian,those,ato
albanian,though,ndonëse
albanian,thought,mendimi
albanian,thousand,mijë
albanian,three,tre
albanian,through,me anë të
albanian,throw,hedh
albanian,thus,kështu
albanian,tie,kravatë
albanian,time,koha
albanian,tiny,vogël
albanian,tire,gomë
albanian,to,në
albanian,together,së bashku
albanian,told,tha
albanian,tone,ton
albanian,too,shumë
albanian,took,mori
albanian,tool,mjet
albanian,top,top
albanian,total,totale
albanian,touch,prek
albanian,toward,drejt
albanian,town,qytet
albanian,track,udhë
albanian,trade,tregtisë
albanian,train,tren
albanian,travel,udhëtimit
albanian,tree,pemë
albanian,triangle,trekëndësh
albanian,trip,udhëtim
albanian,trouble,probleme
albanian,truck,kamion
albanian,true,e vërtetë
albanian,try,përpiqem
albanian,tube,tub
albanian,turn,kthesë
albanian,twenty,njëzet
albanian,two,dy
albanian,type,lloj
albanian,under,nën
albanian,unit,njësi
albanian,until,deri
albanian,up,up
albanian,us,na
albanian,use,përdorimi
albanian,usual,zakonshme
albanian,valley,luginë
albanian,value,vlera
albanian,vary,ndryshojnë
albanian,verb,folje
albanian,very,shumë
albanian,view,view
albanian,village,fshati
albanian,visit,vizitë
albanian,voice,zë
albanian,vowel,zanore
albanian,wait,pres
albanian,walk,eci
albanian,wall,mur
albanian,want,dua
albanian,war,luftë
albanian,warm,ngrohtë
albanian,was,ishte
albanian,wash,laj
albanian,watch,shikojnë
albanian,water,ujë
albanian,wave,vala
albanian,way,mënyrë
albanian,we,ne
albanian,wear,vesh
albanian,weather,mot
albanian,week,javë
albanian,weight,pesha
albanian,well,mirë
albanian,went,shkoi
albanian,were,ishin
albanian,west,perëndim
albanian,what,çfarë
albanian,wheel,rrotë
albanian,when,kur
albanian,where,ku
albanian,whether,nëse
albanian,which,e cila
albanian,while,ndërsa
albanian,white,e bardhë
albanian,who,që
albanian,whole,tërë
albanian,whose,të cilit
albanian,why,pse
albanian,wide,të gjerë
albanian,wife,gruaja
albanian,wild,egra
albanian,will,do
albanian,win,fitore
albanian,wind,era
albanian,window,dritare
albanian,wing,krahut
albanian,winter,dimrit
albanian,wire,tela
albanian,wish,uroj
albanian,with,me
albanian,woman,grua
albanian,women,gratë
albanian,wonder,pyes veten
albanian,won’t,nuk do të
albanian,wood,dru
albanian,word,fjalë
albanian,work,punë
albanian,world,botëror
albanian,would,do
albanian,write,shkruaj
albanian,written,shkruar
albanian,wrong,gabuar
albanian,wrote,shkroi
albanian,yard,oborr
albanian,year,vit
albanian,yellow,verdhë
albanian,yes,po
albanian,yet,ende
albanian,you,ju
albanian,young,i ri
albanian,your,tuaj
