language,english,vocabulary
norwegian,fresh,frisk
norwegian,friend,venn
norwegian,from,fra
norwegian,front,foran
norwegian,fruit,frukt
norwegian,full,fullt
norwegian,fun,moro
norwegian,game,spill
norwegian,garden,hage
norwegian,gas,gass
norwegian,gather,samle
norwegian,gave,ga
norwegian,general,generell
norwegian,gentle,skånsom
norwegian,get,få
norwegian,girl,jente
norwegian,give,gi
norwegian,glad,glad
norwegian,glass,glass
norwegian,go,gå
norwegian,gold,gull
norwegian,gone,borte
norwegian,good,god
norwegian,got,fikk
norwegian,govern,regulerer
norwegian,grand,grand
norwegian,grass,gress
norwegian,gray,grå
norwegian,great,stor
norwegian,green,grønn
norwegian,grew,vokste
norwegian,ground,bakken
norwegian,group,gruppe
norwegian,grow,vokse
norwegian,guess,gjett
norwegian,guide,veilede
norwegian,gun,pistol
norwegian,had,hadde
norwegian,hair,hår
norwegian,half,halv
norwegian,hand,hånd
norwegian,happen,skje
norwegian,happy,lykkelig
norwegian,hard,vanskelig
norwegian,has,har
norwegian,hat,hat
norwegian,have,har
norwegian,he,han
norwegian,head,hode
norwegian,hear,høre
norwegian,heard,hørt
norwegian,heart,hjerte
norwegian,heat,hete
norwegian,heavy,tung
norwegian,held,holdt
norwegian,help,hjelpe
norwegian,her,henne
norwegian,here,her
norwegian,high,høy
norwegian,hill,hill
norwegian,him,ham
norwegian,his,hans
norwegian,history,historie
norwegian,hit,rammet
norwegian,hold,holde
norwegian,hole,hull
norwegian,home,hjem
norwegian,hope,håper
norwegian,horse,hest
norwegian,hot,varm
norwegian,hot,hot
norwegian,hour,time
norwegian,house,huset
norwegian,how,hvordan
norwegian,huge,stor
norwegian,human,menneskelig
norwegian,hundred,hundre
norwegian,hunt,jakt
norwegian,hurry,skynde
norwegian,i,jeg
norwegian,ice,is
norwegian,idea,ide
norwegian,if,hvis
norwegian,imagine,forestille
norwegian,in,i
norwegian,inch,tommers
norwegian,include,inkludere
norwegian,indicate,indikere
norwegian,industry,industrien
norwegian,insect,insekt
norwegian,instant,instant
norwegian,instrument,instrument
norwegian,interest,interesse
norwegian,invent,oppfinne
norwegian,iron,jern
norwegian,is,er
norwegian,island,øy
norwegian,it,den
norwegian,job,jobb
norwegian,join,bli med
norwegian,joy,glede
norwegian,jump,hopp
norwegian,just,bare
norwegian,keep,holde
norwegian,kept,holdt
norwegian,key,nøkkel
norwegian,kill,drepe
norwegian,kind,kind
norwegian,king,king
norwegian,knew,visste
norwegian,know,vet
norwegian,lady,damen
norwegian,lake,innsjø
norwegian,land,landet
norwegian,language,språk
norwegian,large,stor
norwegian,last,siste
norwegian,late,sent
norwegian,laugh,latter
norwegian,law,lov
norwegian,lay,lå
norwegian,lead,føre
norwegian,learn,lære
norwegian,least,minst
norwegian,leave,forlate
norwegian,led,ledet
norwegian,left,venstre
norwegian,leg,leg
norwegian,length,lengde
norwegian,less,mindre
norwegian,let,la
norwegian,letter,brev
norwegian,level,nivå
norwegian,lie,løgn
norwegian,life,livet
norwegian,lift,lift
norwegian,light,lys
norwegian,like,som
norwegian,line,etter
norwegian,liquid,væske
norwegian,list,liste
norwegian,listen,lytte
norwegian,little,lite
norwegian,live,leve
norwegian,locate,isere
norwegian,log,logg
norwegian,lone,lone
norwegian,long,lang
norwegian,look,se
norwegian,lost,tapt
norwegian,lot,mye
norwegian,loud,høyt
norwegian,love,elsker
norwegian,low,lav
norwegian,machine,maskin
norwegian,made,gjort
norwegian,magnet,magnet
norwegian,main,hoved
norwegian,major,stor
norwegian,make,gjøre
norwegian,man,mann
norwegian,many,mange
norwegian,map,kartet
norwegian,mark,mark
norwegian,market,markedet
norwegian,mass,masse
norwegian,master,mester
norwegian,match,kamp
norwegian,material,material
norwegian,matter,saken
norwegian,may,kan
norwegian,me,meg
norwegian,mean,mener
norwegian,meant,ment
norwegian,measure,måle
norwegian,meat,kjøtt
norwegian,meet,møtes
norwegian,melody,melodi
norwegian,men,menn
norwegian,metal,metall
norwegian,method,metode
norwegian,middle,midten
norwegian,might,kanskje
norwegian,mile,mile
norwegian,milk,melk
norwegian,million,millioner
norwegian,mind,sinn
norwegian,mine,gruve
norwegian,minute,minutt
norwegian,miss,savner
norwegian,mix,bland
norwegian,modern,moderne
norwegian,molecule,molekyl
norwegian,moment,øyeblikk
norwegian,money,penger
norwegian,month,måned
norwegian,moon,månen
norwegian,more,mer
norwegian,morning,morgen
norwegian,most,mest
norwegian,mother,mor
norwegian,motion,bevegelse
norwegian,mount,mount
norwegian,mountain,fjellet
norwegian,mouth,munn
norwegian,move,flytte
norwegian,much,mye
norwegian,multiply,multiplisere
norwegian,music,musikk
norwegian,must,må
norwegian,my,min
norwegian,name,navn
norwegian,nation,nasjon
norwegian,natural,naturlig
norwegian,nature,natur
norwegian,near,nær
norwegian,necessary,nødvendig
norwegian,neck,halsen
norwegian,need,trenger
norwegian,neighbor,nabo
norwegian,never,aldri
norwegian,new,ny
norwegian,next,neste
norwegian,night,natt
norwegian,nine,ni
norwegian,no,no
norwegian,noise,støy
norwegian,noon,noon
norwegian,nor,eller
norwegian,north,nord
norwegian,nose,nese
norwegian,note,notat
norwegian,nothing,ingenting
norwegian,notice,varsel
norwegian,noun,substantiv
norwegian,now,nå
norwegian,number,nummer
norwegian,numeral,tall
norwegian,object,objekt
norwegian,observe,observere
norwegian,occur,forekomme
norwegian,ocean,ocean
norwegian,of,av
norwegian,off,off
norwegian,offer,tilbudet
norwegian,office,kontor
norwegian,often,ofte
norwegian,oh,oh
norwegian,oil,olje
norwegian,old,gammel
norwegian,on,på
norwegian,once,gang
norwegian,one,ett
norwegian,only,bare
norwegian,open,åpent
norwegian,operate,betjene
norwegian,opposite,motsatt
norwegian,or,eller
norwegian,order,rekkefølge
norwegian,organ,organ
norwegian,original,opprinnelige
norwegian,other,andre
norwegian,our,vår
norwegian,out,ut
norwegian,over,løpet
norwegian,own,egen
norwegian,oxygen,oksygen
norwegian,page,side
norwegian,paint,maling
norwegian,pair,pair
norwegian,paper,papir
norwegian,paragraph,avsnitt
norwegian,parent,forelder
norwegian,part,del
norwegian,particular,særlig
norwegian,party,fest
norwegian,pass,passere
norwegian,past,fortid
norwegian,path,bane
norwegian,pattern,mønster
norwegian,pay,betale
norwegian,people,folk
norwegian,perhaps,kanskje
norwegian,period,periode
norwegian,person,personer
norwegian,phrase,frase
norwegian,pick,plukke
norwegian,picture,bilde
norwegian,piece,piece
norwegian,pitch,banen
norwegian,place,sted
norwegian,plain,plain
norwegian,plan,planen
norwegian,plane,planet
norwegian,planet,planet
norwegian,plant,anlegg
norwegian,play,spille
norwegian,please,vennligst
norwegian,plural,flertall
norwegian,poem,dikt
norwegian,point,punkt
norwegian,poor,dårlig
norwegian,populate,befolke
norwegian,port,port
norwegian,pose,posere
norwegian,position,stilling
norwegian,possible,mulig
norwegian,post,post
norwegian,pound,pund
norwegian,power,makt
norwegian,practice,praksis
norwegian,prepare,forberede
norwegian,present,stede
norwegian,press,trykk
norwegian,pretty,pen
norwegian,print,print
norwegian,probable,sannsynlig
norwegian,problem,problem
norwegian,process,prosessen
norwegian,produce,produsere
norwegian,product,produkt
norwegian,proper,riktig
norwegian,property,eiendom
norwegian,protect,beskytte
norwegian,prove,bevise
norwegian,provide,gi
norwegian,pull,trekke
norwegian,push,push
norwegian,put,sette
norwegian,quart,kvart
norwegian,question,spørsmål
norwegian,quick,rask
norwegian,quiet,stille
norwegian,quite,ganske
norwegian,quotient,kvotient
norwegian,race,veddeløp
norwegian,radio,radioen
norwegian,rail,skinne
norwegian,rain,regn
norwegian,raise,heve
norwegian,ran,ran
norwegian,range,range
norwegian,rather,heller
norwegian,reach,nå
norwegian,read,lese
norwegian,ready,klar
norwegian,real,real
norwegian,reason,grunnen
norwegian,receive,motta
norwegian,record,rekord
norwegian,red,red
norwegian,region,region
norwegian,remember,huske
norwegian,repeat,gjenta
norwegian,reply,svar
norwegian,represent,representerer
norwegian,require,krever
norwegian,rest,resten
norwegian,result,resultat
norwegian,rich,rik
norwegian,ride,ride
norwegian,right,høyre
norwegian,ring,ring
norwegian,rise,stige
norwegian,river,elv
norwegian,road,vei
norwegian,rock,stein
norwegian,roll,rulle
norwegian,room,rom
norwegian,root,rot
norwegian,rope,tau
norwegian,rose,rose
norwegian,round,runde
norwegian,row,rad
norwegian,rub,gni
norwegian,rule,regelen
norwegian,run,kjøre
norwegian,safe,trygg
norwegian,said,sa
norwegian,sail,seil
norwegian,salt,saltet
norwegian,same,samme
norwegian,sand,sand
norwegian,sat,sat
norwegian,save,spare
norwegian,saw,sag
norwegian,say,si
norwegian,scale,skala
norwegian,school,skole
norwegian,science,vitenskap
norwegian,score,poengsum
norwegian,sea,sea
norwegian,search,søk
norwegian,season,sesong
norwegian,seat,sete
norwegian,second,andre
norwegian,section,seksjon
norwegian,see,se
norwegian,seed,seedet
norwegian,seem,synes
norwegian,segment,segment
norwegian,select,velg
norwegian,self,selv
norwegian,sell,selge
norwegian,send,send
norwegian,sense,følelse
norwegian,sent,sendt
norwegian,sentence,setning
norwegian,separate,separat
norwegian,serve,tjene
norwegian,set,sett
norwegian,settle,bosette
norwegian,seven,syv
norwegian,several,flere
norwegian,shall,skal
norwegian,shape,form
norwegian,share,aksje
norwegian,sharp,skarp
norwegian,she,hun
norwegian,sheet,ark
norwegian,shell,shell
norwegian,shine,skinne
norwegian,ship,skip
norwegian,shoe,shoe
norwegian,shop,butikk
norwegian,shore,shore
norwegian,short,kort
norwegian,should,bør
norwegian,shoulder,skulder
norwegian,shout,rop
norwegian,show,vis
norwegian,side,side
norwegian,sight,synet
norwegian,sign,skilt
norwegian,silent,taus
norwegian,silver,sølv
norwegian,similar,lignende
norwegian,simple,enkel
norwegian,since,siden
norwegian,sing,synge
norwegian,single,enslig
norwegian,sister,søster
norwegian,sit,sitte
norwegian,six,seks
norwegian,size,størrelse
norwegian,skill,ferdighet
norwegian,skin,hud
norwegian,sky,himmel
norwegian,slave,slave
norwegian,sleep,søvn
norwegian,slip,slip
norwegian,slow,langsom
norwegian,small,liten
norwegian,smell,lukt
norwegian,smile,smil
norwegian,snow,snø
norwegian,so,så
norwegian,soft,myk
norwegian,soil,jord
norwegian,soldier,soldat
norwegian,solution,løsning
norwegian,solve,løse
norwegian,some,noen
norwegian,son,sønn
norwegian,song,sangen
norwegian,soon,snart
norwegian,sound,høres
norwegian,south,sør
norwegian,space,plass
norwegian,speak,snakke
norwegian,special,spesiell
norwegian,speech,tale
norwegian,speed,hastighet
norwegian,spell,stave
norwegian,spend,bruke
norwegian,spoke,snakket
norwegian,spot,sted
norwegian,spread,spredningen
norwegian,spring,våren
norwegian,square,square
norwegian,stand,stå
norwegian,star,stjerners
norwegian,start,start
norwegian,state,stat
norwegian,station,stasjonen
norwegian,stay,opphold
norwegian,stead,stedet
norwegian,steam,steam
norwegian,steel,stål
norwegian,step,trinn
norwegian,stick,stick
norwegian,still,fortsatt
norwegian,stone,stein
norwegian,stood,sto
norwegian,stop,stoppe
norwegian,store,butikken
norwegian,story,historien
norwegian,straight,rett
norwegian,strange,merkelig
norwegian,stream,stream
norwegian,street,street
norwegian,stretch,stretch
norwegian,string,streng
norwegian,strong,sterk
norwegian,student,studenten
norwegian,study,studien
norwegian,subject,lagt
norwegian,substance,substans
norwegian,subtract,subtrahere
norwegian,success,suksess
norwegian,such,slik
norwegian,sudden,plutselige
norwegian,suffix,suffiks
norwegian,sugar,sukker
norwegian,suggest,foreslå
norwegian,suit,drakt
norwegian,summer,sommer
norwegian,sun,sol
norwegian,supply,forsyning
norwegian,support,støtte
norwegian,sure,sikker
norwegian,surface,overflaten
norwegian,surprise,overraskelse
norwegian,swim,svømmetur
norwegian,syllable,stavelse
norwegian,symbol,symbol
norwegian,system,system
norwegian,table,bord
norwegian,tail,halen
norwegian,take,ta
norwegian,talk,diskusjon
norwegian,tall,høyt
norwegian,teach,undervise
norwegian,team,teamet
norwegian,teeth,tenner
norwegian,tell,fortelle
norwegian,temperature,temperatur
norwegian,ten,ti
norwegian,term,term
norwegian,test,test
norwegian,than,enn
norwegian,thank,takk
norwegian,that,at
norwegian,the,den
norwegian,their,deres
norwegian,them,dem
norwegian,then,deretter
norwegian,there,det
norwegian,these,disse
norwegian,they,de
norwegian,thick,tykk
norwegian,thin,tynn
norwegian,thing,ting
norwegian,think,tror
norwegian,third,tredje
norwegian,this,dette
norwegian,those,de
norwegian,though,skjønt
norwegian,thought,trodde
norwegian,thousand,tusen
norwegian,three,tre
norwegian,through,gjennom
norwegian,throw,kaste
norwegian,thus,dermed
norwegian,tie,slips
norwegian,time,tid
norwegian,tiny,tiny
norwegian,tire,dekk
norwegian,to,til
norwegian,together,sammen
norwegian,told,fortalte
norwegian,tone,tonen
norwegian,too,også
norwegian,took,tok
norwegian,tool,verktøy
norwegian,top,toppen
norwegian,total,totalt
norwegian,touch,røre
norwegian,toward,mot
norwegian,town,byen
norwegian,track,spor
norwegian,trade,handel
norwegian,train,tog
norwegian,travel,reise
norwegian,tree,tre
norwegian,triangle,trekant
norwegian,trip,tur
norwegian,trouble,trøbbel
norwegian,truck,lastebil
norwegian,true,sant
norwegian,try,prøve
norwegian,tube,tube
norwegian,turn,sving
norwegian,twenty,tjue
norwegian,two,to
norwegian,type,typen
norwegian,under,etter
norwegian,unit,enhet
norwegian,until,før
norwegian,up,opp
norwegian,us,oss
norwegian,use,bruk
norwegian,usual,vanlig
norwegian,valley,dalen
norwegian,value,verdi
norwegian,vary,variere
norwegian,verb,verb
norwegian,very,veldig
norwegian,view,visning
norwegian,village,landsby
norwegian,visit,besøk
norwegian,voice,stemme
norwegian,vowel,vokal
norwegian,wait,vente
norwegian,walk,gå
norwegian,wall,veggen
norwegian,want,ønsker
norwegian,war,krig
norwegian,warm,varm
norwegian,was,var
norwegian,wash,vask
norwegian,watch,se
norwegian,water,vann
norwegian,wave,wave
norwegian,way,måte
norwegian,we,vi
norwegian,wear,slitasje
norwegian,weather,vær
norwegian,week,uke
norwegian,weight,vekt
norwegian,well,godt
norwegian,went,gikk
norwegian,were,var
norwegian,west,vest
norwegian,what,hva
norwegian,wheel,wheel
norwegian,when,når
norwegian,where,der
norwegian,whether,enten
norwegian,which,som
norwegian,while,mens
norwegian,white,hvit
norwegian,who,som
norwegian,whole,hele
norwegian,whose,hvis
norwegian,why,hvorfor
norwegian,wide,wide
norwegian,wife,kone
norwegian,wild,vill
norwegian,will,vil
norwegian,win,vinne
norwegian,wind,vind
norwegian,window,vindu
norwegian,wing,vinge
norwegian,winter,vinter
norwegian,wire,ledning
norwegian,wish,ønsker
norwegian,with,med
norwegian,woman,kvinne
norwegian,women,kvinner
norwegian,wonder,rart
norwegian,won’t,vil ikke
norwegian,wood,tre
norwegian,word,ordet
norwegian,work,arbeid
norwegian,world,verden
norwegian,would,ville
norwegian,write,skrive
norwegian,written,skrevet
norwegian,wrong,galt
norwegian,wrote,skrev
norwegian,yard,tunet
norwegian,year,år
norwegian,yellow,gul
norwegian,yes,ja
norwegian,yet,ennå
norwegian,you,du
norwegian,young,ung
norwegian,your,din
