language,english,vocabulary
igbo,children,ụmụ
igbo,choose,họrọ
igbo,chord,mmagba
igbo,circle,gburugburu
igbo,city,obodo
igbo,claim,mgbarakwa
igbo,class,otu
igbo,clean,dị ọcha
igbo,clear,doro anya
igbo,climb,ọrịrị
igbo,clock,elekere
igbo,close,nso
igbo,clothe,uwe
igbo,cloud,ígwé ojii
igbo,coast,n’ụsọ oké osimiri
igbo,coat,uwe
igbo,cold,oyi
igbo,collect,na-anakọta
igbo,colony,ógbè
igbo,color,agba
igbo,column,na kọlụm
igbo,come,bịa
igbo,common,ọsọ
igbo,company,ụlọ ọrụ
igbo,compare,tụnyere
igbo,complete,zuru oke
igbo,condition,ọnọdụ
igbo,connect,ijikọ
igbo,consider,tụlee
igbo,consonant,mgbochiume
igbo,contain,nwere
igbo,continent,kọntinent
igbo,continue,na-
igbo,control,akara
igbo,cook,isi nri
igbo,cool,jụụ
igbo,copy,akwụkwọ
igbo,corn,ọka
igbo,corner,n’akụkụ
igbo,correct,ziri ezi
igbo,cost,na-eri
igbo,cotton,na owu
igbo,could,ike
igbo,count,ịgụ
igbo,country,obodo
igbo,course,n’ezie
igbo,cover,mkpuchi
igbo,cow,ehi
igbo,crease,ahịrị
igbo,create,ike
igbo,crop,ọkụkụ
igbo,cross,ịgafe
igbo,crowd,ìgwè mmadụ
igbo,cry,mkpu
igbo,current,ugbu a
igbo,cut,ịkpụ
igbo,dad,papa
igbo,dance,agba egwú
igbo,danger,ihe egwu
igbo,dark,gbara ọchịchịrị
igbo,day,ụbọchị
igbo,dead,nwụrụ anwụ
igbo,deal,ihe
igbo,dear,ezigbo
igbo,death,ọnwụ
igbo,decide,ikpebi
igbo,decimal,ntụpọ
igbo,deep,miri
igbo,degree,n’ókè
igbo,depend,na-adabere
igbo,describe,kọwaa
igbo,desert,desert
igbo,design,imewe
igbo,determine,chọpụta
igbo,develop,imepe
igbo,dictionary,ọkọwa okwu
igbo,did,mere
igbo,die,anwụ
igbo,differ,iche
igbo,difficult,ike
igbo,direct,kpọmkwem
igbo,discuss,tụlee
igbo,distant,anya
igbo,divide,ike
igbo,division,nkewa
igbo,do,eme
igbo,doctor,dọkịta
igbo,does,ke
igbo,dog,nkịta
igbo,dollar,dollar
igbo,done,eme
igbo,don’t,emela
igbo,door,ụzọ
igbo,double,abụọ
igbo,down,ala
igbo,draw,ise
igbo,dream,nrọ
igbo,dress,uwe
igbo,drink,ọṅụṅụ
igbo,drive,mbanye
igbo,drop,dobe
igbo,dry,akọrọ
igbo,duck,ọbọgwụ
igbo,during,n’oge
igbo,each,ọ bụla
igbo,ear,ntị
igbo,early,n’isi
igbo,earth,ụwa
igbo,ease,mfe
igbo,east,n’ebe ọwụwa anyanwụ
igbo,eat,eri
igbo,edge,ihu
igbo,effect,mmetụta
igbo,egg,akwa
igbo,eight,asatọ
igbo,either,ma
igbo,electric,electric
igbo,element,mmewere
igbo,else,ọzọ
igbo,end,njedebe
igbo,enemy,onye iro
igbo,energy,ike
igbo,engine,engine
igbo,enough,ezuru
igbo,enter,banye
igbo,equal,hara
igbo,equate,equate
igbo,especially,karịsịa
igbo,even,ọbụna
igbo,evening,mgbede
igbo,event,ihe
igbo,ever,mgbe
igbo,every,ọ bụla
igbo,exact,kpọmkwem
igbo,example,atụ
igbo,except,ma e wezụga
igbo,excite,ejikere
igbo,exercise,mmega
igbo,expect,na-atụ anya
igbo,experience,ahụmahụ
igbo,experiment,nnwale
igbo,eye,anya
igbo,face,ihu
igbo,fact,n’eziokwu
igbo,fair,mma
igbo,fall,ada
igbo,family,ezinụlọ
igbo,famous,ama
igbo,far,anya
igbo,farm,ugbo
igbo,fast,ngwa-ngwa
igbo,fat,abụba
igbo,father,nna
igbo,favor,amara
igbo,fear,egwu
igbo,feed,ndepụta
igbo,feel,na-eche
igbo,feet,ụkwụ
igbo,fell,dara
igbo,felt,chere
igbo,few,ole na ole
igbo,field,ubi
igbo,fig,fig
igbo,fight,agha
igbo,figure,ọnụ ọgụgụ
igbo,fill,ju
igbo,final,ikpeazụ
igbo,find,ịchọta
igbo,fine,mma
igbo,finger,aka
igbo,finish,n’isi
igbo,fire,ọkụ
igbo,first,mbụ
igbo,fish,azụ
igbo,fit,kwekọrọ
igbo,five,ise
igbo,flat,larịị
igbo,floor,ebe
igbo,flow,asọpụta
igbo,flower,ifuru
igbo,fly,ofufe
igbo,follow,na-eso
igbo,food,nri
igbo,foot,ụkwụ
igbo,for,n’ihi na
igbo,force,ike
igbo,forest,ọhịa
igbo,form,ụdị
igbo,forward,anya
igbo,found,hụrụ
igbo,four,anọ
igbo,fraction,akụkụ
igbo,free,free
igbo,fresh,ọhụrụ
igbo,friend,enyi
igbo,from,si
igbo,front,n’ihu
igbo,fruit,mkpụrụ
igbo,full,zuru
igbo,fun,ọchị
igbo,game,egwuregwu
igbo,garden,ubi
igbo,gas,gas
igbo,gather,akpọkọta
igbo,gave,nyere
igbo,general,n’ozuzu
igbo,gentle,nwayọọ
igbo,get,nweta
igbo,girl,nwa agbọghọ
igbo,give,nye
igbo,glad,obi ụtọ na
igbo,glass,iko
igbo,go,aga
igbo,gold,ọlaedo
igbo,gone,gawara
igbo,good,mma
igbo,got,wee
igbo,govern,akara
igbo,grand,akwa
igbo,grass,ahịhịa
igbo,gray,isi awọ
igbo,great,akwa
igbo,green,akwụkwọ ndụ akwụkwọ ndụ
igbo,grew,na-eto
igbo,ground,n’ala
igbo,group,otu
igbo,grow,na-eto
igbo,guess,maa amụma
igbo,guide,na-eduzi
igbo,gun,égbè
igbo,had,nwere
igbo,hair,ntutu isi
igbo,half,ọkara
igbo,hand,aka
igbo,happen,eme
igbo,happy,obi ụtọ
igbo,hard,ike
igbo,has,nwere
igbo,hat,okpu
igbo,have,nwere
igbo,he,enye
igbo,head,isi
igbo,hear,hear
igbo,heard,nụrụ
igbo,heart,obi
igbo,heat,okpomọkụ
igbo,heavy,arọ
igbo,held,mkpọrọgwụ
igbo,help,aka
igbo,her,ya
igbo,here,ebe a
igbo,high,elu
igbo,hill,ugwu
igbo,him,ya
igbo,his,ya
igbo,history,akụkọ ihe mere eme
igbo,hit,kụrụ
igbo,hold,jide
igbo,hole,oghere
igbo,home,n’ụlọ
igbo,hope,nwere olileanya
igbo,horse,ịnyịnya
igbo,hot,na-ekpo ọkụ
igbo,hour,awa
igbo,house,ụlọ
igbo,how,otú
igbo,huge,nnukwu
igbo,human,mmadụ
igbo,hundred,narị
igbo,hunt,ichu nta
igbo,hurry,ọsọ ọsọ
igbo,i,m
igbo,ice,ice
igbo,idea,echiche
igbo,if,ma ọ bụrụ na
igbo,imagine,iche
igbo,in,na
igbo,inch,buru ibu dị sentimita
igbo,include,na-agụnye
igbo,indicate,egosi
igbo,industry,ụlọ ọrụ
igbo,insect,ahụhụ
igbo,instant,ozugbo
igbo,instrument,ngwá
igbo,interest,mmasị
igbo,invent,dịrị
igbo,iron,ígwè
igbo,is,bụ
igbo,island,agwaetiti
igbo,it,ya
igbo,job,ọrụ
igbo,join,sonyere
igbo,joy,ọṅụ
igbo,jump,na-awụlikwa elu
igbo,just,dị nnọọ
igbo,keep,na-
igbo,kept,na-
igbo,key,igodo
igbo,kill,igbu
igbo,kind,ụdị
igbo,king,eze
igbo,knew,maara
igbo,know,mara
igbo,lady,nwanyị
igbo,lake,ọdọ mmiri
igbo,land,ala
igbo,language,asụsụ
igbo,large,nnukwu
igbo,last,ikpeazụ
igbo,late,oge
igbo,laugh,ochi
igbo,law,iwu
igbo,lay,dina
igbo,lead,mbu
igbo,learn,ịmụta
igbo,least,"dịkarịa ala,"
igbo,leave,ahapụ
igbo,led,dugara
igbo,left,ekpe
igbo,leg,ụkwụ
igbo,length,ogologo
igbo,less,mpekarị
igbo,let,ka
igbo,letter,ozi
igbo,level,larịị
igbo,lie,ụgha
igbo,life,ndụ
igbo,lift,ebulinwu
igbo,light,ìhè
igbo,like,dị ka
igbo,line,akara
igbo,liquid,mmiri
igbo,list,ndepụta
igbo,listen,ntị
igbo,little,obere
igbo,live,ndụ
igbo,locate,chọta
igbo,log,banye
igbo,lone,nanị
igbo,long,ogologo
igbo,look,anya
igbo,lost,furu efu
igbo,lot,ọtụtụ
igbo,loud,oké
igbo,love,n’anya
igbo,low,ala
igbo,machine,igwe
igbo,made,mere
igbo,magnet,ndọta
igbo,main,isi
igbo,major,isi
igbo,make,eme ka
igbo,man,nwoke
igbo,many,ọtụtụ
igbo,map,map
igbo,mark,akara
igbo,market,ahịa
igbo,mass,uka
igbo,master,ukwu
igbo,match,egwuregwu
igbo,material,ihe
igbo,matter,okwu
igbo,may,ike
igbo,me,m
igbo,mean,pụtara
igbo,meant,pụtara
igbo,measure,ịlele
igbo,meat,anụ
igbo,meet,zukoro
igbo,melody,abụ olu ụtọ
igbo,men,ndị ikom
igbo,metal,ígwè
igbo,method,usoro
igbo,middle,n’etiti
igbo,might,ike
igbo,mile,mile
igbo,milk,mmiri ara
igbo,million,nde
igbo,mind,uche
igbo,mine,m
igbo,minute,nkeji
igbo,miss,igafe ihe
igbo,mix,mix
igbo,modern,n’oge a
igbo,molecule,molekul
igbo,moment,oge
igbo,money,ego
igbo,month,ọnwa
igbo,moon,ọnwa
igbo,more,ọzọ
igbo,morning,ụtụtụ
igbo,most,kacha
igbo,mother,nne
igbo,motion,ngagharị
igbo,mount,n’ugwu
igbo,mountain,ugwu
igbo,mouth,ọnụ
igbo,move,nkwaghari
igbo,much,ukwuu
igbo,multiply,mụbaa
igbo,music,music
igbo,must,ana
igbo,my,m
igbo,name,aha
igbo,nation,mba
igbo,natural,eke
igbo,nature,agwa
igbo,near,nso
igbo,necessary,dị mkpa
igbo,neck,olu
igbo,need,mkpa
igbo,neighbor,agbata obi
igbo,never,mgbe
igbo,new,ọhụrụ
igbo,next,ọzọ
igbo,night,abalị
igbo,nine,itoolu
igbo,no,mba
igbo,noise,mkpọtụ
igbo,noon,ehihie
igbo,nor,ma ọ bụ
igbo,north,ugwu
igbo,nose,imi
igbo,note,dee
igbo,nothing,ihe
igbo,notice,mara
igbo,noun,aha
igbo,now,ugbu a
igbo,number,ọnụ ọgụgụ
igbo,numeral,onuogugu
igbo,object,ihe
igbo,observe,na-edebe
igbo,occur,ime
igbo,ocean,oké osimiri
igbo,of,nke
igbo,off,anya
igbo,offer,enye
igbo,office,ọrụ
igbo,often,mgbe
igbo,oh,na na na oh
igbo,oil,mmanụ
igbo,old,ochie
igbo,on,ụfọdụ
igbo,once,ozugbo
igbo,one,otu
igbo,only,naanị
igbo,open,oghe
igbo,operate,ọrụ
igbo,opposite,abụghị
igbo,or,ma ọ bụ
igbo,order,iji
igbo,organ,ngwa
igbo,original,mbụ
igbo,other,ọzọ
igbo,our,anyị
igbo,out,si
igbo,over,n’elu
igbo,own,aka
igbo,oxygen,oxygen
igbo,page,peeji nke
igbo,paint,agba
igbo,pair,ụzọ
igbo,paper,akwụkwọ
igbo,paragraph,paragraf
igbo,parent,nne na nna
igbo,part,akụkụ
igbo,particular,karịsịa
igbo,party,otu
igbo,pass,gafere
igbo,past,n’oge gara aga
igbo,path,ụzọ
igbo,pattern,ụkpụrụ
igbo,pay,ịkwụ ụgwọ
igbo,people,ndị mmadụ
igbo,perhaps,ikekwe
igbo,period,oge
igbo,person,onye
igbo,phrase,okwu
igbo,pick,bulie
igbo,picture,foto
igbo,piece,ibe
igbo,pitch,pitch
igbo,place,ebe
igbo,plain,larịị
igbo,plan,atụmatụ
igbo,plane,ụgbọelu
igbo,planet,na mbara ala
igbo,plant,osisi
igbo,play,igwu egwu
igbo,please,biko
igbo,plural,otutu
igbo,poem,abụ
igbo,point,ebe
igbo,poor,ogbenye
igbo,populate,populate
igbo,port,ọdụ ụgbọ mmiri
igbo,pose,abụrụ
igbo,position,ọnọdụ
igbo,possible,kwere omume
igbo,post,post
igbo,pound,paụnd
igbo,power,ike
igbo,practice,omume
igbo,prepare,kwadebe
igbo,present,ugbu a
igbo,press,akuko
igbo,pretty,mara mma
igbo,print,ebipụta
igbo,probable,puru omume
igbo,problem,nsogbu
igbo,process,usoro
igbo,produce,mepụta
igbo,product,ngwaahịa
igbo,proper,kwesịrị ekwesị
igbo,property,onwunwe
igbo,protect,chebe
igbo,prove,gosi
igbo,provide,nye
igbo,pull,dọọ
igbo,push,kwaa
igbo,put,tinye
igbo,quart,quart
igbo,question,ajụjụ
igbo,quick,ngwa ngwa
igbo,quiet,jụụ
igbo,quite,nnọọ
igbo,quotient,quotient
igbo,race,agbụrụ
igbo,radio,redio
igbo,rail,tren
igbo,rain,mmiri ozuzo
igbo,raise,bulie
igbo,ran,efehe
igbo,range,iche
igbo,rather,kama
igbo,reach,iru
igbo,read,na-agụ
igbo,ready,njikere
igbo,real,n’ezie
igbo,reason,ihe
igbo,receive,enweta
igbo,record,ndekọ
igbo,red,acha ọbara ọbara
igbo,region,mpaghara
igbo,remember,na-echeta
igbo,repeat,megharịa
igbo,reply,zaghachi
igbo,represent,na-anọchite anya
igbo,require,chọrọ
igbo,rest,ike
igbo,result,n’ihi
igbo,rich,ọgaranya
igbo,ride,na-agba ịnyịnya
igbo,right,nri
igbo,ring,mgbanaka
igbo,rise,bilie
igbo,river,osimiri
igbo,road,okporo ụzọ
igbo,rock,nkume
igbo,roll,mpịakọta
igbo,room,ụlọ
igbo,root,mgbọrọgwụ
igbo,rope,eriri
igbo,rose,bilie
igbo,round,gburugburu
igbo,row,n’ahịrị
igbo,rub,ite
igbo,rule,ọchịchị
igbo,run,omume
igbo,safe,nchebe
igbo,said,kwuru
igbo,sail,na-akwọpụ
igbo,salt,nnu
igbo,same,otu
igbo,sand,aja
igbo,sat,nọdụ
igbo,save,azọpụta
igbo,saw,ikwo
igbo,say,na-ekwu
igbo,scale,n’ọtụtụ na
igbo,school,ụlọ akwụkwọ
igbo,science,sayensị
igbo,score,akara
igbo,sea,osimiri
igbo,search,search
igbo,season,n’oge
igbo,seat,oche
igbo,second,nke abụọ
igbo,section,ngalaba
igbo,see,ịhụ
igbo,seed,mkpụrụ
igbo,seem,iyi
igbo,segment,agba
igbo,select,họrọ
igbo,self,onwe
igbo,sell,ere
igbo,send,iziga
igbo,sense,uche
igbo,sent,zitere
igbo,sentence,ikpe
igbo,separate,iche iche
igbo,serve,ozi
igbo,set,set
igbo,settle,dozie
igbo,seven,asaa
igbo,several,ọtụtụ
igbo,shall,ga-
igbo,shape,ọdịdị
igbo,share,òkè
igbo,sharp,nkọ
igbo,she,ọ
igbo,sheet,akwụkwọ
igbo,shell,iheesereese
igbo,shine,na-enwu
igbo,ship,ụgbọ mmiri
igbo,shoe,akpụkpọ ụkwụ
igbo,shop,ụlọ ahịa
igbo,shore,n’ikperé mmiri
igbo,short,obere
igbo,should,kwesịrị
igbo,shoulder,ubu
igbo,shout,tie mkpu
igbo,show,izi
igbo,side,n’akụkụ
igbo,sight,n’anya
igbo,sign,ịrịba ama
igbo,silent,nkịtị
igbo,silver,ọlaọcha
igbo,similar,yiri
igbo,simple,mfe
igbo,since,ebe
igbo,sing,na-abụ abụ
igbo,single,otu
igbo,sister,nwanne nwaanyị
igbo,sit,ọdụ
igbo,six,isii
igbo,size,size
igbo,skill,nkà
igbo,skin,akpụkpọ
igbo,sky,elu-igwe
igbo,slave,ohu
igbo,sleep,ụra
igbo,slip,ego
igbo,slow,ngwa
igbo,small,obere
igbo,smell,ísì
igbo,smile,ọchị
igbo,snow,snow
igbo,so,otú
igbo,soft,nro
igbo,soil,ala
igbo,soldier,agha
igbo,solution,ngwọta
igbo,solve,idozi
igbo,some,ụfọdụ
igbo,son,nwa
igbo,song,song
igbo,soon,anya
igbo,sound,ada
igbo,south,ndịda
igbo,space,ohere
igbo,speak,na-ekwu okwu
igbo,special,pụrụ iche
igbo,speech,okwu
igbo,speed,ọsọ
igbo,spell,asụpe
igbo,spend,na-eji
igbo,spoke,kwuru
igbo,spot,ebe
igbo,spread,na-agbasa
igbo,spring,mmiri
igbo,square,square
igbo,stand,eguzo
igbo,star,kpakpando
igbo,start,mmalite
igbo,state,ala
igbo,station,ebe
igbo,stay,anọ
igbo,stead,itie
igbo,steam,uzuoku
igbo,steel,nchara
igbo,step,nzọụkwụ
igbo,stick,mkpisi
igbo,still,ka
igbo,stone,nkume
igbo,stood,guzoro
igbo,stop,kwụsị
igbo,store,ụlọ ahịa
igbo,story,akụkọ
igbo,straight,ogologo
igbo,strange,iche
igbo,stream,mmiri
igbo,street,n’okporo ámá
igbo,stretch,gbatia
igbo,string,eriri
igbo,strong,ike
igbo,student,na-amụrụ
igbo,study,ọmụmụ
igbo,subject,isiokwu
igbo,substance,umi
igbo,subtract,iwepu wepu
igbo,success,ịga nke ọma
igbo,such,dị
igbo,sudden,mberede
igbo,suffix,suffix
igbo,sugar,sugar
igbo,suggest,na-atụ aro
igbo,suit,ekike
igbo,summer,n’oge okpomọkụ
igbo,sun,anyanwụ
igbo,supply,enweta
igbo,support,nkwado
igbo,sure,hụ
igbo,surface,n’elu
igbo,surprise,anya
igbo,swim,igwu
igbo,syllable,nkeji okwu
igbo,symbol,akara
igbo,system,usoro
igbo,table,okpokoro
igbo,tail,ọdụ
igbo,take,nara
igbo,talk,okwu
igbo,tall,ogologo
igbo,teach,na-akụziri
igbo,team,otu
igbo,teeth,ezé
igbo,tell,ịgwa
igbo,temperature,ọnọdụ okpomọkụ
igbo,ten,iri
igbo,term,okwu
igbo,test,ule
igbo,than,karịa
igbo,thank,na-ekele
igbo,that,na
igbo,the,na
igbo,their,ha
igbo,them,ha
igbo,then,mgbe ahụ
igbo,there,n’ebe ahụ
igbo,these,ndị a
igbo,they,ha
igbo,thick,oké
igbo,thin,tara
igbo,thing,ihe
igbo,think,chere
igbo,third,atọ
igbo,this,a
igbo,those,ndị
igbo,though,ezie
igbo,thought,chere
igbo,thousand,puku
igbo,three,atọ
igbo,through,site na
igbo,throw,otutu
igbo,thus,"n’ihi ya,"
igbo,tie,tie
igbo,time,oge
igbo,tiny,obere
igbo,tire,taya
igbo,to,na-
igbo,together,ọnụ
igbo,told,gwara
igbo,tone,olu
igbo,too,oke
igbo,took,were
igbo,tool,ngwá ọrụ
igbo,top,top
igbo,total,mkpokọta
igbo,touch,metụ
igbo,toward,n’ebe
igbo,town,obodo
igbo,track,akara
igbo,trade,ọrụ
igbo,train,ụgbọ
igbo,travel,njem
igbo,tree,osisi
igbo,triangle,triangle
igbo,trip,njem
igbo,trouble,nsogbu
igbo,truck,gwongworo
igbo,true,ezi
igbo,try,na-agbalị
igbo,tube,tube
igbo,turn,n’aka
igbo,twenty,iri abụọ na
igbo,two,abụọ
igbo,type,ụdị
igbo,under,n’okpuru
igbo,unit,unit
igbo,until,ruo mgbe
igbo,up,elu
igbo,us,anyị
igbo,use,iji
igbo,usual,na-adị
igbo,valley,na ndagwurugwu
igbo,value,uru
igbo,vary,iche iche
igbo,verb,ngwaa
igbo,very,nnọọ
igbo,view,ele
igbo,village,obodo
igbo,visit,nleta
igbo,voice,olu
igbo,vowel,ụdaume
igbo,wait,chere
igbo,walk,na-eje ije
igbo,wall,mgbidi
igbo,want,chọrọ
igbo,war,agha
igbo,warm,na-ekpo ọkụ
igbo,was,bụ
igbo,wash,na-asacha
igbo,watch,na-ekiri
igbo,water,mmiri
igbo,wave,ife
igbo,way,ụzọ
igbo,we,anyị
igbo,wear,eyi
igbo,weather,ihu igwe
igbo,week,izu
igbo,weight,arọ
igbo,well,ọma
igbo,went,wee
igbo,were,ndị
igbo,west,n’ebe ọdịda anyanwụ
igbo,what,ihe
igbo,wheel,wheel
igbo,when,mgbe
igbo,where,ebe
igbo,whether,ma
igbo,which,nke
igbo,while,ebe
igbo,white,ọcha
igbo,who,onye
igbo,whole,dum
igbo,whose,onye
igbo,why,ya mere
igbo,wide,n’obosara
igbo,wife,nwunye
igbo,wild,anụ ọhịa
igbo,will,ekpe
igbo,win,imeri
igbo,wind,ifufe
igbo,window,windo
igbo,wing,nku
igbo,winter,oyi
igbo,wire,izipu
igbo,wish,chọrọ
igbo,with,ọrụ
igbo,woman,nwanyị
igbo,women,inyom
igbo,wonder,na-eche
igbo,won’t,agaghị
igbo,wood,osisi
igbo,word,okwu
igbo,work,ọrụ
igbo,world,ụwa
igbo,would,ga-
igbo,write,dee
igbo,written,dere
igbo,wrong,njọ
igbo,wrote,dere
igbo,yard,na-aza èzí
igbo,year,afọ
igbo,yellow,acha odo odo
igbo,yes,ee
igbo,yet,ma
igbo,you,ị
igbo,young,nwa
igbo,your,gị
