language,english,vocabulary
portuguese,event,evento
portuguese,ever,sempre
portuguese,every,cada
portuguese,exact,exata
portuguese,example,exemplo
portuguese,except,exceto
portuguese,excite,excitar
portuguese,exercise,exercício
portuguese,expect,esperar
portuguese,experience,experiência
portuguese,experiment,experiência
portuguese,eye,olho
portuguese,face,rosto
portuguese,fact,fato
portuguese,fair,feira
portuguese,fall,cair
portuguese,family,família
portuguese,famous,famoso
portuguese,far,longe
portuguese,farm,fazenda
portuguese,fast,rápido
portuguese,fat,gordura
portuguese,father,pai
portuguese,favor,favorecer
portuguese,fear,medo
portuguese,feed,alimentação
portuguese,feel,sentir
portuguese,feet,pés
portuguese,fell,caiu
portuguese,felt,sentido
portuguese,few,poucos
portuguese,field,campo
portuguese,fig,figo
portuguese,fight,luta
portuguese,figure,figura
portuguese,fill,preencher
portuguese,final,finais
portuguese,find,encontrar
portuguese,fine,multa
portuguese,finger,dedo
portuguese,finish,acabamento
portuguese,fire,fogo
portuguese,first,primeiro
portuguese,fish,peixe
portuguese,fit,caber
portuguese,five,cinco
portuguese,flat,plana
portuguese,floor,piso
portuguese,flow,fluir
portuguese,flower,flor
portuguese,fly,voar
portuguese,follow,siga
portuguese,food,alimentos
portuguese,foot,pé
portuguese,for,para
portuguese,force,força
portuguese,forest,floresta
portuguese,form,forma
portuguese,forward,para a frente
portuguese,found,encontrado
portuguese,four,quatro
portuguese,fraction,fração
portuguese,free,livre
portuguese,fresh,fresco
portuguese,friend,amigo
portuguese,from,a partir de
portuguese,front,frente
portuguese,fruit,frutas
portuguese,full,completo
portuguese,fun,diversão
portuguese,game,jogo
portuguese,garden,jardim
portuguese,gas,gás
portuguese,gather,recolher
portuguese,gave,deu
portuguese,general,geral
portuguese,gentle,suave
portuguese,get,obter
portuguese,girl,menina
portuguese,give,dar
portuguese,glad,feliz
portuguese,glass,vidro
portuguese,go,ir
portuguese,gold,ouro
portuguese,gone,gone
portuguese,good,bom
portuguese,got,tem
portuguese,govern,governar
portuguese,grand,grande
portuguese,grass,grama
portuguese,gray,cinza
portuguese,great,grande
portuguese,green,verde
portuguese,grew,cresceu
portuguese,ground,solo
portuguese,group,grupo
portuguese,grow,crescer
portuguese,guess,acho que
portuguese,guide,orientar
portuguese,gun,pistola
portuguese,had,teve
portuguese,hair,cabelo
portuguese,half,metade
portuguese,hand,mão
portuguese,happen,acontecer
portuguese,happy,feliz
portuguese,hard,difícil
portuguese,has,tem
portuguese,hat,chapéu
portuguese,have,tem
portuguese,he,ele
portuguese,head,cabeça
portuguese,hear,ouvir
portuguese,heard,ouvido
portuguese,heart,coração
portuguese,heat,calor
portuguese,heavy,pesado
portuguese,held,held
portuguese,help,ajudar
portuguese,her,seu
portuguese,here,aqui
portuguese,high,alto
portuguese,hill,hill
portuguese,him,ele
portuguese,his,seu
portuguese,history,história
portuguese,hit,acertar
portuguese,hold,segurar
portuguese,hole,buraco
portuguese,home,casa
portuguese,hope,esperamos
portuguese,horse,cavalo
portuguese,hot,quente
portuguese,hour,horas
portuguese,house,casa
portuguese,how,como
portuguese,huge,enorme
portuguese,human,humano
portuguese,hundred,cem
portuguese,hunt,caça
portuguese,hurry,apressar
portuguese,i,i
portuguese,ice,gelo
portuguese,idea,idéia
portuguese,if,se
portuguese,imagine,imaginar
portuguese,in,em
portuguese,inch,polegada
portuguese,include,incluir
portuguese,indicate,indicam
portuguese,industry,indústria
portuguese,insect,inseto
portuguese,instant,instant
portuguese,instrument,instrumento
portuguese,interest,juros
portuguese,invent,inventar
portuguese,iron,ferro
portuguese,is,é
portuguese,island,ilha
portuguese,it,ele
portuguese,job,trabalho
portuguese,join,juntar-se
portuguese,joy,alegria
portuguese,jump,saltar
portuguese,just,justo
portuguese,keep,manter
portuguese,kept,guardado
portuguese,key,chave
portuguese,kill,matar
portuguese,kind,tipo
portuguese,king,rei
portuguese,knew,sabia
portuguese,know,sei
portuguese,lady,senhora
portuguese,lake,lago
portuguese,land,terra
portuguese,language,linguagem
portuguese,large,grande
portuguese,last,último
portuguese,late,tarde
portuguese,laugh,risada
portuguese,law,direito
portuguese,lay,lay
portuguese,lead,conduzir
portuguese,learn,aprender
portuguese,least,menos
portuguese,leave,deixar
portuguese,led,conduziu
portuguese,left,esquerda
portuguese,leg,perna
portuguese,length,comprimento
portuguese,less,menos
portuguese,let,deixar
portuguese,letter,carta
portuguese,level,nível
portuguese,lie,mentira
portuguese,life,vida
portuguese,lift,elevador
portuguese,light,luz
portuguese,like,como
portuguese,line,linha
portuguese,liquid,líquido
portuguese,list,lista
portuguese,listen,ouça
portuguese,little,pouco
portuguese,live,viver
portuguese,locate,localizar
portuguese,log,log
portuguese,lone,solitário
portuguese,long,longo
portuguese,look,olhar
portuguese,lost,perdido
portuguese,lot,muito
portuguese,loud,alto
portuguese,love,amo
portuguese,low,baixo
portuguese,machine,máquina
portuguese,made,feito
portuguese,magnet,ímã
portuguese,main,principal
portuguese,major,maior
portuguese,make,fazer
portuguese,man,homem
portuguese,many,muitos
portuguese,map,mapa
portuguese,mark,marca
portuguese,market,mercado
portuguese,mass,massa
portuguese,master,mestre
portuguese,match,jogo
portuguese,material,material de
portuguese,matter,assunto
portuguese,may,pode
portuguese,me,me
portuguese,mean,significar
portuguese,meant,significava
portuguese,measure,medir
portuguese,meat,carne
portuguese,meet,meet
portuguese,melody,melodia
portuguese,men,homens
portuguese,metal,de metal
portuguese,method,método
portuguese,middle,meio
portuguese,might,poder
portuguese,mile,milha
portuguese,milk,leite
portuguese,million,milhão
portuguese,mind,mente
portuguese,mine,mina
portuguese,minute,minuto
portuguese,miss,senhorita
portuguese,mix,misturar
portuguese,modern,moderno
portuguese,molecule,molécula
portuguese,moment,momento
portuguese,money,dinheiro
portuguese,month,mês
portuguese,moon,lua
portuguese,more,mais
portuguese,morning,manhã
portuguese,most,mais
portuguese,mother,mãe
portuguese,motion,movimento
portuguese,mount,mount
portuguese,mountain,montanha
portuguese,mouth,boca
portuguese,move,mudança
portuguese,much,muito
portuguese,multiply,multiplicar
portuguese,music,música
portuguese,must,necessário
portuguese,my,meu
portuguese,name,nome
portuguese,nation,nação
portuguese,natural,naturais
portuguese,nature,natureza
portuguese,near,perto
portuguese,necessary,necessário
portuguese,neck,pescoço
portuguese,need,precisa
portuguese,neighbor,vizinho
portuguese,never,nunca
portuguese,new,novo
portuguese,next,próximo
portuguese,night,noite
portuguese,nine,nove
portuguese,no,não
portuguese,noise,ruído
portuguese,noon,meio-dia
portuguese,nor,nem
portuguese,north,norte
portuguese,nose,nariz
portuguese,note,nota
portuguese,nothing,nada
portuguese,notice,aviso
portuguese,noun,substantivo
portuguese,now,agora
portuguese,number,número
portuguese,numeral,numeral
portuguese,object,objeto
portuguese,observe,observar
portuguese,occur,ocorrer
portuguese,ocean,oceano
portuguese,of,de
portuguese,off,off
portuguese,offer,oferta
portuguese,office,escritório
portuguese,often,muitas vezes
portuguese,oh,ó
portuguese,oil,óleo
portuguese,old,velho
portuguese,on,em
portuguese,once,uma vez
portuguese,one,uma
portuguese,only,apenas
portuguese,open,aberto
portuguese,operate,operar
portuguese,opposite,oposto
portuguese,or,ou
portuguese,order,ordem
portuguese,organ,órgão
portuguese,original,original
portuguese,other,outro
portuguese,our,nossa
portuguese,out,fora
portuguese,over,sobre
portuguese,own,próprio
portuguese,oxygen,oxigênio
portuguese,page,página
portuguese,paint,pintar
portuguese,pair,par
portuguese,paper,papel
portuguese,paragraph,parágrafo
portuguese,parent,pai
portuguese,part,parte
portuguese,particular,especial
portuguese,party,festa
portuguese,pass,passar
portuguese,past,passado
portuguese,path,caminho
portuguese,pattern,padrão
portuguese,pay,pagar
portuguese,people,pessoas
portuguese,perhaps,talvez
portuguese,period,período
portuguese,person,pessoa
portuguese,phrase,frase
portuguese,pick,escolher
portuguese,picture,imagem
portuguese,piece,peça
portuguese,pitch,campo
portuguese,place,lugar
portuguese,plain,plain
portuguese,plan,plano
portuguese,plane,avião
portuguese,planet,planeta
portuguese,plant,planta
portuguese,play,jogar
portuguese,please,por favor
portuguese,plural,plural
portuguese,poem,poema
portuguese,point,ponto
portuguese,poor,pobre
portuguese,populate,preencher
portuguese,port,port
portuguese,pose,representar
portuguese,position,posição
portuguese,possible,possível
portuguese,post,pós
portuguese,pound,libra
portuguese,power,poder
portuguese,practice,prática
portuguese,prepare,preparar
portuguese,present,presente
portuguese,press,imprensa
portuguese,pretty,bastante
portuguese,print,impressão
portuguese,probable,provável
portuguese,problem,problema
portuguese,process,processo
portuguese,produce,produzir
portuguese,product,produto
portuguese,proper,adequada
portuguese,property,propriedade
portuguese,protect,proteger
portuguese,prove,provar
portuguese,provide,fornecer
portuguese,pull,puxe
portuguese,push,empurre
portuguese,put,colocar
portuguese,quart,quarto
portuguese,question,pergunta
portuguese,quick,rápida
portuguese,quiet,calma
portuguese,quite,bastante
portuguese,quotient,quociente
portuguese,race,corrida
portuguese,radio,rádio
portuguese,rail,trilho
portuguese,rain,chuva
portuguese,raise,levantar
portuguese,ran,ran
portuguese,range,gama
portuguese,rather,vez
portuguese,reach,alcançar
portuguese,read,ler
portuguese,ready,pronto
portuguese,real,reais
portuguese,reason,razão
portuguese,receive,receber
portuguese,record,registro
portuguese,red,vermelho
portuguese,region,região
portuguese,remember,lembre-se
portuguese,repeat,repetição
portuguese,reply,responder
portuguese,represent,representar
portuguese,require,exigir
portuguese,rest,resto
portuguese,result,resultado
portuguese,rich,rico
portuguese,ride,passeio
portuguese,right,direito
portuguese,ring,anel
portuguese,rise,subir
portuguese,river,rio
portuguese,road,estrada
portuguese,rock,rocha
portuguese,roll,rolo
portuguese,room,quarto
portuguese,root,raiz
portuguese,rope,corda
portuguese,rose,aumentou
portuguese,round,rodada
portuguese,row,linha
portuguese,rub,esfregar
portuguese,rule,regra
portuguese,run,run
portuguese,safe,seguro
portuguese,said,disse
portuguese,sail,vela
portuguese,salt,sal
portuguese,same,mesmo
portuguese,sand,areia
portuguese,sat,sat
portuguese,save,salvar
portuguese,saw,serra
portuguese,say,dizer
portuguese,scale,escala
portuguese,school,escola
portuguese,science,ciência
portuguese,score,contagem
portuguese,sea,mar
portuguese,search,pesquisa
portuguese,season,temporada
portuguese,seat,assento
portuguese,second,segunda
portuguese,section,seção
portuguese,see,veja
portuguese,seed,semente
portuguese,seem,parecem
portuguese,segment,segmento
portuguese,select,selecione
portuguese,self,auto
portuguese,sell,vender
portuguese,send,enviar
portuguese,sense,sentido
portuguese,sent,enviado
portuguese,sentence,sentença
portuguese,separate,separado
portuguese,serve,servir
portuguese,set,conjunto
portuguese,settle,resolver
portuguese,seven,sete
portuguese,several,vários
portuguese,shall,deve
portuguese,shape,forma
portuguese,share,share
portuguese,sharp,sharp
portuguese,she,ela
portuguese,sheet,folha
portuguese,shell,casca
portuguese,shine,brilho
portuguese,ship,navio
portuguese,shoe,sapato
portuguese,shop,loja
portuguese,shore,costa
portuguese,short,curta
portuguese,should,deveria
portuguese,shoulder,ombro
portuguese,shout,grito
portuguese,show,exposição
portuguese,side,lado
portuguese,sight,vista
portuguese,sign,sinal
portuguese,silent,silenciosa
portuguese,silver,prata
portuguese,similar,similar
portuguese,simple,simples
portuguese,since,desde
portuguese,sing,cantar
portuguese,single,único
portuguese,sister,irmã
portuguese,sit,sentar-se
portuguese,six,seis
portuguese,size,tamanho
portuguese,skill,habilidade
portuguese,skin,pele
portuguese,sky,céu
portuguese,slave,escravo
portuguese,sleep,sono
portuguese,slip,deslizamento
portuguese,slow,lento
portuguese,small,pequeno
portuguese,smell,cheiro
portuguese,smile,sorriso
portuguese,snow,neve
portuguese,so,assim
portuguese,soft,suave
portuguese,soil,solo
portuguese,soldier,soldado
portuguese,solution,solução
portuguese,solve,resolver
portuguese,some,alguns
portuguese,son,filho
portuguese,song,canção
portuguese,soon,em breve
portuguese,sound,som
portuguese,south,sul
portuguese,space,espaço
portuguese,speak,falar
portuguese,special,especial
portuguese,speech,discurso
portuguese,speed,velocidade
portuguese,spell,soletrar
portuguese,spend,passar
portuguese,spoke,falou
portuguese,spot,local
portuguese,spread,propagação
portuguese,spring,primavera
portuguese,square,quadrado
portuguese,stand,ficar
portuguese,star,estrela
portuguese,start,começo
portuguese,state,estado
portuguese,station,estação
portuguese,stay,ficar
portuguese,stead,lugar
portuguese,steam,vapor
portuguese,steel,aço
portuguese,step,passo
portuguese,stick,vara
portuguese,still,ainda
portuguese,stone,pedra
portuguese,stood,se
portuguese,stop,pare
portuguese,store,loja
portuguese,story,história
portuguese,straight,reta
portuguese,strange,estranho
portuguese,stream,córrego
portuguese,street,rua
portuguese,stretch,trecho
portuguese,string,corda
portuguese,strong,forte
portuguese,student,estudante
portuguese,study,estudo
portuguese,subject,assunto
portuguese,substance,substância
portuguese,subtract,subtrair
portuguese,success,sucesso
portuguese,such,tais
portuguese,sudden,súbita
portuguese,suffix,sufixo
portuguese,sugar,açúcar
portuguese,suggest,sugerir
portuguese,suit,terno
portuguese,summer,verão
portuguese,sun,sol
portuguese,supply,fornecimento
portuguese,support,apoio
portuguese,sure,certo
portuguese,surface,superfície
portuguese,surprise,surpresa
portuguese,swim,mergulho
portuguese,syllable,sílaba
portuguese,symbol,símbolo
portuguese,system,sistema
portuguese,table,mesa
portuguese,tail,cauda
portuguese,take,tomar
portuguese,talk,discussão
portuguese,tall,alto
portuguese,teach,ensinar
portuguese,team,equipe
portuguese,teeth,dentes
portuguese,tell,dizer
portuguese,temperature,temperatura
portuguese,ten,dez
portuguese,term,prazo
portuguese,test,teste
portuguese,than,que
portuguese,thank,obrigado
portuguese,that,que
portuguese,the,o
portuguese,their,seu
portuguese,them,eles
portuguese,then,depois
portuguese,there,lá
portuguese,these,estes
portuguese,they,eles
portuguese,thick,grossa
portuguese,thin,fina
portuguese,thing,coisa
portuguese,think,acho que
portuguese,third,terceiro
portuguese,this,este
portuguese,those,aqueles
portuguese,though,embora
portuguese,thought,pensava
portuguese,thousand,mil
portuguese,three,três
portuguese,through,através
portuguese,throw,jogar
portuguese,thus,assim
portuguese,tie,amarrar
portuguese,time,tempo
portuguese,tiny,minúsculo
portuguese,tire,pneu
portuguese,to,a
portuguese,together,juntos
portuguese,told,disse
portuguese,tone,tom
portuguese,too,também
portuguese,took,tomou
portuguese,tool,ferramenta
portuguese,top,topo
portuguese,total,total de
portuguese,touch,tocar
portuguese,toward,direção
portuguese,town,cidade
portuguese,track,trilha
portuguese,trade,comércio
portuguese,train,trem
portuguese,travel,viagens
portuguese,tree,árvore
portuguese,triangle,triângulo
portuguese,trip,viagem
portuguese,trouble,dificuldade
portuguese,truck,caminhão
portuguese,true,verdade
portuguese,try,tentar
portuguese,tube,tubo
portuguese,turn,vez
portuguese,twenty,vinte
portuguese,two,dois
portuguese,type,tipo
portuguese,under,sob
portuguese,unit,unidade
portuguese,until,até
portuguese,up,up
portuguese,us,nós
portuguese,use,usar
portuguese,usual,habitual
portuguese,valley,vale
portuguese,value,valor
portuguese,vary,variar
portuguese,verb,verbo
portuguese,very,muito
portuguese,view,vista
portuguese,village,aldeia
portuguese,visit,visita
portuguese,voice,voz
portuguese,vowel,vogal
portuguese,wait,esperar
portuguese,walk,andar
portuguese,wall,parede
portuguese,want,quer
portuguese,war,guerra
portuguese,warm,quente
portuguese,was,foi
portuguese,wash,lavagem
portuguese,watch,assista
portuguese,water,água
portuguese,wave,onda
portuguese,way,maneira
portuguese,we,nós
portuguese,wear,desgaste
portuguese,weather,tempo
portuguese,week,semana
portuguese,weight,peso
portuguese,well,bem
portuguese,went,fui
portuguese,were,foram
portuguese,west,oeste
portuguese,what,o que
portuguese,wheel,roda
portuguese,when,quando
portuguese,where,onde
portuguese,whether,se
portuguese,which,que
portuguese,while,enquanto
portuguese,white,branco
portuguese,who,que
portuguese,whole,inteiro
portuguese,whose,cuja
portuguese,why,por que
portuguese,wide,ampla
portuguese,wife,esposa
portuguese,wild,selvagem
portuguese,will,vontade
portuguese,win,vitória
portuguese,wind,vento
portuguese,window,janela
portuguese,wing,asa
portuguese,winter,inverno
portuguese,wire,fio
portuguese,wish,desejo
portuguese,with,com
portuguese,woman,mulher
portuguese,women,mulheres
portuguese,wonder,pergunto
portuguese,won’t,não vai
portuguese,wood,madeira
portuguese,word,palavra
portuguese,work,trabalho
portuguese,world,mundo
portuguese,would,faria
portuguese,write,escrever
portuguese,written,escrito
portuguese,wrong,errado
portuguese,wrote,escreveu
portuguese,yard,quintal
portuguese,year,ano
portuguese,yellow,amarelo
portuguese,yes,sim
portuguese,yet,ainda
portuguese,you,você
portuguese,young,jovem
portuguese,your,seu
