language,english,vocabulary
german,fair,messe
german,fall,fallen
german,family,familie
german,famous,berühmt
german,far,weit
german,farm,bauernhof
german,fast,schnell
german,fat,fett
german,father,vater
german,favor,begünstigen
german,fear,angst
german,feed,futtermittel
german,feel,fühlen
german,feet,füße
german,fell,fiel
german,felt,filz
german,few,wenige
german,field,feld
german,fig,feige
german,fight,kampf
german,figure,abbildung
german,fill,füllen
german,final,finale
german,find,finden
german,fine,fein
german,finger,finger
german,finish,finish
german,fire,feuer
german,first,erste
german,fish,fisch
german,fit,passen
german,five,fünf
german,flat,wohnung
german,floor,boden
german,flow,fließen
german,flower,blume
german,fly,fliegen
german,follow,folgen
german,food,lebensmittel
german,foot,fuß
german,for,für
german,force,kraft
german,forest,wald
german,form,formular
german,forward,vorwärts
german,found,gefunden
german,four,vier
german,fraction,fraktion
german,free,kostenlos
german,fresh,frisch
german,friend,freund
german,from,aus
german,front,front
german,fruit,obst
german,full,voll
german,fun,spaß
german,game,spiel
german,garden,garten
german,gas,gases
german,gather,sammeln
german,gave,gab
german,general,allgemein
german,gentle,sanft
german,get,erhalten
german,girl,mädchen
german,give,geben
german,glad,froh
german,glass,glas
german,go,gehen
german,gold,goldenen
german,gone,vorbei
german,good,gut
german,got,bekam
german,govern,regieren
german,grand,groß
german,grass,gras
german,gray,grau
german,great,groß
german,green,grün
german,grew,wuchs
german,ground,boden
german,group,gruppe
german,grow,wachsen
german,guess,erraten
german,guide,führen
german,gun,pistole
german,had,hatte
german,hair,haar
german,half,hälfte
german,hand,seits
german,happen,passieren
german,happy,glücklich
german,hard,schwer
german,has,hat
german,hat,hut
german,have,haben
german,he,er
german,head,kopf
german,hear,hören
german,heard,gehört
german,heart,herz
german,heat,wärme
german,heavy,schwer
german,held,hand
german,help,hilfe
german,her,sie
german,here,hier
german,high,hoch
german,hill,hügel
german,him,ihm
german,his,seine
german,history,geschichte
german,hit,treffen
german,hold,halten
german,hole,loch
german,home,zuhause
german,hope,hoffen
german,horse,pferd
german,hot,heiß
german,hour,stunde
german,house,haus
german,how,wie
german,huge,riesig
german,human,mensch
german,hundred,hundert
german,hunt,jagd
german,hurry,eile
german,i,ich
german,ice,eis
german,idea,idee
german,if,wenn
german,imagine,vorstellen
german,in,bei
german,inch,zoll
german,include,umfassen
german,indicate,zeigen
german,industry,industrie
german,insect,insekt
german,instant,augenblick
german,instrument,instrument
german,interest,interesse
german,invent,erfinden
german,iron,eisen
german,is,ist
german,island,insel
german,it,es
german,job,arbeit
german,join,beitreten
german,joy,freude
german,jump,springen
german,just,nur
german,keep,halten
german,kept,gehalten
german,key,schlüssel
german,kill,töten
german,kind,art
german,king,könig
german,knew,wusste
german,know,wissen
german,lady,dame
german,lake,see
german,land,lande
german,language,sprache
german,large,groß
german,last,letzte
german,late,spät
german,laugh,lachen
german,law,gesetz
german,lay,legen
german,lead,führen
german,learn,lernen
german,least,am wenigsten
german,leave,verlassen
german,led,geführt
german,left,links
german,leg,bein
german,length,dauer
german,less,weniger
german,let,lassen
german,letter,schreiben
german,level,ebene
german,lie,lüge
german,life,leben
german,lift,aufzug
german,light,licht
german,like,wie
german,line,linie
german,liquid,flüssigkeit
german,list,liste
german,listen,hören
german,little,wenig
german,live,leben
german,locate,lokalisieren
german,log,protokollieren
german,lone,einsam
german,long,lange
german,look,suchen
german,lost,verloren
german,lot,menge
german,loud,laut
german,love,liebe
german,low,niedrig
german,machine,maschine
german,made,gemacht
german,magnet,magnet
german,main,haupt-
german,major,dur
german,make,machen
german,man,mann
german,many,viele
german,map,karte
german,mark,marke
german,market,markt
german,mass,masse
german,master,stamm
german,match,spiel
german,material,material
german,matter,materie
german,may,können
german,me,mir
german,mean,bedeuten
german,meant,gemeint
german,measure,messen
german,meat,fleisch
german,meet,treffen
german,melody,melodie
german,men,männer
german,metal,metall
german,method,verfahren
german,middle,mitte
german,might,macht
german,mile,meile
german,milk,milch
german,million,million
german,mind,geist
german,mine,mine
german,minute,minute
german,miss,fehl
german,mix,mischen
german,modern,modernen
german,molecule,molekül
german,moment,moment
german,money,geld
german,month,monat
german,moon,mond
german,more,mehr
german,morning,morgen
german,most,am meisten
german,mother,mutter
german,motion,bewegung
german,mount,berg
german,mountain,berg
german,mouth,mund
german,move,umzug
german,much,viel
german,multiply,multiplizieren
german,music,musik
german,must,muss
german,my,meine
german,name,name
german,nation,nation
german,natural,natürlich
german,nature,natur
german,near,in der nähe von
german,necessary,erforderlich
german,neck,hals
german,need,müssen
german,neighbor,nachbar
german,never,nie
german,new,neu
german,next,nächste
german,night,nacht
german,nine,neun
german,no,nicht
german,noise,lärm
german,noon,mittag
german,nor,noch
german,north,norden
german,nose,nase
german,note,note
german,nothing,nichts
german,notice,hinweis
german,noun,nomen
german,now,jetzt
german,number,anzahl
german,numeral,zahl
german,object,objekt
german,observe,beobachten
german,occur,auftreten
german,ocean,ozean
german,of,von
german,off,aus
german,offer,angebot
german,office,büro
german,often,oft
german,oh,oh
german,oil,öl
german,old,alt
german,on,auf
german,once,einmal
german,one,ein
german,only,nur
german,open,geöffnet
german,operate,betreiben
german,opposite,gegenteil
german,or,oder
german,order,bestellen
german,organ,orgel
german,original,original
german,other,andere
german,our,unsere
german,out,aus
german,over,über
german,own,besitzen
german,oxygen,sauerstoff
german,page,seite
german,paint,malen
german,pair,paar
german,paper,papier
german,paragraph,absatz
german,parent,elternteil
german,part,teil
german,particular,besondere
german,party,partei
german,pass,passieren
german,past,vergangenheit
german,path,weg
german,pattern,muster
german,pay,zahlen
german,people,menschen
german,perhaps,vielleicht
german,period,zeit
german,person,person
german,phrase,ausdruck
german,pick,pflücken
german,picture,bild
german,piece,stück
german,pitch,tonhöhe
german,place,ort
german,plain,ebene
german,plan,plan
german,plane,flugzeug
german,planet,erde
german,plant,anlage
german,play,spielen
german,please,bitte
german,plural,mehreren
german,poem,gedicht
german,point,punkt
german,poor,arm
german,populate,besiedeln
german,port,hafen
german,pose,pose
german,position,position
german,possible,möglich
german,post,nach
german,pound,pfund
german,power,macht
german,practice,praxis
german,prepare,vorbereiten
german,present,vorhanden
german,press,presse
german,pretty,ziemlich
german,print,druck
german,probable,wahrscheinlich
german,problem,problem
german,process,prozess
german,produce,produzieren
german,product,produkt
german,proper,richtig
german,property,immobilien
german,protect,schützen
german,prove,beweisen
german,provide,bieten
german,pull,ziehen
german,push,drücken
german,put,setzen
german,quart,quart
german,question,frage
german,quick,schnell
german,quiet,ruhig
german,quite,ganz
german,quotient,quotient
german,race,rennen
german,radio,funk
german,rail,schiene
german,rain,regen
german,raise,erhöhen
german,ran,lief
german,range,angebot
german,rather,eher
german,reach,erreichen
german,read,lesen
german,ready,bereit
german,real,realen
german,reason,grund
german,receive,empfangen
german,record,rekord
german,red,rot
german,region,region
german,remember,merken
german,repeat,wiederholung
german,reply,antworten
german,represent,vertreten
german,require,erfordern
german,rest,rest
german,result,ergebnis
german,rich,reich
german,ride,fahrt
german,right,recht
german,ring,rings
german,rise,steigen
german,river,fluss
german,road,straße
german,rock,stein
german,roll,rolle
german,room,zimmer
german,root,wurzel
german,rope,seil
german,rose,stiegen
german,round,runde
german,row,reihe
german,rub,einreiben
german,rule,regel
german,run,laufen
german,safe,sicher
german,said,sagte
german,sail,segel
german,salt,salz
german,same,gleich
german,sand,sand
german,sat,sa
german,save,sparen
german,saw,säge
german,say,sagen
german,scale,maßstab
german,school,schule
german,science,wissenschaft
german,score,partitur
german,sea,meer
german,search,suche
german,season,saison
german,seat,sitz
german,second,zweite
german,section,abschnitt
german,see,sehen
german,seed,samen
german,seem,scheinen
german,segment,segment
german,select,wählen
german,self,selbst
german,sell,verkaufen
german,send,senden
german,sense,sinn
german,sent,gesendet
german,sentence,satz
german,separate,trennen
german,serve,dienen
german,set,satz
german,settle,regeln
german,seven,sieben
german,several,mehrere
german,shall,wird
german,shape,form
german,share,aktie
german,sharp,scharf
german,she,sie
german,sheet,blatt
german,shell,schale
german,shine,glanz
german,ship,schiff
german,shoe,schuh
german,shop,geschäft
german,shore,ufer
german,short,kurz
german,should,sollte
german,shoulder,schulter
german,shout,schrei
german,show,zeigen
german,side,seite
german,sight,blick
german,sign,zeichen
german,silent,still
german,silver,silber
german,similar,ähnlich
german,simple,einfach
german,since,seit
german,sing,singen
german,single,einzel
german,sister,schwester
german,sit,sitzen
german,six,sechs
german,size,größe
german,skill,geschicklichkeit
german,skin,haut
german,sky,himmel
german,slave,sklave
german,sleep,schlaf
german,slip,rutsch
german,slow,schleppend
german,small,klein
german,smell,geruch
german,smile,lächeln
german,snow,schnee
german,so,so
german,soft,weich
german,soil,boden
german,soldier,soldat
german,solution,lösung
german,solve,lösen
german,some,einige
german,son,sohn
german,song,lied
german,soon,bald
german,sound,klingen
german,south,süden
german,space,raum
german,speak,sprechen
german,special,besondere
german,speech,rede
german,speed,geschwindigkeit
german,spell,buchstabieren
german,spend,verbringen
german,spoke,speiche
german,spot,stelle
german,spread,verbreitung
german,spring,frühling
german,square,platz
german,stand,stehen
german,star,stern
german,start,beginn
german,state,zustand
german,station,station
german,stay,bleiben
german,stead,statt
german,steam,dampf
german,steel,stahl
german,step,schritt
german,stick,stick
german,still,noch
german,stone,stein
german,stood,stand
german,stop,stopp
german,store,speicher
german,story,geschichte
german,straight,gerade
german,strange,seltsam
german,stream,strom
german,street,straße
german,stretch,stretch
german,string,schnur
german,strong,stark
german,student,schüler
german,study,studie
german,subject,thema
german,substance,substanz
german,subtract,subtrahieren
german,success,erfolg
german,such,so
german,sudden,plötzlich
german,suffix,suffix
german,sugar,zucker
german,suggest,vorschlagen
german,suit,anzug
german,summer,sommer
german,sun,sonne
german,supply,versorgung
german,support,unterstützung
german,sure,sicher
german,surface,oberfläche
german,surprise,überraschung
german,swim,schwimmen
german,syllable,silbe
german,symbol,zeichen
german,system,system
german,table,tabelle
german,tail,schwanz
german,take,nehmen
german,talk,vortrag
german,tall,hoch
german,teach,lehren
german,team,mannschaft
german,teeth,gebiss
german,tell,sagen
german,temperature,temperatur
german,ten,zehn
german,term,begriff
german,test,prüfung
german,than,als
german,thank,danken
german,that,dass
german,the,die
german,their,ihre
german,them,sie
german,then,dann
german,there,da
german,these,diese
german,they,sie
german,thick,dick
german,thin,dünn
german,thing,sache
german,think,denken
german,third,dritte
german,this,dies
german,those,diejenigen
german,though,obwohl
german,thought,gedanken
german,thousand,tausend
german,three,drei
german,through,durch
german,throw,werfen
german,thus,so
german,tie,krawatte
german,time,zeit
german,tiny,winzig
german,tire,reifen
german,to,zu
german,together,zusammen
german,told,sagte
german,tone,ton
german,too,zu
german,took,nahm
german,tool,werkzeug
german,top,obere
german,total,gesamt
german,touch,berühren
german,toward,auf
german,town,stadt
german,track,spur
german,trade,handel
german,train,zug
german,travel,reise
german,tree,baum
german,triangle,dreieck
german,trip,reise
german,trouble,ärger
german,truck,lastwagen
german,true,wahr
german,try,versuchen
german,tube,rohr
german,turn,wiederum
german,twenty,zwanzig
german,two,zwei
german,type,typ
german,under,unter
german,unit,einheit
german,until,bis
german,up,nach oben
german,us,uns
german,use,verwendung
german,usual,üblich
german,valley,tal
german,value,wert
german,vary,variieren
german,verb,verbum
german,very,sehr
german,view,blick
german,village,dorf
german,visit,besuch
german,voice,stimme
german,vowel,vokal
german,wait,warten
german,walk,gehen
german,wall,wand
german,want,wollen
german,war,krieg
german,warm,warme
german,was,war
german,wash,wasch
german,watch,beobachten
german,water,wasser
german,wave,welle
german,way,weg
german,we,wir
german,wear,tragen
german,weather,wetter
german,week,woche
german,weight,gewicht
german,well,gut
german,went,ging
german,were,waren
german,west,westen
german,what,was
german,wheel,rad
german,when,wenn
german,where,wo
german,whether,ob
german,which,die
german,while,während
german,white,weiß
german,who,die
german,whole,ganze
german,whose,deren
german,why,warum
german,wide,breit
german,wife,frau
german,wild,wilden
german,will,werden
german,win,gewinnen
german,wind,wind
german,window,fenster
german,wing,flügel
german,winter,winter
german,wire,draht
german,wish,wünschen
german,with,mit
german,woman,frau
german,women,frauen
german,wonder,wunder
german,won’t,wird nicht
german,wood,holz
german,word,wort
german,work,arbeit
german,world,welt
german,would,würde
german,write,schreiben
german,written,geschrieben
german,wrong,falsch
german,wrote,schrieb
german,yard,hof
german,year,jahr
german,yellow,gelb
german,yes,ja
german,yet,noch
german,you,sie
german,young,jung
german,your,ihre
