language,english,vocabulary
malaysian,come,datang
malaysian,common,biasa
malaysian,company,syarikat
malaysian,compare,membandingkan
malaysian,complete,lengkap
malaysian,condition,keadaan
malaysian,connect,menyambung
malaysian,consider,mempertimbangkan
malaysian,consonant,konsonan
malaysian,contain,mengandungi
malaysian,continent,benua
malaysian,continue,terus
malaysian,control,kawalan
malaysian,cook,tukang masak
malaysian,cool,sejuk
malaysian,copy,salinan
malaysian,corn,jagung
malaysian,corner,sudut
malaysian,correct,betul
malaysian,cost,kos
malaysian,cotton,kapas
malaysian,could,boleh
malaysian,count,mengira
malaysian,country,negara
malaysian,course,kursus
malaysian,cover,perlindungan
malaysian,cow,lembu
malaysian,crease,berkedut
malaysian,create,mewujudkan
malaysian,crop,tanaman
malaysian,cross,menyeberangi
malaysian,crowd,orang ramai
malaysian,cry,menangis
malaysian,current,semasa
malaysian,cut,dipotong
malaysian,dad,ayah
malaysian,dance,tarian
malaysian,danger,bahaya
malaysian,dark,gelap
malaysian,day,hari
malaysian,dead,mati
malaysian,deal,perjanjian
malaysian,dear,sayang
malaysian,death,kematian
malaysian,decide,membuat keputusan
malaysian,decimal,perpuluhan
malaysian,deep,dalam
malaysian,degree,ijazah
malaysian,depend,bergantung
malaysian,describe,menggambarkan
malaysian,desert,padang pasir
malaysian,design,reka bentuk
malaysian,determine,menentukan
malaysian,develop,membangunkan
malaysian,dictionary,kamus
malaysian,did,lakukan
malaysian,die,mati
malaysian,differ,berbeza
malaysian,difficult,sukar
malaysian,direct,langsung
malaysian,discuss,membincangkan
malaysian,distant,jauh
malaysian,divide,jurang
malaysian,division,bahagian
malaysian,do,melakukan
malaysian,doctor,doktor
malaysian,does,tidak
malaysian,dog,anjing
malaysian,dollar,dolar
malaysian,done,dilakukan
malaysian,don’t,tidak
malaysian,door,pintu
malaysian,double,dua
malaysian,down,turun
malaysian,draw,menarik
malaysian,dream,bermimpi
malaysian,dress,pakaian
malaysian,drink,minuman
malaysian,drive,pemacu
malaysian,drop,drop
malaysian,dry,kering
malaysian,duck,itik
malaysian,during,semasa
malaysian,each,setiap
malaysian,ear,telinga
malaysian,early,awal
malaysian,earth,bumi
malaysian,ease,meringankan
malaysian,east,timur
malaysian,eat,makan
malaysian,edge,kelebihan
malaysian,effect,kesan
malaysian,egg,telur
malaysian,eight,lapan
malaysian,either,sama ada
malaysian,electric,elektrik
malaysian,element,elemen
malaysian,else,lain
malaysian,end,akhir
malaysian,enemy,musuh
malaysian,energy,tenaga
malaysian,engine,enjin
malaysian,enough,cukup
malaysian,enter,memasukkan
malaysian,equal,sama
malaysian,equate,menyamakan
malaysian,especially,terutamanya
malaysian,even,walaupun
malaysian,evening,petang
malaysian,event,acara
malaysian,ever,pernah
malaysian,every,setiap
malaysian,exact,tepat
malaysian,example,contoh
malaysian,except,kecuali
malaysian,excite,merangsang
malaysian,exercise,senaman
malaysian,expect,mengharapkan
malaysian,experience,pengalaman
malaysian,experiment,eksperimen
malaysian,eye,mata
malaysian,face,muka
malaysian,fact,fakta
malaysian,fair,adil
malaysian,fall,jatuh
malaysian,family,keluarga
malaysian,famous,terkenal
malaysian,far,jauh
malaysian,farm,ladang
malaysian,fast,cepat
malaysian,fat,lemak
malaysian,father,bapa
malaysian,favor,memihak kepada
malaysian,fear,ketakutan
malaysian,feed,makanan
malaysian,feel,berasa
malaysian,feet,kaki
malaysian,fell,jatuh
malaysian,felt,merasakan
malaysian,few,beberapa
malaysian,field,bidang
malaysian,fig,ara
malaysian,fight,perjuangan
malaysian,figure,angka
malaysian,fill,mengisi
malaysian,final,akhir
malaysian,find,mendapati
malaysian,fine,denda
malaysian,finger,jari
malaysian,finish,penamat
malaysian,fire,api
malaysian,first,pertama
malaysian,fish,ikan
malaysian,fit,muat
malaysian,five,lima
malaysian,flat,rata
malaysian,floor,lantai
malaysian,flow,mengalir
malaysian,flower,bunga
malaysian,fly,terbang
malaysian,follow,mengikuti
malaysian,food,makanan
malaysian,foot,kaki
malaysian,for,untuk
malaysian,force,kuasa
malaysian,forest,hutan
malaysian,form,bentuk
malaysian,forward,ke hadapan
malaysian,found,didapati
malaysian,four,empat
malaysian,fraction,pecahan
malaysian,free,percuma
malaysian,fresh,segar
malaysian,friend,rakan
malaysian,from,daripada
malaysian,front,hadapan
malaysian,fruit,buah-buahan
malaysian,full,penuh
malaysian,fun,menyeronokkan
malaysian,game,permainan
malaysian,garden,taman
malaysian,gas,gas
malaysian,gather,mengumpul
malaysian,gave,memberi
malaysian,general,umum
malaysian,gentle,lembut
malaysian,get,mendapatkan
malaysian,girl,gadis
malaysian,give,memberi
malaysian,glad,gembira
malaysian,glass,kaca
malaysian,go,pergi
malaysian,gold,emas
malaysian,gone,pergi
malaysian,good,baik
malaysian,got,mendapat
malaysian,govern,mentadbir
malaysian,grand,besar
malaysian,grass,rumput
malaysian,gray,kelabu
malaysian,great,besar
malaysian,green,hijau
malaysian,grew,berkembang
malaysian,ground,tanah
malaysian,group,kumpulan
malaysian,grow,berkembang
malaysian,guess,meneka
malaysian,guide,membimbing
malaysian,gun,pistol
malaysian,had,mempunyai
malaysian,hair,rambut
malaysian,half,setengah
malaysian,hand,tangan
malaysian,happen,berlaku
malaysian,happy,gembira
malaysian,hard,keras
malaysian,has,mempunyai
malaysian,hat,topi
malaysian,have,mempunyai
malaysian,he,beliau
malaysian,head,kepala
malaysian,hear,mendengar
malaysian,heard,mendengar
malaysian,heart,jantung
malaysian,heat,haba
malaysian,heavy,berat
malaysian,held,diadakan
malaysian,help,membantu
malaysian,her,beliau
malaysian,here,di sini
malaysian,high,tinggi
malaysian,hill,bukit
malaysian,him,dia
malaysian,his,beliau
malaysian,history,sejarah
malaysian,hit,melanda
malaysian,hold,memegang
malaysian,hole,lubang
malaysian,home,rumah
malaysian,hope,berharap
malaysian,horse,kuda
malaysian,hot,panas
malaysian,hour,jam
malaysian,house,rumah
malaysian,how,bagaimana
malaysian,huge,besar
malaysian,human,manusia
malaysian,hundred,ratus
malaysian,hunt,memburu
malaysian,hurry,terburu-buru
malaysian,i,saya
malaysian,ice,ais
malaysian,idea,idea
malaysian,if,jika
malaysian,imagine,bayangkan
malaysian,in,dalam
malaysian,inch,inci
malaysian,include,termasuk
malaysian,indicate,menunjukkan
malaysian,industry,industri
malaysian,insect,serangga
malaysian,instant,segera
malaysian,instrument,instrumen
malaysian,interest,kepentingan
malaysian,invent,mengada-adakan
malaysian,iron,besi
malaysian,is,adalah
malaysian,island,pulau
malaysian,it,ia
malaysian,job,kerja
malaysian,join,menyertai
malaysian,joy,kegembiraan
malaysian,jump,melompat
malaysian,just,hanya
malaysian,keep,menjaga
malaysian,kept,disimpan
malaysian,key,utama
malaysian,kill,membunuh
malaysian,kind,jenis
malaysian,king,raja
malaysian,knew,tahu
malaysian,know,tahu
malaysian,lady,wanita
malaysian,lake,tasik
malaysian,land,tanah
malaysian,language,bahasa
malaysian,large,besar
malaysian,last,lalu
malaysian,late,lewat
malaysian,laugh,ketawa
malaysian,law,undang-undang
malaysian,lay,meletakkan
malaysian,lead,membawa
malaysian,learn,belajar
malaysian,least,kurangnya
malaysian,leave,meninggalkan
malaysian,led,membawa
malaysian,left,meninggalkan
malaysian,leg,kaki
malaysian,length,panjang
malaysian,less,kurang
malaysian,let,mari
malaysian,letter,surat
malaysian,level,tahap
malaysian,lie,dusta
malaysian,life,kehidupan
malaysian,lift,lif
malaysian,light,cahaya
malaysian,like,seperti
malaysian,line,talian
malaysian,liquid,cecair
malaysian,list,senarai
malaysian,listen,mendengar
malaysian,little,kecil
malaysian,live,hidup
malaysian,locate,mengesan
malaysian,log,log
malaysian,lone,tunggal
malaysian,long,lama
malaysian,look,melihat
malaysian,lost,hilang
malaysian,lot,banyak
malaysian,loud,kuat
malaysian,love,suka
malaysian,low,rendah
malaysian,machine,mesin
malaysian,made,dibuat
malaysian,magnet,magnet
malaysian,main,utama
malaysian,major,utama
malaysian,make,membuat
malaysian,man,lelaki
malaysian,many,banyak
malaysian,map,peta
malaysian,mark,tanda
malaysian,market,pasaran
malaysian,mass,besar-besaran
malaysian,master,induk
malaysian,match,perlawanan
malaysian,material,bahan
malaysian,matter,perkara
malaysian,may,boleh
malaysian,me,saya
malaysian,mean,bermakna
malaysian,meant,bermakna
malaysian,measure,mengukur
malaysian,meat,daging
malaysian,meet,memenuhi
malaysian,melody,melodi
malaysian,men,lelaki
malaysian,metal,logam
malaysian,method,kaedah
malaysian,middle,pertengahan
malaysian,might,mungkin
malaysian,mile,batu
malaysian,milk,susu
malaysian,million,juta
malaysian,mind,fikiran
malaysian,mine,saya
malaysian,minute,minit
malaysian,miss,miss
malaysian,mix,campuran
malaysian,modern,moden
malaysian,molecule,molekul
malaysian,moment,masa
malaysian,money,wang
malaysian,month,bulan
malaysian,moon,bulan
malaysian,more,lebih
malaysian,morning,pagi
malaysian,most,paling
malaysian,mother,ibu
malaysian,motion,gerakan
malaysian,mount,gunung
malaysian,mountain,gunung
malaysian,mouth,mulut
malaysian,move,langkah
malaysian,much,banyak
malaysian,multiply,membiak
malaysian,music,muzik
malaysian,must,mesti
malaysian,my,saya
malaysian,name,nama
malaysian,nation,negara
malaysian,natural,semula jadi
malaysian,nature,alam semula jadi
malaysian,near,berhampiran
malaysian,necessary,perlu
malaysian,neck,leher
malaysian,need,perlu
malaysian,neighbor,jiran
malaysian,never,tidak pernah
malaysian,new,baru
malaysian,next,seterusnya
malaysian,night,malam
malaysian,nine,sembilan
malaysian,no,ada
malaysian,noise,bunyi
malaysian,noon,tengah hari
malaysian,nor,ataupun
malaysian,north,utara
malaysian,nose,hidung
malaysian,note,nota
malaysian,nothing,apa-apa
malaysian,notice,notis
malaysian,noun,kata nama
malaysian,now,kini
malaysian,number,bilangan
malaysian,numeral,angka
malaysian,object,objek
malaysian,observe,memerhatikan
malaysian,occur,berlaku
malaysian,ocean,lautan
malaysian,of,daripada
malaysian,off,off
malaysian,offer,tawaran
malaysian,office,pejabat
malaysian,often,sering
malaysian,oh,oh
malaysian,oil,minyak
malaysian,old,lama
malaysian,on,pada
malaysian,once,sekali
malaysian,one,satu
malaysian,only,hanya
malaysian,open,terbuka
malaysian,operate,beroperasi
malaysian,opposite,bertentangan
malaysian,or,atau
malaysian,order,perintah
malaysian,organ,organ
malaysian,original,asal
malaysian,other,lain
malaysian,our,kami
malaysian,out,keluar
malaysian,over,lebih
malaysian,own,sendiri
malaysian,oxygen,oksigen
malaysian,page,laman
malaysian,paint,cat
malaysian,pair,pasangan
malaysian,paper,kertas
malaysian,paragraph,perenggan
malaysian,parent,ibu bapa
malaysian,part,sebahagian
malaysian,particular,tertentu
malaysian,party,pihak
malaysian,pass,lulus
malaysian,past,lalu
malaysian,path,jalan
malaysian,pattern,corak
malaysian,pay,membayar
malaysian,people,orang
malaysian,perhaps,mungkin
malaysian,period,tempoh
malaysian,person,orang
malaysian,phrase,frasa
malaysian,pick,mengambil
malaysian,picture,gambar
malaysian,piece,sekeping
malaysian,pitch,padang
malaysian,place,tempat
malaysian,plain,dataran
malaysian,plan,pelan
malaysian,plane,kapal terbang
malaysian,planet,planet
malaysian,plant,tumbuhan
malaysian,play,bermain
malaysian,please,sila
malaysian,plural,majmuk
malaysian,poem,puisi
malaysian,point,titik
malaysian,poor,miskin
malaysian,populate,mempopulasikan
malaysian,port,pelabuhan
malaysian,pose,menimbulkan
malaysian,position,kedudukan
malaysian,possible,mungkin
malaysian,post,jawatan
malaysian,pound,pound
malaysian,power,kuasa
malaysian,practice,amalan
malaysian,prepare,menyediakan
malaysian,present,sekarang
malaysian,press,akhbar
malaysian,pretty,cantik
malaysian,print,cetak
malaysian,probable,kemungkinan
malaysian,problem,masalah
malaysian,process,proses
malaysian,produce,menghasilkan
malaysian,product,produk
malaysian,proper,betul
malaysian,property,harta
malaysian,protect,melindungi
malaysian,prove,membuktikan
malaysian,provide,menyediakan
malaysian,pull,menarik
malaysian,push,push
malaysian,put,meletakkan
malaysian,quart,kuart
malaysian,question,soalan
malaysian,quick,cepat
malaysian,quiet,tenang
malaysian,quite,agak
malaysian,quotient,hasil bahagi
malaysian,race,bangsa
malaysian,radio,sejuk
malaysian,rail,kereta api
malaysian,rain,hujan
malaysian,raise,meningkatkan
malaysian,ran,berlari
malaysian,range,pelbagai
malaysian,rather,bukan
malaysian,reach,mencapai
malaysian,read,membaca
malaysian,ready,bersedia
malaysian,real,sebenar
malaysian,reason,sebab
malaysian,receive,menerima
malaysian,record,rekod
malaysian,red,merah
malaysian,region,rantau
malaysian,remember,ingat
malaysian,repeat,ulangan
malaysian,reply,membalas
malaysian,represent,mewakili
malaysian,require,memerlukan
malaysian,rest,selebihnya
malaysian,result,hasil
malaysian,rich,kaya
malaysian,ride,perjalanan
malaysian,right,betul
malaysian,ring,cincin
malaysian,rise,naik
malaysian,river,sungai
malaysian,road,jalan raya
malaysian,rock,batuan
malaysian,roll,daftar
malaysian,room,bilik
malaysian,root,akar
malaysian,rope,tali
malaysian,rose,meningkat
malaysian,round,pusingan
malaysian,row,berturut-turut
malaysian,rub,sapu
malaysian,rule,peraturan
malaysian,run,jangka
malaysian,safe,selamat
malaysian,said,berkata
malaysian,sail,belayar
malaysian,salt,garam
malaysian,same,sama
malaysian,sand,pasir
malaysian,sat,sab
malaysian,save,menyelamatkan
malaysian,saw,saw
malaysian,say,mengatakan
malaysian,scale,skala
malaysian,school,sekolah
malaysian,science,sains
malaysian,score,perincian
malaysian,sea,laut
malaysian,search,carian
malaysian,season,musim
malaysian,seat,tempat duduk
malaysian,second,kedua
malaysian,section,seksyen
malaysian,see,lihat
malaysian,seed,benih
malaysian,seem,seolah-olah
malaysian,segment,segmen
malaysian,select,pilih
malaysian,self,diri
malaysian,sell,menjual
malaysian,send,menghantar
malaysian,sense,rasa
malaysian,sent,dihantar
malaysian,sentence,hukuman
malaysian,separate,berasingan
malaysian,serve,berkhidmat
malaysian,set,set
malaysian,settle,menyelesaikan
malaysian,seven,tujuh
malaysian,several,beberapa
malaysian,shall,hendaklah
malaysian,shape,bentuk
malaysian,share,saham
malaysian,sharp,tajam
malaysian,she,dia
malaysian,sheet,lembaran
malaysian,shell,shell
malaysian,shine,bersinar
malaysian,ship,kapal
malaysian,shoe,kasut
malaysian,shop,kedai
malaysian,shore,pantai
malaysian,short,pendek
malaysian,should,perlu
malaysian,shoulder,bahu
malaysian,shout,jeritan
malaysian,show,persembahan
malaysian,side,sebelah
malaysian,sight,penglihatan
malaysian,sign,tanda
malaysian,silent,senyap
malaysian,silver,perak
malaysian,similar,sama
malaysian,simple,mudah
malaysian,since,sejak
malaysian,sing,menyanyi
malaysian,single,tunggal
malaysian,sister,kakak
malaysian,sit,duduk
malaysian,six,enam
malaysian,size,saiz
malaysian,skill,kemahiran
malaysian,skin,kulit
malaysian,sky,langit
malaysian,slave,hamba
malaysian,sleep,tidur
malaysian,slip,slip
malaysian,slow,perlahan
malaysian,small,kecil
malaysian,smell,bau
malaysian,smile,senyuman
malaysian,snow,salji
malaysian,so,jadi
malaysian,soft,lembut
malaysian,soil,tanah
malaysian,soldier,askar
malaysian,solution,penyelesaian
malaysian,solve,menyelesaikan
malaysian,some,beberapa
malaysian,son,anak
malaysian,song,lagu
malaysian,soon,tidak lama lagi
malaysian,sound,bunyi
malaysian,south,selatan
malaysian,space,ruang
malaysian,speak,bercakap
malaysian,special,khas
malaysian,speech,ucapan
malaysian,speed,kelajuan
malaysian,spell,mengeja
malaysian,spend,menghabiskan
malaysian,spoke,bercakap
malaysian,spot,tempat
malaysian,spread,penyebaran
malaysian,spring,musim bunga
malaysian,square,persegi
malaysian,stand,berdiri
malaysian,star,bintang
malaysian,start,permulaan
malaysian,state,negeri
malaysian,station,stesen
malaysian,stay,tinggal
malaysian,stead,kedudukan
malaysian,steam,stim
malaysian,steel,keluli
malaysian,step,langkah
malaysian,stick,kayu
malaysian,still,masih
malaysian,stone,batu
malaysian,stood,berdiri
malaysian,stop,berhenti
malaysian,store,kedai
malaysian,story,cerita
malaysian,straight,lurus
malaysian,strange,pelik
malaysian,stream,aliran
malaysian,street,jalan
malaysian,stretch,regangan
malaysian,string,rentetan
malaysian,strong,kuat
malaysian,student,pelajar
malaysian,study,kajian
malaysian,subject,tertakluk
malaysian,substance,bahan
malaysian,subtract,tolak
malaysian,success,kejayaan
malaysian,such,seperti
malaysian,sudden,secara tiba-tiba
malaysian,suffix,akhiran
malaysian,sugar,gula
malaysian,suggest,mencadangkan
malaysian,suit,saman
malaysian,summer,musim panas
malaysian,sun,matahari
malaysian,supply,bekalan
malaysian,support,sokongan
malaysian,sure,memastikan
malaysian,surface,permukaan
malaysian,surprise,kejutan
malaysian,swim,berenang
malaysian,syllable,suku kata
malaysian,symbol,simbol
malaysian,system,sistem
malaysian,table,jadual
malaysian,tail,ekor
malaysian,take,mengambil
malaysian,talk,bercakap
malaysian,tall,tinggi
malaysian,teach,mengajar
malaysian,team,pasukan
malaysian,teeth,gigi
malaysian,tell,memberitahu
malaysian,temperature,suhu
malaysian,ten,sepuluh
malaysian,term,jangka
malaysian,test,ujian
malaysian,than,daripada
malaysian,thank,terima
malaysian,that,yang
malaysian,the,yang
malaysian,their,mereka
malaysian,them,mereka
malaysian,then,kemudian
malaysian,there,ada
malaysian,these,ini
malaysian,they,mereka
malaysian,thick,tebal
malaysian,thin,nipis
malaysian,thing,perkara
malaysian,think,berfikir
malaysian,third,ketiga
malaysian,this,ini
malaysian,those,yang
malaysian,though,walaupun
malaysian,thought,fikir
malaysian,thousand,ribu
malaysian,three,tiga
malaysian,through,melalui
malaysian,throw,membuang
malaysian,thus,dengan itu
malaysian,tie,tali leher
malaysian,time,masa
malaysian,tiny,kecil
malaysian,tire,tayar
malaysian,to,kepada
malaysian,together,bersama-sama
malaysian,told,memberitahu
malaysian,tone,nada
malaysian,too,terlalu
malaysian,took,mengambil
malaysian,tool,alat
malaysian,top,atas
malaysian,total,jumlah
malaysian,touch,menyentuh
malaysian,toward,ke arah
malaysian,town,bandar
malaysian,track,trek
malaysian,trade,perdagangan
malaysian,train,kereta api
malaysian,travel,perjalanan
malaysian,tree,pokok
malaysian,triangle,segitiga
malaysian,trip,perjalanan
malaysian,trouble,masalah
malaysian,truck,trak
malaysian,true,benar
malaysian,try,cuba
malaysian,tube,tiub
malaysian,turn,seterusnya
malaysian,twenty,dua puluh
malaysian,two,dua
malaysian,type,jenis
malaysian,under,di bawah
malaysian,unit,unit
malaysian,until,sehingga
malaysian,up,sehingga
malaysian,us,kami
malaysian,use,penggunaan
malaysian,usual,biasa
malaysian,valley,lembah
malaysian,value,nilai
malaysian,vary,berbeza-beza
malaysian,verb,kata kerja
malaysian,very,sangat
malaysian,view,pandangan
malaysian,village,kampung
malaysian,visit,lawatan
malaysian,voice,suara
malaysian,vowel,vokal
malaysian,wait,tunggu
malaysian,walk,berjalan
malaysian,wall,dinding
malaysian,want,mahu
malaysian,war,perang
malaysian,warm,panas
malaysian,was,adalah
malaysian,wash,mencuci
malaysian,watch,menonton
malaysian,water,air
malaysian,wave,gelombang
malaysian,way,cara
malaysian,we,kami
malaysian,wear,memakai
malaysian,weather,cuaca
malaysian,week,minggu
malaysian,weight,berat badan
malaysian,well,baik
malaysian,went,pergi
malaysian,were,adalah
malaysian,west,barat
malaysian,what,apa
malaysian,wheel,roda
malaysian,when,apabila
malaysian,where,di mana
malaysian,whether,sama ada
malaysian,which,yang
malaysian,while,manakala
malaysian,white,putih
malaysian,who,yang
malaysian,whole,keseluruhan
malaysian,whose,yang
malaysian,why,mengapa
malaysian,wide,luas
malaysian,wife,isteri
malaysian,wild,liar
malaysian,will,akan
malaysian,win,kemenangan
malaysian,wind,angin
malaysian,window,tetingkap
malaysian,wing,sayap
malaysian,winter,musim sejuk
malaysian,wire,wayar
malaysian,wish,ingin
malaysian,with,dengan
malaysian,woman,wanita
malaysian,women,wanita
malaysian,wonder,tertanya-tanya
malaysian,won’t,tidak akan
malaysian,wood,kayu
malaysian,word,perkataan
malaysian,work,kerja
malaysian,world,dunia
malaysian,would,akan
malaysian,write,menulis
malaysian,written,bertulis
malaysian,wrong,salah
malaysian,wrote,menulis
malaysian,yard,yard
malaysian,year,tahun
malaysian,yellow,kuning
malaysian,yes,ya
malaysian,yet,belum
malaysian,you,anda
malaysian,young,muda
malaysian,your,anda
