language,english,vocabulary
latvian,meat,gaļa
latvian,meet,apmierināt
latvian,melody,melodija
latvian,men,cilvēki
latvian,metal,metāla
latvian,method,metode
latvian,middle,vidus
latvian,might,varētu
latvian,mile,jūdze
latvian,milk,piens
latvian,million,miljons
latvian,mind,prāts
latvian,mine,raktuve
latvian,minute,minūte
latvian,miss,miss
latvian,mix,samaisa
latvian,modern,mūsdienu
latvian,molecule,molekula
latvian,moment,brīdis
latvian,money,nauda
latvian,month,mēnesis
latvian,moon,pavadonis
latvian,more,vairāk
latvian,morning,rīts
latvian,most,visvairāk
latvian,mother,māte
latvian,motion,kustības
latvian,mount,kalns
latvian,mountain,kalns
latvian,mouth,mute
latvian,move,pārvietot
latvian,much,daudz
latvian,multiply,reizināt
latvian,music,mūzika
latvian,must,nepieciešams
latvian,my,mans
latvian,name,nosaukums
latvian,nation,tauta
latvian,natural,dabisks
latvian,nature,daba
latvian,near,netālu
latvian,necessary,nepieciešams
latvian,neck,kakls
latvian,need,vajadzība
latvian,neighbor,kaimiņš
latvian,never,nekad
latvian,new,jaunā
latvian,next,nākamais
latvian,night,nakts
latvian,nine,deviņi
latvian,no,nē
latvian,noise,troksnis
latvian,noon,pusdienlaiks
latvian,nor,nedz
latvian,north,ziemeļiem
latvian,nose,deguns
latvian,note,piezīme
latvian,nothing,nekas
latvian,notice,paziņojums
latvian,noun,lietvārds
latvian,now,tagad
latvian,number,numurs
latvian,numeral,cipars
latvian,object,objekts
latvian,observe,novērot
latvian,occur,notikt
latvian,ocean,ocean
latvian,of,no
latvian,off,no
latvian,offer,piedāvājums
latvian,office,birojs
latvian,often,bieži
latvian,oh,oh
latvian,oil,eļļa
latvian,old,vecs
latvian,on,gada
latvian,once,reizi
latvian,one,viens
latvian,only,tikai
latvian,open,atvērts
latvian,operate,darboties
latvian,opposite,pretī
latvian,or,vai
latvian,order,rīkojums
latvian,organ,ērģeles
latvian,original,oriģināls
latvian,other,citi
latvian,our,mūsu
latvian,out,ārā
latvian,over,vairāk
latvian,own,paša
latvian,oxygen,skābeklis
latvian,page,lapa
latvian,paint,gleznot
latvian,pair,pāris
latvian,paper,papīrs
latvian,paragraph,daļa
latvian,parent,vecāks
latvian,part,daļa
latvian,particular,īpaši
latvian,party,puse
latvian,pass,caurlaide
latvian,past,pagātne
latvian,path,ceļš
latvian,pattern,raksts
latvian,pay,samaksāt
latvian,people,cilvēki
latvian,perhaps,varbūt
latvian,period,periods
latvian,person,persona
latvian,phrase,frāze
latvian,pick,pick
latvian,picture,attēlu
latvian,piece,gabals
latvian,pitch,piķis
latvian,place,vieta
latvian,plain,vienkāršs
latvian,plan,plāns
latvian,plane,plakne
latvian,planet,planēta
latvian,plant,augs
latvian,play,play
latvian,please,lūdzu
latvian,plural,daudzskaitlis
latvian,poem,dzejolis
latvian,point,punkts
latvian,poor,slikts
latvian,populate,apdzīvot
latvian,port,port
latvian,pose,uzdot
latvian,position,pozīciju
latvian,possible,iespējams
latvian,post,pasta
latvian,pound,mārciņa
latvian,power,jauda
latvian,practice,prakse
latvian,prepare,sagatavoties
latvian,present,dāvana
latvian,press,nospiediet
latvian,pretty,diezgan
latvian,print,print
latvian,probable,iespējams
latvian,problem,problēma
latvian,process,process
latvian,produce,ražot
latvian,product,produkts
latvian,proper,pienācīgs
latvian,property,īpašums
latvian,protect,aizsargāt
latvian,prove,izrādīties
latvian,provide,nodrošināt
latvian,pull,vilkt
latvian,push,stumtu
latvian,put,likts
latvian,quart,cet
latvian,question,jautājums
latvian,quick,ātri
latvian,quiet,kluss
latvian,quite,diezgan
latvian,quotient,koeficients
latvian,race,skrējiens
latvian,radio,radiofrekvenču
latvian,rail,dzelzceļš
latvian,rain,lietus
latvian,raise,paaugstināt
latvian,ran,skrēja
latvian,range,diapazons
latvian,rather,drīzāk
latvian,reach,sasniegt
latvian,read,lasīt
latvian,ready,gatavs
latvian,real,real
latvian,reason,iemesls
latvian,receive,saņem
latvian,record,ieraksts
latvian,red,sarkans
latvian,region,rajons
latvian,remember,atcerēties
latvian,repeat,atkārtot
latvian,reply,atbildēt
latvian,represent,pārstāvēt
latvian,require,pieprasīt
latvian,rest,atpūta
latvian,result,rezultāts
latvian,rich,bagāts
latvian,ride,ride
latvian,right,tiesības
latvian,ring,gredzens
latvian,rise,pieaugt
latvian,river,river
latvian,road,ceļš
latvian,rock,klinšu
latvian,roll,rullis
latvian,room,telpa
latvian,root,sakne
latvian,rope,virve
latvian,rose,roze
latvian,round,kārta
latvian,row,rinda
latvian,rub,berzēt
latvian,rule,noteikums
latvian,run,palaist
latvian,safe,drošs
latvian,said,teica
latvian,sail,bura
latvian,salt,sāls
latvian,same,tas pats
latvian,sand,smiltis
latvian,sat,sat
latvian,save,glābt
latvian,saw,zāģis
latvian,say,teikt
latvian,scale,skala
latvian,school,skola
latvian,science,zinātne
latvian,score,punktu skaits
latvian,sea,jūra
latvian,search,meklēšana
latvian,season,sezona
latvian,seat,sēdeklis
latvian,second,otrais
latvian,section,sadaļa
latvian,see,sk
latvian,seed,sēkla
latvian,seem,likties
latvian,segment,segments
latvian,select,izvēlieties
latvian,self,pats
latvian,sell,pārdot
latvian,send,sūtīt
latvian,sense,saprāts
latvian,sent,nosūtīts
latvian,sentence,teikums
latvian,separate,atsevišķs
latvian,serve,kalpot
latvian,set,komplekts
latvian,settle,nokārtot
latvian,seven,septiņi
latvian,several,vairāki
latvian,shall,veic
latvian,shape,forma
latvian,share,daļa
latvian,sharp,ass
latvian,she,viņa
latvian,sheet,lapa
latvian,shell,apvalks
latvian,shine,spīdēt
latvian,ship,kuģis
latvian,shoe,apavu
latvian,shop,veikals
latvian,shore,krasts
latvian,short,īss
latvian,should,vajadzētu
latvian,shoulder,plecu
latvian,shout,kliegt
latvian,show,izstāde
latvian,side,side
latvian,sight,skats
latvian,sign,zīme
latvian,silent,kluss
latvian,silver,sudrabs
latvian,similar,līdzīga
latvian,simple,vienkāršs
latvian,since,kopš
latvian,sing,dziedāt
latvian,single,vienotā
latvian,sister,māsa
latvian,sit,sēdēt
latvian,six,seši
latvian,size,izmērs
latvian,skill,prasme
latvian,skin,āda
latvian,sky,debesis
latvian,slave,vergu
latvian,sleep,miegs
latvian,slip,buksēšana
latvian,slow,lēni
latvian,small,mazs
latvian,smell,smarža
latvian,smile,smaids
latvian,snow,sniegs
latvian,so,tā
latvian,soft,mīksts
latvian,soil,augsne
latvian,soldier,karavīrs
latvian,solution,risinājums
latvian,solve,atrisināt
latvian,some,daži
latvian,son,dēls
latvian,song,dziesma
latvian,soon,drīz
latvian,sound,skaņu
latvian,south,dienvidu
latvian,space,telpa
latvian,speak,runāt
latvian,special,īpašs
latvian,speech,runas
latvian,speed,ātrums
latvian,spell,pareizrakstības
latvian,spend,tērēt
latvian,spoke,runāja
latvian,spot,vieta
latvian,spread,izplatība
latvian,spring,pavasaris
latvian,square,kvadrātveida
latvian,stand,stāvēt
latvian,star,zvaigzne
latvian,start,sākums
latvian,state,valsts
latvian,station,stacija
latvian,stay,uzturēties
latvian,stead,baudiet
latvian,steam,tvaiks
latvian,steel,tērauds
latvian,step,solis
latvian,stick,nūja
latvian,still,vēl
latvian,stone,akmens
latvian,stood,stāvēja
latvian,stop,apstāties
latvian,store,veikals
latvian,story,stāsts
latvian,straight,taisni
latvian,strange,dīvains
latvian,stream,straume
latvian,street,iela
latvian,stretch,stiept
latvian,string,rinda
latvian,strong,spēcīga
latvian,student,students
latvian,study,pētījums
latvian,subject,pakļauts
latvian,substance,viela
latvian,subtract,atņemt
latvian,success,veiksme
latvian,such,piemēram
latvian,sudden,pēkšņs
latvian,suffix,piedēklis
latvian,sugar,cukurs
latvian,suggest,iesaku
latvian,suit,uzvalks
latvian,summer,vasara
latvian,sun,saule
latvian,supply,piegāde
latvian,support,atbalsts
latvian,sure,pārliecināts
latvian,surface,virsma
latvian,surprise,pārsteigums
latvian,swim,peldēt
latvian,syllable,zilbe
latvian,symbol,simbols
latvian,system,sistēma
latvian,table,tabula
latvian,tail,aste
latvian,take,ņemt
latvian,talk,diskusija
latvian,tall,augsts
latvian,teach,mācīt
latvian,team,komanda
latvian,teeth,zobi
latvian,tell,pateikt
latvian,temperature,temperatūras
latvian,ten,desmit
latvian,term,termins
latvian,test,testa
latvian,than,nekā
latvian,thank,paldies
latvian,that,ka
latvian,the,siltums
latvian,their,viņu
latvian,them,viņiem
latvian,then,pēc tam
latvian,there,tur
latvian,these,šie
latvian,they,viņi
latvian,thick,biezs
latvian,thin,plānas
latvian,thing,lieta
latvian,think,domā
latvian,third,trešais
latvian,this,šī
latvian,those,tās
latvian,though,tomēr
latvian,thought,doma
latvian,thousand,tūkstotis
latvian,three,trīs
latvian,through,cauri
latvian,throw,mest
latvian,thus,tādējādi
latvian,tie,kaklasaite
latvian,time,laiks
latvian,tiny,niecīgs
latvian,tire,riepa
latvian,to,līdz
latvian,together,kopā
latvian,told,pastāstīja
latvian,tone,tonis
latvian,too,pārāk
latvian,took,paņēma
latvian,tool,rīks
latvian,top,tops
latvian,total,kopējais
latvian,touch,pieskarieties
latvian,toward,virzienā
latvian,town,pilsēta
latvian,track,track
latvian,trade,tirdzniecība
latvian,train,vilciens
latvian,travel,ceļot
latvian,tree,koks
latvian,triangle,trīsstūris
latvian,trip,brauciens
latvian,trouble,nepatikšanas
latvian,truck,truck
latvian,true,patiess
latvian,try,mēģināt
latvian,tube,caurule
latvian,turn,kārta
latvian,twenty,divdesmit
latvian,two,divi
latvian,type,tips
latvian,under,saskaņā ar
latvian,unit,vienība
latvian,until,līdz
latvian,up,augšup
latvian,us,us
latvian,use,izmantot
latvian,usual,ierasts
latvian,valley,ieleja
latvian,value,vērtība
latvian,vary,mainīties
latvian,verb,darbības vārds
latvian,very,ļoti
latvian,view,skats
latvian,village,ciems
latvian,visit,apmeklējums
latvian,voice,balss
latvian,vowel,patskaņu
latvian,wait,pagaidiet
latvian,walk,staigāt
latvian,wall,siena
latvian,want,gribu
latvian,war,karš
latvian,warm,silts
latvian,was,bija
latvian,wash,mazgāšana
latvian,watch,skatīties
latvian,water,ūdens
latvian,wave,vilnis
latvian,way,veids
latvian,we,mēs
latvian,wear,valkāt
latvian,weather,laika
latvian,week,nedēļa
latvian,weight,svars
latvian,well,labi
latvian,went,aizgāja
latvian,were,bija
latvian,west,rietumu
latvian,what,ko
latvian,wheel,ritenis
latvian,when,kad
latvian,where,kur
latvian,whether,vai
latvian,which,kas
latvian,while,kamēr
latvian,white,balts
latvian,who,kurš
latvian,whole,viss
latvian,whose,kuru
latvian,why,kāpēc
latvian,wide,plašs
latvian,wife,sieva
latvian,wild,savvaļā
latvian,will,griba
latvian,win,win
latvian,wind,vējš
latvian,window,logu
latvian,wing,spārnu
latvian,winter,ziema
latvian,wire,stieple
latvian,wish,vēlēties
latvian,with,ar
latvian,woman,sieviete
latvian,women,sievietes
latvian,wonder,brīnums
latvian,won’t,nebūs
latvian,wood,koks
latvian,word,vārds
latvian,work,darbs
latvian,world,pasaule
latvian,would,būtu
latvian,write,rakstīt
latvian,written,rakstisks
latvian,wrong,nepareizs
latvian,wrote,rakstīja
latvian,yard,yard
latvian,year,gads
latvian,yellow,dzeltena
latvian,yes,jā
latvian,yet,vēl
latvian,you,jums
latvian,young,jauniešiem
latvian,your,jūsu
